symbol,horizon,events,up_rate_pct,avg_ret_pct,med_ret_pct,avg_abs_ret_pct,med_abs_ret_pct,avg_mfe_pct,avg_mae_pct,avg_max_abs_excursion_pct,avg_realized_vol_pct,p75_max_abs_excursion_pct,p90_max_abs_excursion_pct,up_first_break_rate_pct,down_first_break_rate_pct,both_same_bar_rate_pct,none_rate_pct,avg_first_break_bars,med_first_break_bars,avg_box_width_pct,med_box_width_pct,avg_dir_ret_follow_first_break_pct,med_dir_ret_follow_first_break_pct,win_rate_follow_first_break_pct
MAGIC,288,598,47.491638795986624,-0.14445383079787535,-0.19592125993370124,3.6224023064821305,2.4705435809990406,4.585690647031245,-4.232578958473429,6.868681298988406,5.48854040404528,8.097738584086393,13.256401550902464,51.33779264214047,47.324414715719065,1.3377926421404682,0.0,2.2240802675585285,1.0,0.5946955023204535,0.5301237310698648,-0.32395700291670954,-0.12332164520910127,47.79661016949153
MANA,6,837,50.179211469534046,-0.035121448898724976,0.01097815347459452,0.4530230886544969,0.2886597938144275,0.4257071071552952,-0.4798611215717313,0.7353218429692403,0.4988853692979117,0.8739570696442378,1.3842931127944968,52.68817204301075,42.05495818399044,1.5531660692951015,3.7037037037037033,1.8014888337468982,1.0,0.5462440038038145,0.4698972099853149,0.20603423420251823,0.14892032762472418,66.078184110971
MANA,12,837,49.94026284348865,-0.032975210081545706,0.0,0.6351041016085675,0.4339197416663776,0.6292461362772798,-0.7120624558971567,1.0741607725817353,0.7919981785200392,1.2769909449732886,1.9376852643024354,53.52449223416965,44.205495818399044,1.5531660692951015,0.7168458781362007,1.9939831528279182,1.0,0.5462440038038145,0.4698972099853149,0.20101198206503246,0.17714685164792465,62.10268948655256
MANA,36,837,49.10394265232975,-0.07682909381625777,-0.0322580645161219,1.180591589406178,0.7593265103994828,1.221485280888983,-1.337935041030745,2.0229606787733627,1.5917062919106357,2.375901569792105,4.04360962257766,54.00238948626045,44.44444444444444,1.5531660692951015,0.0,2.1027479091995223,1.0,0.5462440038038145,0.4698972099853149,0.16603395804804807,0.14461219598571606,56.067961165048544
MANA,72,837,46.71445639187575,-0.2948806248402301,-0.10896213565784185,1.6693696552878434,1.0752688172043001,1.7450660022317706,-2.017201208588541,2.9626138511104108,2.3733005486034098,3.6415132510621118,5.8896521803724955,54.00238948626045,44.44444444444444,1.5531660692951015,0.0,2.1027479091995223,1.0,0.5462440038038145,0.4698972099853149,0.15456591754958685,0.16948680297996233,53.640776699029125
MANA,288,837,44.086021505376344,-0.7521867834457442,-0.4458756502353278,3.600685312585007,2.4705882352941133,3.5666720921796995,-4.523972335228933,6.370536005258943,5.290803155318341,8.021895054737627,11.488158583550055,54.00238948626045,44.44444444444444,1.5531660692951015,0.0,2.1027479091995223,1.0,0.5462440038038145,0.4698972099853149,0.15808872186861853,0.1303807218823061,51.334951456310684
MANTA,6,325,46.46153846153846,0.028496364449177917,-0.03990991761452234,0.40929617259852613,0.3170376006594311,0.43646336675280256,-0.4062228188912419,0.6669901052364491,0.4614029566979419,0.8074967600438798,1.1317258774093955,51.38461538461539,44.0,1.2307692307692308,3.3846153846153846,1.8184713375796178,1.0,0.5393417905525909,0.5126595522075839,0.1918018190408809,0.16572876126362823,64.83870967741936
MANTA,12,325,45.84615384615385,-0.007873244140798678,-0.049348598499820984,0.642489872161732,0.48034781389152403,0.6515305301052294,-0.6455072175274016,1.0408827553480575,0.7520009794575667,1.3428827215756334,1.822215452333134,52.92307692307693,45.53846153846154,1.2307692307692308,0.3076923076923077,2.015432098765432,1.0,0.5393417905525909,0.5126595522075839,0.1969101622744741,0.11235335777817768,58.12500000000001
MANTA,36,325,47.38461538461539,-0.04985955693534355,-0.03648569760654752,1.1080718601346773,0.8501118568232657,1.2053926684428975,-1.2456491326964847,1.9118501131894694,1.5345252647228873,2.4032825322391593,3.053096784567482,52.92307692307693,45.84615384615385,1.2307692307692308,0.0,2.0523076923076924,1.0,0.5393417905525909,0.5126595522075839,0.14583994801134958,0.08399832003360697,52.024922118380054
MANTA,72,325,47.38461538461539,-0.07420254295252475,-0.04574565416286536,1.6832570844807182,1.1105502271580026,1.8904422265557277,-1.9114831569738775,2.979425488167995,2.3952820240352835,3.633893700118862,5.412954172859995,52.92307692307693,45.84615384615385,1.2307692307692308,0.0,2.0523076923076924,1.0,0.5393417905525909,0.5126595522075839,0.15128154931407428,0.04574565416286536,50.467289719626166
MANTA,288,325,47.69230769230769,-0.4092457484564414,-0.17361111111110494,3.5597196210724906,2.605625910568199,4.032830627318697,-4.383494329383503,6.5588224445592855,5.400692241093548,8.289194915254239,10.889180086617449,52.92307692307693,45.84615384615385,1.2307692307692308,0.0,2.0523076923076924,1.0,0.5393417905525909,0.5126595522075839,0.028956434960059292,0.04022988505747449,50.467289719626166
MASK,6,930,50.10752688172043,-0.022667335159020908,0.006094040496995579,0.38915077640434553,0.27223880612539664,0.3978203297611301,-0.42765039098612834,0.6566533138296762,0.4562689351322471,0.7945928524815238,1.171744137883971,50.0,44.193548387096776,0.7526881720430108,5.053763440860215,1.8527746319365799,1.0,0.5148246938913296,0.4512144027425835,0.16488900251065786,0.15135756632560504,65.98173515981736
MASK,12,930,48.60215053763441,-0.006637118985669756,0.0,0.5798715465311084,0.4193714280169569,0.6025749205511669,-0.6400121379313977,0.9888681486416344,0.7265624319270116,1.2300933998038,1.8848731502059857,52.365591397849464,45.69892473118279,0.8602150537634409,1.0752688172043012,2.115217391304348,1.0,0.5148246938913296,0.4512144027425835,0.17254240994149153,0.13069225823132968,60.635964912280706
MASK,36,930,50.215053763440864,-0.05526659145074248,0.013852133130620725,1.097940472739708,0.8198156199986983,1.214995568457388,-1.2828351517286631,1.9511577372950866,1.5361208389351317,2.4280765734125103,3.5782951397695055,52.68817204301075,46.45161290322581,0.8602150537634409,0.0,2.2516129032258063,1.0,0.5148246938913296,0.4512144027425835,0.18668684791039303,0.10597530145442513,53.90455531453362
MASK,72,930,48.924731182795696,-0.10138141175629631,-0.029825211784673122,1.7149264752740387,1.119341111749489,1.8972887220342491,-1.983916106183545,3.0381388308117265,2.393933781803884,3.6842324156176858,5.7448608496488935,52.68817204301075,46.45161290322581,0.8602150537634409,0.0,2.2516129032258063,1.0,0.5148246938913296,0.4512144027425835,0.1370064952304007,0.009109154819869625,50.32537960954448
MASK,288,930,51.3978494623656,0.26047264272029874,0.10579806107082756,4.332871171006744,2.834504208410343,4.969650550894174,-4.363058135510781,7.440648984498622,5.601270092254012,8.441990898748575,13.910288350643876,52.68817204301075,46.45161290322581,0.8602150537634409,0.0,2.2516129032258063,1.0,0.5148246938913296,0.4512144027425835,0.4064731928851757,0.0722143828149946,50.86767895878525
MAV,6,433,47.34411085450346,-0.012750668600619942,-0.03489183531053541,0.4647592301705249,0.3534415623315246,0.4507871426837988,-0.48181746329872305,0.7524594955552893,0.5050776020277273,0.9445994420087755,1.3035065383118074,46.4203233256351,49.19168591224018,0.6928406466512702,3.695150115473441,1.79136690647482,1.0,0.5704268835141214,0.5286701911346059,0.25196922789372744,0.2275004519990853,69.80676328502415
MAV,12,433,50.11547344110855,0.02425190590953658,0.02423654871546166,0.6691964874122179,0.44551062371487316,0.6873942522021398,-0.6788040482829405,1.0943921940905565,0.8004389690576528,1.3391826368044368,2.0086015082319264,48.96073903002309,50.34642032332564,0.6928406466512702,0.0,2.0346420323325636,1.0,0.5704268835141214,0.5286701911346059,0.2798476761367793,0.23954444764487381,60.93023255813953
MAV,36,433,48.96073903002309,0.010512777733260722,-0.019496977968413987,1.2172522677555482,0.9227614490772362,1.3130300408014426,-1.2776821080300673,2.06769658265211,1.6310614368195058,2.4923794154563472,3.5090165285515207,48.96073903002309,50.34642032332564,0.6928406466512702,0.0,2.0346420323325636,1.0,0.5704268835141214,0.5286701911346059,0.3096648356329157,0.17852367944585223,56.04651162790698
