symbol,trades,wins,losses,win_rate_pct,sum_trade_return_pct,avg_trade_return_pct,gross_profit_return_pct,gross_loss_abs_return_pct,profit_factor,asset_pnl,rank,positive_pool_share_pct,negative_pool_share_pct,net_contribution_pct,cumulative_positive_pool_share_pct
GAS,33,1,32,3.0303030303030303,173.72325630486012,5.264341100147276,234.03390502929688,60.31064872443676,3.8804740121203616,1.9728717074131688,140,0.21477809888350868,0.0,0.24916268764410895,77.09405372669345
MOVE,8,1,7,12.5,20.7766971886158,2.597087148576975,27.823043823242188,7.0463466346263885,3.9485772224882068,1.972548949373535,141,0.21474296159714007,0.0,0.24912192510475498,77.30879668829058
YALA,8,1,7,12.5,70.58503121137619,8.823128901422024,96.96329498291016,26.378263771533966,3.6758785878677824,1.9662277930077436,142,0.21405480435818294,0.0,0.24832359832901932,77.52285149264877
ID,31,4,27,12.903225806451612,74.84481711685658,2.414348939253438,100.87409591674805,26.029278799891472,3.875408792239324,1.9614652668311208,143,0.21353632851697418,0.0,0.2477221178487205,77.73638782116575
OGN,73,6,67,8.21917808219178,153.76348070800304,2.106349050794562,243.16785287857056,89.40437217056751,2.719865337398152,1.9522702884913248,144,0.21253531057968222,0.0,0.24656084339414538,77.94892313174543
ICP,36,2,34,5.555555555555555,39.01241119205952,1.08367808866832,54.697654724121094,15.685243532061577,3.4872046846015374,1.9424172249632663,145,0.21146264972455261,0.0,0.24531645645253414,78.16038578146998
STMX,49,8,41,16.3265306122449,153.5072527974844,3.1328010774996815,178.19305276870728,24.685799971222878,7.218443517181266,1.9388701727827136,146,0.21107649733506012,0.0,0.2448684835553612,78.37146227880504
ZIL,62,6,56,9.67741935483871,168.01187705993652,2.709868984837686,234.05249977111816,66.04062271118164,3.544068637794502,1.9338237294763405,147,0.21052711265110244,0.0,0.2442311459258869,78.58198939145615
USUAL,18,2,16,11.11111111111111,65.4298879057169,3.6349937725398274,99.74066257476807,34.31077466905117,2.9069778673559252,1.9278197403965822,148,0.20987348405709788,0.0,0.24347287560852302,78.79186287551325
POLYX,25,3,22,12.0,38.40179881453514,1.5360719525814057,79.77861976623535,41.37682095170021,1.928099306115425,1.9172982146002442,149,0.20872805057584315,0.0,0.24214406561257565,79.00059092608909
IOST,63,5,58,7.936507936507936,96.41771191358566,1.530439871644217,143.3664093017578,46.94869738817215,3.0536823655916026,1.8905719070013078,150,0.20581847185630137,0.0,0.23876868210074778,79.2064093979454
IO,23,2,21,8.695652173913043,66.8639574199915,2.907128583477891,77.39086151123047,10.526904091238976,7.351720965676801,1.8897880533361502,151,0.20573313706267396,0.0,0.23866968575689199,79.41214253500807
BOME,34,3,31,8.823529411764707,97.54983898997307,2.869112911469796,124.43952369689941,26.889684706926346,4.627779204300071,1.8811434864974634,152,0.20479204006974328,0.0,0.23757792520350532,79.61693457507782
NEIRO,28,1,27,3.571428571428571,12.868787005543709,0.4595995359122753,48.5706672668457,35.701880261301994,1.3604512398606763,1.8806077282296267,153,0.20473371436017246,0.0,0.2375102619239113,79.821668289438
CC,5,1,4,20.0,29.983266204595566,5.996653240919113,42.05500030517578,12.071734100580215,3.483758004838298,1.877438984901297,154,0.20438874683625735,0.0,0.23711006732373827,80.02605703627425
AKE,3,1,2,33.33333333333333,22.045269891619682,7.348423297206561,31.05823516845703,9.012965276837349,3.44595082910997,1.8698826294857531,155,0.2035661187634129,0.0,0.23615574180066626,80.22962315503767
BTR,4,1,3,25.0,54.866558879613876,13.716639719903469,64.2186508178711,9.352091938257217,6.866768552089146,1.8677212618523564,156,0.20333081991983126,0.0,0.2358827731294138,80.4329539749575
AVAAI,16,1,15,6.25,64.11018846929073,4.006886779330671,82.54925537109375,18.439066901803017,4.476867284592469,1.8408606141722303,157,0.2004066161706267,0.0,0.23249042321497504,80.63336059112812
BULLA,7,1,6,14.285714285714285,67.028335750103,9.575476535728999,81.12662506103516,14.09828931093216,5.754359502193474,1.8378413722989637,158,0.2000779242302572,0.0,0.2321091098143297,80.83343851535838
FIL,87,7,80,8.045977011494253,101.87644898891449,1.170993666539247,154.42400550842285,52.54755651950836,2.9387475981132005,1.8169276080951056,159,0.19780113223241752,0.0,0.22946781809819422,81.0312396475908
BAN,16,1,15,6.25,47.56362238526344,2.972726399078965,60.5322265625,12.968604177236557,4.667597663960675,1.8147894829689644,160,0.19756836370112268,0.0,0.2291977848259105,81.22880801129192
DRIFT,18,2,16,11.11111111111111,59.802479177713394,3.322359954317411,70.84379959106445,11.041320413351059,6.416243432751106,1.798253946450058,161,0.19576821061250332,0.0,0.22710943883503498,81.42457622190442
METIS,27,3,24,11.11111111111111,74.23132415115833,2.7493083018947533,79.94616317749023,5.7148390263319016,13.989223984984942,1.7822659267785632,162,0.19402766333968635,0.0,0.22509024116673862,81.6186038852441
DOGS,19,2,17,10.526315789473683,76.03264148533344,4.001717972912286,87.52725219726562,11.494610711932182,7.6146338828514155,1.772856140441807,163,0.19300326017514483,0.0,0.2239018376608172,81.81160714541925
GRT,66,1,65,1.5151515151515151,12.978797182440758,0.1966484421581933,38.51246643066406,25.533669248223305,1.5083012964673634,1.7556171934468106,164,0.1911265297985945,0.0,0.22172465485197673,82.00273367521784
USTC,29,3,26,10.344827586206897,93.46590681374073,3.222962303922094,112.26685905456543,18.8009522408247,5.97133898413865,1.7535134283660911,165,0.1908975018983836,0.0,0.2214589610616942,82.19363117711622
KNC,68,7,61,10.294117647058822,84.72602535784245,1.2459709611447418,151.1212387084961,66.39521335065365,2.276086348429639,1.7423749164819267,166,0.18968489978245126,0.0,0.22005222916575493,82.38331607689867
COOKIE,18,1,17,5.555555555555555,17.079795122146606,0.9488775067859225,26.313148498535156,9.23335337638855,2.849793290249554,1.7155746165531882,167,0.18676726583465156,0.0,0.21666750083556438,82.57008334273331
ATA,45,4,41,8.88888888888889,86.44966693222523,1.921103709605005,109.07862281799316,22.628955885767937,4.820311788516771,1.7074491610283753,168,0.1858826822686628,0.0,0.21564130114437938,82.75596602500198
TIA,31,2,29,6.451612903225806,66.85393458604813,2.1565785350338107,75.20601844787598,8.35208386182785,9.004461604078909,1.6910340818387681,169,0.18409564285392618,0.0,0.21356816824201935,82.94006166785591
XMR,28,2,26,7.142857142857142,73.66178803145885,2.6307781439806734,83.07123947143555,9.409451439976692,8.828489099641,1.682215059614448,170,0.18313555364983167,0.0,0.21245437494692168,83.12319722150575
RONIN,27,1,26,3.7037037037037033,16.342967823147774,0.6052951045610286,27.4947509765625,11.151783153414726,2.4655026553438213,1.6766029039689259,171,0.18252458228476298,0.0,0.21174559100579612,83.3057218037905
LAYER,15,1,14,6.666666666666667,15.306941568851471,1.0204627712567647,28.578536987304688,13.271595418453217,2.153361075757949,1.674479506234574,172,0.18229341706157895,0.0,0.21147741772091375,83.48801522085208
SNX,73,4,69,5.47945205479452,142.65169301629066,1.9541327810450777,187.31707191467285,44.66537889838219,4.19378669866064,1.6404212457797924,173,0.17858564001542282,0.0,0.20717604947709448,83.6666008608675
HIGH,32,4,28,12.5,26.928684428334236,0.8415213883854449,58.92878532409668,32.00010089576244,1.8415187350831204,1.6148550634393564,174,0.175802359167431,0.0,0.20394718331169392,83.84240322003494
BARD,3,1,2,33.33333333333333,19.611814349889755,6.537271449963252,19.771814346313477,0.1599999964237213,123.57384242654985,1.6118512020371056,175,0.17547534163311254,0.0,0.2035678123787119,84.01787856166806
SSV,48,3,45,6.25,35.4436721354723,0.7384098361556729,69.84306621551514,34.39939408004284,2.030357454930734,1.602204663001584,176,0.17442516421555934,0.0,0.2023495083280618,84.19230372588362
BB,33,2,31,6.0606060606060606,34.51492474973202,1.0459068105979399,54.239824295043945,19.724899545311928,2.7498149823498226,1.5690906914182494,177,0.1708201878572757,0.0,0.19816739849939352,84.36312391374089
ETHFI,41,2,39,4.878048780487805,5.535044819116592,0.13500109314918518,64.86104583740234,59.32600101828575,1.0932988019436967,1.567403959779444,178,0.17063656060298035,0.0,0.19795437370569813,84.53376047434388
MEME,27,2,25,7.4074074074074066,10.460710063576698,0.3874337060583962,48.36012077331543,37.89941070973873,1.2760124726923179,1.5501449587827538,179,0.16875764703309692,0.0,0.19577465818834897,84.70251812137698
LA,5,2,3,40.0,37.86525513231754,7.573051026463508,38.105255126953125,0.23999999463558197,158.7718999111332,1.5497809456374239,180,0.16871801847994328,0.0,0.19572868535935686,84.87123613985693
SFP,40,5,35,12.5,115.14513005316257,2.878628251329064,181.28531074523926,66.14018069207668,2.7409255440234452,1.5451247992241688,181,0.16821112374826633,0.0,0.19514064004955198,85.0394472636052
XAI,31,3,28,9.67741935483871,69.2675996273756,2.2344386976572777,88.8167781829834,19.549178555607796,4.5432486040445825,1.5402818554202502,182,0.16768389318416183,0.0,0.1945290032716715,85.20713115678936
RDNT,24,3,21,12.5,75.1130845695734,3.1297118570655584,88.37437534332275,13.261290773749352,6.664085483915285,1.538963528090595,183,0.167540372530231,0.0,0.19436250588645515,85.37467152931958
HIVE,14,2,12,14.285714285714285,31.398895546793938,2.2427782533424243,51.941490173339844,20.542594626545906,2.5284775909572357,1.525926257612254,184,0.1661210606928487,0.0,0.1927159713755082,85.54079259001243
FXS,38,3,35,7.894736842105263,55.15377466380596,1.4514151227317358,66.32861709594727,11.174842432141304,5.9355304111645975,1.5079218803588816,185,0.16416100120011504,0.0,0.19044211899628238,85.70495359121254
SUPER,43,4,39,9.30232558139535,88.77920532226562,2.064632681913154,129.49690437316895,40.71769905090332,3.1803590917865496,1.5044102596411741,186,0.16377870608233563,0.0,0.18999862089515246,85.86873229729488
TOKEN,39,3,36,7.6923076923076925,99.70477136969566,2.5565325992229657,122.62924766540527,22.92447629570961,5.34927149844447,1.4991557321067275,187,0.16320666815906934,0.0,0.18933500338882236,86.03193896545395
ALT,16,2,14,12.5,57.497378557920456,3.5935861598700285,85.3093490600586,27.811970502138138,3.0673608349145973,1.4917062556322924,188,0.1623956755391009,0.0,0.18839417607960743,86.19433464099305
CKB,52,5,47,9.615384615384617,68.67797616124153,1.3207303107931063,133.5363574028015,64.85838124155998,2.0588913082097404,1.4865293744288472,189,0.16183209063956397,0.0,0.18774036487160142,86.35616673163261
ENS,57,5,52,8.771929824561402,118.15473301708698,2.0728900529313505,158.59182262420654,40.43708960711956,3.921939589744462,1.4856651449887155,190,0.16173800567932395,0.0,0.18763121751587866,86.51790473731194
BRETT,28,1,27,3.571428571428571,32.55650898814201,1.1627324638622147,39.19523239135742,6.638723403215408,5.904031545036738,1.4740441923716159,191,0.16047288230564616,0.0,0.18616355604748142,86.67837761961758
ZK,17,1,16,5.88235294117647,13.296229347586632,0.7821311380933312,32.16705322265625,18.87082387506962,1.7045918840434082,1.4633676978860404,192,0.15931057804646104,0.0,0.18481517437083833,86.83768819766404
ETC,87,4,83,4.597701149425287,125.90612509846687,1.4471968402122628,201.1868782043457,75.28075310587883,2.672487586852191,1.448373662748858,193,0.15767824161563496,0.0,0.18292151140260143,86.99536643927968
CLO,8,1,7,12.5,36.898591324687004,4.6123239155858755,44.82579040527344,7.927199080586433,5.654682057254117,1.441658824947514,194,0.1569472259637481,0.0,0.18207346485837334,87.15231366524343
AMB,28,2,26,7.142857142857142,118.23518724739552,4.222685258835554,138.95789337158203,20.722706124186516,6.705586255908791,1.438282749318573,195,0.15657968705964892,0.0,0.18164708534558704,87.30889335230307
GUN,19,3,16,15.789473684210526,47.56018978357315,2.5031678833459554,70.37675285339355,22.816563069820404,3.084458979997793,1.4328667072260417,196,0.1559900657377272,0.0,0.18096306945185306,87.4648834180408
BEL,69,5,64,7.246376811594203,135.6743116825819,1.966294372211332,216.31103324890137,80.63672156631947,2.6825375467552575,1.430525372799266,197,0.1557351746796093,0.0,0.18066737197884603,87.6206185927204
XEM,26,5,21,19.230769230769234,122.55438980460167,4.713630377100064,140.32124519348145,17.766855388879776,7.897922402256288,1.424260646134015,198,0.15505316070063058,0.0,0.1798761719594001,87.77567175342104
WLD,48,3,45,6.25,19.396614745259285,0.4040961405262351,73.20922446250916,53.81260971724987,1.3604473904383347,1.4183413279297548,199,0.15440874986244962,0.0,0.17912859510113188,87.93008050328349
HANA,2,1,1,50.0,17.745103761553764,8.872551880776882,17.825103759765625,0.07999999821186066,222.81380197734688,1.4141179480208255,200,0.15394896856785545,0.0,0.1785952057859033,88.08402947185135
HOT,46,3,43,6.521739130434782,67.93629133701324,1.4768758986307227,89.40257167816162,21.466280341148376,4.164791023752133,1.3994002099805996,201,0.15234671141942183,0.0,0.17673643759922128,88.23637618327078
NEIROETH,37,3,34,8.108108108108109,70.03333994746208,1.8927929715530292,146.8552951812744,76.82195523381233,1.911631834080652,1.3878843748120657,202,0.1510930317324661,0.0,0.1752820518780024,88.38746921500325
YFI,50,3,47,6.0,34.27110892534256,0.6854221785068512,52.604379653930664,18.333270728588104,2.8693395975384623,1.3865655722614476,203,0.150949459343263,0.0,0.17511549447503028,88.53841867434652
KEY,18,3,15,16.666666666666664,96.9327168315649,5.385150935086939,109.87637901306152,12.94366218149662,8.488816957084474,1.3801408526282624,204,0.1502500276146361,0.0,0.17430408823652566,88.68866870196115
OBOL,16,1,15,6.25,39.34338957071304,2.458961848169565,60.57881164550781,21.23542207479477,2.8527246330277274,1.3636732728835497,205,0.14845727268916784,0.0,0.17222432480701896,88.83712597465032
CHR,63,4,59,6.349206349206349,91.91719678044319,1.4590031234990983,122.77177238464355,30.854575604200363,3.979045894506814,1.3421636542895836,206,0.14611561257413744,0.0,0.16950778000639455,88.98324158722446
B3,15,2,13,13.333333333333334,42.68145589530468,2.845430393020312,64.88583374023438,22.204377844929695,2.9222090433419132,1.3408225249910686,207,0.1459696095674494,0.0,0.16933840285975058,89.1292111967919
BLZ,79,3,76,3.79746835443038,126.38148826360703,1.5997656742228736,186.91284370422363,60.53135544061661,3.0878681361693894,1.309325986627841,208,0.1425407162412151,0.0,0.16536056582119443,89.27175191303311
SEI,41,4,37,9.75609756097561,76.00971937179565,1.8538955944340403,104.27510452270508,28.265385150909424,3.6891450077887966,1.2882235140253384,209,0.14024338036768802,0.0,0.1626954412873392,89.4119952934008
NOT,22,3,19,13.636363636363635,61.802627474069595,2.809210339730436,108.34675788879395,46.54413041472435,2.3278285988670695,1.2815233925848235,210,0.13951396682301853,0.0,0.1618492533373637,89.55150926022382
HFT,28,2,26,7.142857142857142,56.10516107082367,2.003755752529417,72.33683776855469,16.231676697731018,4.456522829749711,1.271794417950378,211,0.13845481499463536,0.0,0.16062053813057597,89.68996407521846
C98,51,3,48,5.88235294117647,108.62576314806938,2.1299169244719485,143.75002479553223,35.124261647462845,4.09261342596552,1.2715340785072926,212,0.138426472953721,0.0,0.16058765871165828,89.82839054817218
BICO,26,2,24,7.6923076923076925,108.45137844979763,4.171206863453755,127.92689895629883,19.475520506501198,6.568599741074703,1.2714509196049273,213,0.1384174197999411,0.0,0.16057715620633214,89.96680796797212
B,17,1,16,5.88235294117647,32.57549166679382,1.9162053921643425,33.855491638183594,1.2799999713897705,26.44960343352564,1.262485456894582,214,0.13744138824689917,0.0,0.15944486829501545,90.10424935621901
HBAR,45,4,41,8.88888888888889,94.25283712148666,2.0945074915885926,116.81683826446533,22.564001142978668,5.1771331478067975,1.2482844234870303,215,0.13589538252032587,0.0,0.1576513570201293,90.24014473873935
G,4,2,2,50.0,67.46730026602745,16.866825066506863,67.62730026245117,0.1599999964237213,422.67063608774475,1.2429004011691007,216,0.1353092470542202,0.0,0.15697138504525104,90.37545398579357
COMBO,18,2,16,11.11111111111111,84.54803919792175,4.697113288773431,85.82803916931152,1.2799999713897705,67.05315709977948,1.2408344145583003,217,0.1350843319343373,0.0,0.15671046246490816,90.5105383177279
ASR,10,1,9,10.0,45.833382561802864,4.583338256180286,63.47296142578125,17.639578863978386,3.598326349808655,1.2382789414046045,218,0.13480612850953463,0.0,0.15638772046562624,90.64534444623744
BERA,10,1,9,10.0,16.299387007951736,1.6299387007951736,30.30699920654297,14.007612198591232,2.1636092416658275,1.2312100548793214,219,0.13403656908840314,0.0,0.15549495954322437,90.77938101532585
AI16Z,16,1,15,6.25,35.24964419007301,2.2031027618795633,41.731689453125,6.482045263051987,6.438043512438569,1.1996426074366737,220,0.13059995619418363,0.0,0.15150816708362372,90.90998097152004
DOGE,87,4,83,4.597701149425287,-82.37644575536251,-0.9468556983375002,78.96594095230103,161.34238670766354,0.48943084680766197,1.199549903639758,221,0.13058986392858624,0.0,0.1514964591113782,91.04057083544863
GTC,72,4,68,5.555555555555555,99.44810236990452,1.3812236440264516,158.3756332397461,58.927530869841576,2.6876339616123452,1.1950654504982294,222,0.13010166070855392,0.0,0.15093009770371102,91.17067249615718
TAG,6,1,5,16.666666666666664,30.58232270181179,5.097053783635299,30.982322692871094,0.3999999910593033,77.45580846344997,1.17562343777749,223,0.1279850919955763,0.0,0.14847467998723812,91.29865758815276
A,2,1,1,50.0,42.74749557673931,21.373747788369656,42.82749557495117,0.07999999821186066,535.3437066527539,1.1745675092677441,224,0.12787013757810056,0.0,0.14834132210874065,91.42652772573086
REN,55,3,52,5.454545454545454,96.061733558774,1.7465769737958907,126.4138355255127,30.3521019667387,4.16491205993058,1.1669350068710755,225,0.1270392197093306,0.0,0.14737737964686734,91.5535669454402
TRU,36,1,35,2.7777777777777777,-3.729292795062065,-0.10359146652950181,22.268753051757812,25.998045846819878,0.8565548804308214,1.1521242345546086,226,0.12542683431742985,0.0,0.14550686175024516,91.67899377975762
DGB,23,3,20,13.043478260869565,101.32574082911015,4.405466992570006,108.01015853881836,6.684417709708214,16.158499248475778,1.1502418731691355,227,0.12522190968991126,0.0,0.14526913001119715,91.80421568944753
TREE,3,1,2,33.33333333333333,23.59945099055767,7.866483663519223,29.39299964904785,5.793548658490181,5.073401706219167,1.1465297029023431,228,0.12481778160107625,0.0,0.1448003036211227,91.92903347104861
MITO,2,1,1,50.0,13.411961480975151,6.7059807404875755,13.491961479187012,0.07999999821186066,168.64952225944822,1.1335807413824956,229,0.12340808358204225,0.0,0.14316492203885256,92.05244155463066
POL,10,2,8,20.0,48.35278069972992,4.835278069972992,48.992780685424805,0.6399999856948853,76.5512215320294,1.0954430410122955,230,0.11925619537232145,0.0,0.1383483432977724,92.17169775000298
1000RATS,44,1,43,2.272727272727273,-4.059893175959587,-0.09227029945362698,24.569101333618164,28.62899450957775,0.8581894598288682,1.090830602082953,231,0.11875405888734981,0.0,0.1377658179992895,92.29045180889032
MOCA,11,2,9,18.181818181818183,43.69519166648388,3.9722901514985343,44.415191650390625,0.7199999839067459,61.687767559927146,1.0645537261562088,232,0.11589340787038936,0.0,0.13444719519974463,92.40634521676071
1000CHEEMS,16,2,14,12.5,43.61242267489433,2.725776417180896,61.09519290924072,17.48277023434639,3.4945945116417545,1.0576921628887368,233,0.11514641884499101,0.0,0.13358061804790078,92.5214916356057
BOND,20,2,18,10.0,57.484821394085884,2.8742410697042944,81.25847244262695,23.77365104854107,3.4180056011049085,1.0554121434839925,234,0.11489820289089302,0.0,0.13329266432002676,92.6363898384966
DEXE,14,3,11,21.428571428571427,57.6375046223402,4.116964615881443,66.18462753295898,8.547122910618782,7.7434978091554605,1.0553699694688874,235,0.11489361158637357,0.0,0.13328733797725806,92.75128345008297
LUNA2,39,5,34,12.82051282051282,124.99484799802303,3.204996102513411,164.93447923660278,39.93963123857975,4.129594443458057,1.0445991744723055,236,0.11372104123416192,0.0,0.1319270466722898,92.86500449131712
KAS,21,1,20,4.761904761904762,48.90043522417545,2.3285921535321643,54.2433967590332,5.34296153485775,10.152309052787775,1.0404886037694097,237,0.11327354099500452,0.0,0.13140790453028625,92.97827803231213
SXP,66,5,61,7.575757575757576,101.7703260332346,1.541974636867191,124.31131744384766,22.54099141061306,5.514900173615154,1.0374296905239424,238,0.11294053020213728,0.0,0.1310215808567058,93.09121856251427
1000SHIB,71,4,67,5.633802816901409,42.07382272183895,0.5925890524202669,81.78061771392822,39.70679499208927,2.059612661516027,1.0338186653779642,239,0.11254741334970358,0.0,0.13056552853098102,93.20376597586397
ZBT,4,1,3,25.0,11.77067320048809,2.9426683001220226,31.319316864013672,19.54864366352558,1.6021222445447787,0.9901370887101208,240,0.10779198705528167,0.0,0.12504878914940057,93.31155796291925
NXPC,6,1,5,16.666666666666664,28.805320367217064,4.800886727869511,29.205320358276367,0.3999999910593033,73.0133025276654,0.9831226289694192,241,0.10702835284524062,0.0,0.12416290202617944,93.41858631576449
MEW,34,2,32,5.88235294117647,29.69586442410946,0.87340777717969,51.239418029785156,21.543553605675697,2.378410682269522,0.954144556964219,242,0.10387363417235385,0.0,0.12050313323511731,93.52245994993685
STX,52,3,49,5.769230769230769,32.30865216255188,0.6213202338952285,40.50969219207764,8.201040029525757,4.939579863801762,0.9529891876737916,243,0.1037478540626924,0.0,0.12035721654091837,93.62620780399953
XCN,5,2,3,40.0,29.39042927324772,5.878085854649544,29.6304292678833,0.23999999463558197,123.46012470906258,0.9359602188068323,244,0.10189398310623392,0.0,0.11820655279793083,93.72810178710577
EGLD,62,5,57,8.064516129032258,56.37991842627525,0.9093535230044396,96.29386711120605,39.9139486849308,2.4125367267298476,0.9275690900198218,245,0.10098047682927284,0.0,0.11714680005623795,93.82908226393505
AKT,11,1,10,9.090909090909092,35.598011776804924,3.236182888800448,40.46559143066406,4.8675796538591385,8.31328798052271,0.9226471019054074,246,0.10044464104939477,0.0,0.11652518042302427,93.92952690498444
IOTX,67,4,63,5.970149253731343,12.70445865392685,0.1896187858795052,90.8364315032959,78.13197284936905,1.162602558090013,0.9105886965231702,247,0.09913189406547686,0.0,0.1150022711114604,94.02865879904992
SPK,15,2,13,13.333333333333334,23.986545771360397,1.5991030514240265,52.350236892700195,28.363691121339798,1.845677865717336,0.9091569197387656,248,0.09897602265497184,0.0,0.11482144569317891,94.12763482170489
PROVE,7,1,6,14.285714285714285,1.858059585094452,0.2654370835849217,20.007631301879883,18.14957171678543,1.1023748446568602,0.903800035205691,249,0.09839284156335346,0.0,0.11414490106909378,94.22602766326824
ATOM,64,3,61,4.6875,60.134112641215324,0.9395955100189894,83.87887573242188,23.74476309120655,3.5325210620225107,0.8965448259129108,250,0.09760299797998712,0.0,0.11322860862087378,94.32363066124823
MOVR,25,4,21,16.0,57.9353965818882,2.317415863275528,91.58759212493896,33.652195543050766,2.721593365513768,0.8950025644277354,251,0.09743509857298434,0.0,0.11303382960141074,94.42106575982122
EDU,35,1,34,2.857142857142857,22.535387590527534,0.6438682168722153,41.998111724853516,19.46272413432598,2.1578742746901685,0.8886872011210443,252,0.09674757199957713,0.0,0.11223623445671305,94.51781333182079
NTRN,34,3,31,8.823529411764707,39.3405517488718,1.157075051437406,59.19247055053711,19.851918801665306,2.981700214569267,0.8842475647009871,253,0.09626424778419561,0.0,0.11167553315088179,94.61407757960498
PIXEL,29,2,27,6.896551724137931,23.32857708632946,0.8044336926320503,38.14297866821289,14.81440158188343,2.5747228774234148,0.8767668166418989,254,0.09544985076064857,0.0,0.11073075641502661,94.70952743036563
FET,45,2,43,4.444444444444445,46.34385573863983,1.029863460858663,72.49195289611816,26.148097157478333,2.7723605453785582,0.8664350550368811,255,0.09432507609471098,0.0,0.10942591257752242,94.80385250646033
VVV,16,1,15,6.25,30.772467598319054,1.9232792248949409,40.859901428222656,10.087433829903603,4.050574419342993,0.8597103396328231,256,0.09359298511049284,0.0,0.10857661854719045,94.89744549157082
MAGIC,50,2,48,4.0,40.213872879743576,0.8042774575948716,79.98699188232422,39.77311900258064,2.011081702622677,0.8425478163494018,257,0.09172457465632783,0.0,0.106409087626663,94.98917006622715
TROY,8,1,7,12.5,32.35312274098396,4.044140342622995,38.34482192993164,5.991699188947678,6.399657379439661,0.8419445581525766,258,0.09165890051838811,0.0,0.1063328994827003,95.08082896674553
CHESS,17,1,16,5.88235294117647,28.39324450492859,1.6701908532310934,29.67324447631836,1.2799999713897705,23.182222765286777,0.8180054693483877,259,0.08905275437971757,0.0,0.10330952615143404,95.16988172112525
ENA,32,1,31,3.125,14.909861713647842,0.4659331785514951,24.47182846069336,9.561966747045517,2.559288178685074,0.8167234442666493,260,0.08891318579614364,0.0,0.10314761353755611,95.2587949069214
INIT,16,1,15,6.25,29.99116100370884,1.8744475627318025,59.450931549072266,29.459770545363426,2.0180378342569627,0.7895278890364508,261,0.08595252209536897,0.0,0.0997129666683915,95.34474742901676
GMX,33,2,31,6.0606060606060606,32.40090201795101,0.9818455156954852,49.441017150878906,17.040115132927895,2.901448538651028,0.7890060474689365,262,0.08589571143739869,0.0,0.0996470609903904,95.43064314045417
ARKM,30,1,29,3.3333333333333335,25.54858586192131,0.8516195287307103,42.432952880859375,16.884367018938065,2.513150349862993,0.7603809133880488,263,0.08277941560575543,0.0,0.09603186628970767,95.51342255605992
PYTH,22,2,20,9.090909090909092,50.673553705215454,2.303343350237066,79.54459953308105,28.8710458278656,2.7551686214396374,0.7597675648238116,264,0.0827126429727024,0.0,0.09595440378864702,95.59613519903263
LISTA,19,2,17,10.526315789473683,28.17197886109352,1.482735729531238,46.47498607635498,18.30300721526146,2.539199462130086,0.7579200004649383,265,0.08251150654853823,0.0,0.09572106671988449,95.67864670558117
LINEA,4,1,3,25.0,21.988233342766762,5.4970583356916904,22.228233337402344,0.23999999463558197,92.6176409760087,0.7520291244626452,266,0.08187019209115268,0.0,0.0949770819530118,95.76051689767233
MANTA,21,2,19,9.523809523809524,43.79591090977192,2.085519567131996,61.63858222961426,17.84267131984234,3.454560201479904,0.7374802527811142,267,0.08028631870044113,0.0,0.0931396406451263,95.84080321637278
QUICK,10,2,8,20.0,37.100425124168396,3.7100425124168397,37.74042510986328,0.6399999856948853,58.96941555223053,0.7297584602499814,268,0.07944568019689435,0.0,0.09216442133752621,95.92024889656967
OG,13,1,12,7.6923076923076925,7.252770155668259,0.557905396589866,22.60905647277832,15.356286317110062,1.4722997478620323,0.7159328378102474,269,0.07794054385562624,0.0,0.09041832237301034,95.9981894404253
APE,39,2,37,5.128205128205128,21.979563549160957,0.5635785525425886,58.132131576538086,36.15256802737713,1.607966867872749,0.7126285158711463,270,0.07758081646863373,0.0,0.09000100495085146,96.07577025689395
EIGEN,13,1,12,7.6923076923076925,21.763464987277985,1.6741126913290758,22.723464965820312,0.9599999785423279,23.670276535134736,0.7102179728269814,271,0.07731839096455397,0.0,0.08969656681566554,96.1530886478585
VELVET,12,1,11,8.333333333333332,36.37735377252102,3.031446147710085,88.85029602050781,52.47294224798679,1.6932592725714117,0.7054407673541994,272,0.07679831705119983,0.0,0.08909323242217512,96.2298869649097
T,34,3,31,8.823529411764707,28.523204132914543,0.8389177686151337,56.12250232696533,27.59929819405079,2.0334757040692764,0.7008889054101852,273,0.07630277532335102,0.0,0.08851835765890803,96.30618974023305
COMP,82,2,80,2.4390243902439024,26.582787320017815,0.32418033317094896,68.09474182128906,41.51195450127125,1.640364628439833,0.7002400019953798,274,0.07623213198589161,0.0,0.08843640477862351,96.38242187221894
CYBER,30,1,29,3.3333333333333335,11.926593333482742,0.39755311111609143,47.18996810913086,35.26337477564812,1.3382147457344018,0.6912121418986161,275,0.07524930749645149,0.0,0.08729623642559153,96.45767117971539
LSK,9,1,8,11.11111111111111,68.5315161049366,7.6146129005485115,85.76274871826172,17.23123261332512,4.9771685312831515,0.6516619590986082,276,0.07094364837003067,0.0,0.08230126903554927,96.52861482808542
SAND,76,4,72,5.263157894736842,15.294416323304176,0.201242320043476,125.52243423461914,110.22801791131496,1.1387525296482193,0.639597933705761,277,0.06963028955961134,0.0,0.0807776499480061,96.59824511764504
KAVA,58,3,55,5.172413793103448,56.74361450970173,0.978338181201754,100.4485855102539,43.70497100055218,2.2983331920980983,0.6381245122775564,278,0.06946988447497512,0.0,0.08059156504359777,96.66771500212
