candidate,period,period_col,trades,wins,losses,win_rate_pct,avg_net_ret_pct,med_net_ret_pct,p05_net_ret_pct,p95_net_ret_pct,profit_factor,avg_mae_pct,med_mae_pct,p75_mae_pct,p90_mae_pct,p95_mae_pct,p99_mae_pct,max_mae_pct,avg_mfe_pct,med_mfe_pct,p95_mfe_pct,max_mfe_pct,mae_gt_3_pct,mae_gt_5_pct,mae_gt_10_pct,final_asset,final_return_pct,max_return_pct,exit_mdd_pct,official_cd_value,max_concurrent
B_FAST_BREAK,2023,year,15,8,7,53.333333333333336,1.5989209900076982,0.17839793281654534,-3.9805560033473153,9.245461107367817,2.8533025387885163,2.582449916320978,2.3868312757201693,2.866787788620251,5.962014626406157,7.20466898692706,7.880494236945847,8.049450549450544,4.27769941958454,1.6705744431418479,12.7722437939909,26.16984402079723,20.0,13.333333333333334,0.0,100.2399166404489,0.2399166404488895,0.2399166404488895,0.12244826928334218,100.1171745973916,3
B_FAST_BREAK,2024,year,42,30,12,71.42857142857143,1.855585802259191,1.7807664327543795,-2.985163946952248,8.640867204166973,3.947003750161805,2.509729777025437,1.6632103563543388,3.0102852681713363,4.353818060188585,6.3443915108132245,14.516319371995435,19.706444328643393,4.537268482845524,3.968673411556467,9.213888478804074,15.68650083684422,26.190476190476193,9.523809523809524,2.380952380952381,100.78199846443029,0.781998464430278,0.781998464430278,0.13036333451958854,100.65061569063657,4
B_FAST_BREAK,2025,year,57,26,31,45.614035087719294,1.583119332154307,-0.07809999619999612,-5.39110221398066,7.845034997484798,1.9743175357310794,4.822162456061839,3.1759739013625055,6.301268856186049,9.768414269585584,13.276067515606012,27.435868161452337,34.21181063933627,5.867350397970361,3.4930313588850126,12.721396382249813,63.3118941933146,52.63157894736842,29.82456140350877,10.526315789473683,100.90332730913511,0.9033273091351157,0.9316284159399224,0.19522935351084203,100.73458025029552,3
B_D_FAST_SLIPR,2020,year,3,2,1,66.66666666666666,3.0656671045566526,1.036625310173691,-2.2296440016459473,9.781307466827323,4.547455538494964,3.025327084505388,3.140782431719402,4.537990626758082,5.376315543781289,5.655757182789025,5.879310493995214,5.935198821796761,5.077590297719162,2.386934673366814,11.680494656801425,12.713112432738605,66.66666666666666,33.33333333333333,0.0,100.09195059182981,0.09195059182980359,0.09195059182980359,0.02592562814069549,100.06600112492059,1
B_D_FAST_SLIPR,2021,year,10,5,5,50.0,-0.9796499297825211,0.05351692004439634,-6.907707929716604,3.1243251717810536,0.5105235042959042,4.293042464465313,4.2232499086380155,6.253858990548661,8.744134383688085,9.025446741237452,9.250496627276947,9.30675909878682,2.4490022094082553,2.761793605273899,4.73851285855885,5.272048839422228,60.0,30.0,0.0,99.9020130856751,-0.09798691432491013,0.0,0.18412668293281342,99.81587331706719,2
B_D_FAST_SLIPR,2022,year,14,9,5,64.28571428571429,1.8123482170841612,1.7935350691729157,-3.5897569782077032,7.565932445882499,3.523021836122677,2.628889222462886,1.8997718661160845,3.053171623259238,5.523743589743593,6.203024764735018,7.069232986627039,7.285785042100046,6.066378666025396,5.552037957554445,13.334128511269183,15.845070422535223,28.57142857142857,21.428571428571427,0.0,100.2539258543824,0.25392585438239745,0.2754322486506533,0.06273374529573122,100.21252571438959,3
B_D_FAST_SLIPR,2023,year,8,5,3,62.5,1.96526578026142,0.8860190500902833,-4.472354382047975,12.160480419697526,2.843242369740474,3.2080096430966574,2.3997507473923596,3.957031748055595,7.204668986927061,7.6270597681888015,7.964972393198195,8.049450549450544,5.281412318032475,2.7139801452449985,18.675378370603212,26.16984402079723,25.0,25.0,0.0,100.15717597483496,0.1571759748349555,0.1571759748349555,0.08349791516475984,100.07354682100805,2
B_D_FAST_SLIPR,2024,year,18,12,6,66.66666666666666,1.6376917164827272,1.7807664327543795,-3.092352978441798,6.00927899797419,4.239831680633887,1.9363972349661571,1.6596057794394548,2.8490210499009794,3.5907954134617697,4.055383794827311,4.325964195421532,4.393609295570089,3.5906231112189193,3.323750891022481,7.429301669905959,12.372535690006803,22.22222222222222,0.0,0.0,100.29511099255417,0.2951109925541706,0.2951109925541706,0.04933452088578884,100.24563088007412,2
B_D_FAST_SLIPR,2025,year,12,6,6,50.0,3.159390354259731,-0.0030159348396651547,-5.926999287209472,19.95966358518593,3.071839448772549,5.928497206922949,4.767655615159105,8.959730764663432,10.227807313766242,14.30736630216216,18.206431562176192,19.18119787717969,7.022268460887726,3.4787611120571382,24.169801795063556,41.95238095238096,58.333333333333336,50.0,16.666666666666664,100.37911183736938,0.3791118373693836,0.3791118373693836,0.07215416666666882,100.30668412571572,1
A_B_BOX_FAST,2020,year,1,1,0,100.0,10.752938817566617,10.752938817566617,10.752938817566617,10.752938817566617,107529388175.66618,3.140782431719402,3.140782431719402,3.140782431719402,3.140782431719402,3.140782431719402,3.140782431719402,3.140782431719402,12.713112432738605,12.713112432738605,12.713112432738605,12.713112432738605,100.0,0.0,0.0,100.10752938817566,0.10752938817566449,0.10752938817566449,0.0,100.10752938817566,1
