candidate,period,period_col,trades,wins,losses,win_rate_pct,avg_net_ret_pct,med_net_ret_pct,p05_net_ret_pct,p95_net_ret_pct,profit_factor,avg_mae_pct,med_mae_pct,p75_mae_pct,p90_mae_pct,p95_mae_pct,p99_mae_pct,max_mae_pct,avg_mfe_pct,med_mfe_pct,p95_mfe_pct,max_mfe_pct,mae_gt_3_pct,mae_gt_5_pct,mae_gt_10_pct,final_asset,final_return_pct,max_return_pct,exit_mdd_pct,official_cd_value,max_concurrent
ALL_BASE,2020Q1,quarter,1,1,0,100.0,1.036625310173691,1.036625310173691,1.036625310173691,1.036625310173691,10366253101.736912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.386934673366814,2.386934673366814,2.386934673366814,2.386934673366814,0.0,0.0,0.0,100.01036625310174,0.010366253101734557,0.010366253101734557,0.0,100.01036625310174,1
ALL_BASE,2020Q3,quarter,2,1,1,50.0,0.14503229809938123,0.14503229809938123,-2.5102305463780894,2.8002951425768514,1.1034002630459698,5.686318712589089,5.686318712589089,6.458988458028037,6.922590305291405,7.077124254379195,7.200751413649426,7.231658203466984,3.7627276527352205,3.7627276527352205,4.62172979492238,4.71717447738762,100.0,50.0,0.0,100.00289196277319,0.0028919627731882613,0.0028919627731882613,0.02805259751319511,99.97483855398931,1
ALL_BASE,2020Q4,quarter,5,1,4,20.0,-5.423083487673312,-9.245586939621662,-13.347994641187793,8.083838491239222,0.28395578474262023,12.043094321425572,13.077340027957662,18.964737006996902,19.04434279399304,19.070878056325085,19.092106266190722,19.097413318657132,2.9518308895896928,0.6648199445983494,10.352428513136791,12.713112432738605,100.0,80.0,60.0,99.72894010997547,-0.27105989002452757,0.0,0.3781826207419243,99.62181737925808,2
ALL_BASE,2021Q1,quarter,6,2,4,33.33333333333333,-1.3079071867589567,-2.1181024638615518,-7.013946445129929,6.850765574007481,0.5555667003938639,6.997700471164041,5.704876436285932,8.889233863618706,12.011978431357884,13.246549921082508,14.234207112862206,14.48112141080713,3.0531059954665167,1.4526121111123724,8.64566405047707,10.446296296296298,83.33333333333334,50.0,16.666666666666664,99.92146469467632,-0.07853530532367925,0.0,0.16143172552857266,99.83856827447143,4
ALL_BASE,2021Q2,quarter,17,8,9,47.05882352941176,1.8621935820370519,-1.1085413721002335,-11.707022130772389,17.895594911055333,1.6995747386436622,6.934130397930633,6.353775036899245,10.565144417445339,12.468290018921047,14.630230200752464,20.190150431838624,21.580130489610163,10.185318356496579,4.496466880178951,41.748370259879295,42.954545454545446,64.70588235294117,58.82352941176471,29.411764705882355,100.31626358937064,0.3162635893706245,0.4735855159219593,0.28498174318859776,100.18725414047461,5
ALL_BASE,2021Q3,quarter,10,2,8,20.0,-2.810013997763583,-2.328415265947029,-8.933856738852214,2.931062193163779,0.16662561545684576,6.165275947252885,4.935658270552157,8.741889127836771,11.921588188957134,11.97920801223727,12.025303870861379,12.036827835517405,2.089341671766552,1.9316414687656547,4.833969409252276,5.551716194425249,80.0,40.0,20.0,99.71927506417289,-0.28072493582711466,0.0,0.3208753936982589,99.67912460630174,1
ALL_BASE,2021Q4,quarter,20,14,6,70.0,0.46589930611669883,1.7014545920422641,-5.6757536837563975,4.108002769095318,1.351436604334296,5.415002024036307,3.4852439097565524,5.904701437158854,10.280554514679748,14.11283656650188,31.343467634843762,35.65112540192927,3.873058316449611,3.638606860318583,7.6742874050538,8.6451683909311,50.0,35.0,10.0,100.09305348250615,0.09305348250614465,0.1078085670008111,0.18955258682115744,99.91805162625208,2
ALL_BASE,2022Q1,quarter,9,4,5,44.44444444444444,-0.5627447635167218,-0.8300898311175064,-5.169473970454563,4.2241508110743755,0.6454139409151022,2.3491492000321816,1.8804676641321239,2.5326170376055224,5.256661332935716,6.271223187517879,7.082872671183613,7.285785042100046,2.59066184337029,1.0305930409537645,8.080480410976572,8.389989874150139,22.22222222222222,11.11111111111111,0.0,99.94931700541335,-0.05068299458664827,0.0,0.12851123183044422,99.87148876816956,2
ALL_BASE,2022Q2,quarter,31,22,9,70.96774193548387,2.509504535163113,2.5063314549920523,-4.587393005032279,9.61460505062012,4.047817495544166,3.604451048166248,2.453271028037385,5.517838479809978,7.033997655334101,10.135204081632644,13.280530973451318,13.40075853350189,7.591444619608804,7.18599033816425,15.01848185056982,18.95643848731452,38.70967741935484,32.25806451612903,6.451612903225806,100.7805532043154,0.780553204315404,0.780553204315404,0.14118406676331574,100.63826712079498,18
ALL_BASE,2022Q3,quarter,7,5,2,71.42857142857143,0.6637129023944254,1.4761450044208724,-4.396387108120275,3.87978799946224,1.636195062242098,3.3234182317155034,3.056027164685915,4.95835034474702,6.00047186606326,6.756309367031224,7.360979367805598,7.512146867999192,3.2251220171060426,3.9297447561283727,4.455261635218386,4.639175257731942,57.14285714285714,14.285714285714285,0.0,100.04643443357558,0.04643443357559285,0.05702595537007138,0.07301790073809053,99.98396641547649,2
