month,trades,avg_pnl_pct,sum_pnl_pct,wins,losses,win_rate_pct,max_trade_pct,min_trade_pct
2023-05,476,0.782955758843053,372.68694120929325,303,173,63.65546218487395,5.948521071540616,-4.64516599437008
2023-06,725,-0.634578098654455,-460.0691215244799,277,448,38.20689655172414,9.422551020408156,-6.346225490676602
2023-07,206,1.413789457328602,291.24062820969203,165,41,80.09708737864078,5.779443626858485,-4.368016804212469
2023-08,484,5.8930934281220875,2852.25721921109,452,32,93.38842975206612,33.16675324675324,-6.564983759169372
2023-09,193,1.4439680879982637,278.6858409836649,125,68,64.76683937823834,9.898735588464493,-5.1683625087087215
2023-10,420,1.5363733586947501,645.276810651795,329,91,78.33333333333333,10.686472270688986,-8.049385388215144
2023-11,662,2.3913658377284412,1583.0841845762282,564,98,85.1963746223565,9.938704234320275,-5.136115928658578
2023-12,879,2.8269518047338544,2484.890636361058,809,70,92.03640500568828,25.157979009031,-5.958548807238215
2024-01,534,0.23077894589082867,123.23595710570251,256,278,47.940074906367045,24.69526018739078,-10.753584340260767
2024-02,455,2.3786763468786525,1082.297737829787,381,74,83.73626373626374,13.21707314141475,-4.767907122838208
2024-03,920,1.7700700759864014,1628.4644699074893,709,211,77.06521739130436,12.432183235867447,-4.657503285649376
2024-04,1307,1.4328592434706198,1872.7470312161,977,330,74.75133894414691,12.838861959957862,-4.973806379386955
2024-05,168,1.4351421209803426,241.10387632469755,128,40,76.19047619047619,6.254259904891426,-4.798386869277735
2024-06,870,1.5530480129780475,1351.1517712909013,672,198,77.24137931034483,11.412395043308878,-5.57333778819382
2024-07,646,1.5829712352267236,1022.5994179564634,536,110,82.97213622291022,5.9754538320690465,-4.086395165092069
2024-08,495,-0.8797131548543498,-435.4580116529031,185,310,37.37373737373738,5.774998180680604,-5.051789611396982
2024-09,396,2.1100721784698133,835.588582674046,367,29,92.67676767676768,7.845407925407923,-2.87560124800492
2024-10,646,0.8418350745577581,543.8254581643117,367,279,56.811145510835914,13.238112633181123,-5.048165033391592
2024-11,1460,1.7143533860226123,2502.955943593014,1129,331,77.32876712328766,8.88467790670117,-7.569299302950181
2024-12,1649,1.5658326253638415,2582.0579992249745,1242,407,75.31837477258945,19.94965892239248,-4.972050835984351
2025-01,1145,1.1913777784759263,1364.1275563549357,690,455,60.26200873362445,12.0603874602096,-8.258330086945696
2025-02,2084,1.0699067555790596,2229.68567862676,1341,743,64.34740882917467,22.296153655229137,-8.457689926976729
2025-03,1456,1.5370911296467713,2238.004684765699,1062,394,72.93956043956044,43.69631943314444,-11.724934927134386
2025-04,1309,1.7163984550606455,2246.765577674385,941,368,71.88693659281896,23.495596438321947,-8.369155037587403
2025-05,1797,1.43649764249844,2581.3862635696964,1309,488,72.84362826933778,15.67314656922453,-9.453304292961915
2025-06,1133,1.347534920943518,1526.7570654290057,887,246,78.28773168578994,17.348955674400905,-11.816595144713668
2025-07,1193,2.0918622401328695,2495.5916524785134,947,246,79.37971500419113,22.56851485148516,-10.821831366056577
2025-08,1149,1.516258603603666,1742.1811355406123,809,340,70.40905134899913,25.686611364107474,-13.598458251252163
2025-09,1464,2.558960402072437,3746.3180286340476,1201,263,82.03551912568307,19.78633980632158,-14.811507420633284
2025-10,2636,2.6526227409665935,6992.313545187941,2079,557,78.86949924127465,203.90351648351646,-17.32819954128439
2025-11,2151,1.947651976182208,4189.399400767929,1556,595,72.33844723384473,38.59799309795592,-25.02548188473171
2025-12,1433,1.6670174281370538,2388.835974520398,1022,411,71.31891137473832,50.689760919586895,-11.625809487155845
2026-01,296,1.7870911495170099,528.9789802570349,213,83,71.95945945945947,28.796745953214767,-11.61440674795132
