strategy,quarter,trades,wins,losses,win_rate_pct,sum_trade_pnl_pct,quarter_trade_mdd_proxy_pct,worst_trade_pnl_pct,best_trade_pnl_pct
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1569-Q28,1,0,1,0.0,-0.7697971429024707,0.7697971429024707,-0.7697971429024707,-0.7697971429024707
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1571-Q23,1,0,1,0.0,-0.9632668900707885,0.9632668900707885,-0.9632668900707885,-0.9632668900707885
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1574-Q29,1,1,0,100.0,1.360213732357276,0.0,1.360213732357276,1.360213732357276
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1576-Q15,1,0,1,0.0,-0.923234414425753,0.923234414425753,-0.923234414425753,-0.923234414425753
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1576-Q18,1,0,1,0.0,-0.6025768806416009,0.6025768806416009,-0.6025768806416009,-0.6025768806416009
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1579-Q10,1,1,0,100.0,2.5455707762557145,0.0,2.5455707762557145,2.5455707762557145
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1579-Q13,1,1,0,100.0,0.2707074616035721,0.0,0.2707074616035721,0.2707074616035721
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1579-Q14,1,0,1,0.0,-2.8221730179387317,2.8221730179387317,-2.8221730179387317,-2.8221730179387317
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1579-Q17,1,1,0,100.0,1.0924474841231069,0.0,1.0924474841231069,1.0924474841231069
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1579-Q19,1,0,1,0.0,-1.6897301368506956,1.6897301368506956,-1.6897301368506956,-1.6897301368506956
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1579-Q20,1,1,0,100.0,2.525989887203419,0.0,2.525989887203419,2.525989887203419
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1579-Q22,8,0,8,0.0,-10.085726295020596,10.085726295020596,-1.9258516953504867,-0.8665984545524673
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1579-Q24,1,0,1,0.0,-1.389950546983607,1.389950546983607,-1.389950546983607,-1.389950546983607
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1579-Q26,1,0,1,0.0,-1.0086602607025519,1.0086602607025519,-1.0086602607025519,-1.0086602607025519
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1579-Q32,1,0,1,0.0,-2.046353836839585,2.046353836839585,-2.046353836839585,-2.046353836839585
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1579-Q33,1,0,1,0.0,-1.9354827069725888,1.9354827069725888,-1.9354827069725888,-1.9354827069725888
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1579-Q8,1,0,1,0.0,-2.573088782081887,2.573088782081887,-2.573088782081887,-2.573088782081887
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1580-Q2,1,0,1,0.0,-1.0665829941744898,1.0665829941744898,-1.0665829941744898,-1.0665829941744898
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1580-Q28,1,1,0,100.0,1.68326815642458,0.0,1.68326815642458,1.68326815642458
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1581-Q0,1,0,1,0.0,-4.112166652076064,4.112166652076064,-4.112166652076064,-4.112166652076064
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1581-Q1,12,0,12,0.0,-22.98982011556194,22.98982011556194,-2.446055396030309,-1.2784183222249923
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1581-Q10,2,1,1,50.0,4.8712455146237055,1.0050607848046988,-1.0050607848046988,5.876306299428404
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1581-Q12,6,6,0,100.0,17.14066431145457,0.0,1.5204742145820926,5.0260070671377965
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1581-Q13,1,1,0,100.0,0.33379310344829,0.0,0.33379310344829,0.33379310344829
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1581-Q14,1,1,0,100.0,2.568800249298855,0.0,2.568800249298855,2.568800249298855
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1581-Q15,1,0,1,0.0,-1.7175204185587245,1.7175204185587245,-1.7175204185587245,-1.7175204185587245
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1581-Q16,2,1,1,50.0,1.498104871462984,1.645356107693594,-1.645356107693594,3.143460979156578
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1581-Q2,3,0,3,0.0,-6.287697010943598,6.287697010943598,-2.2490396728662243,-1.9310705797337047
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1581-Q24,2,0,2,0.0,-3.6067092471126116,3.6067092471126116,-1.9500094577109972,-1.6566997894016144
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1581-Q3,2,2,0,100.0,11.317433129286929,0.0,5.515080188110457,5.802352941176472
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1581-Q30,1,1,0,100.0,3.1586190039718876,0.0,3.1586190039718876,3.1586190039718876
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1581-Q5,4,0,4,0.0,-6.764694388416894,6.764694388416894,-1.912707513680243,-1.3051668455051435
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1581-Q6,15,0,15,0.0,-17.996975035089203,17.996975035089203,-1.8911690431601436,-0.9115449236133143
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1581-Q7,11,11,0,100.0,27.49608965302061,0.0,0.22562347188263226,4.382753175420531
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1581-Q8,1,0,1,0.0,-1.6301531338087627,1.6301531338087627,-1.6301531338087627,-1.6301531338087627
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1582-Q1,2,2,0,100.0,7.102554242420016,0.0,3.083950143815919,4.018604098604097
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1582-Q13,1,0,1,0.0,-1.1586425520877497,1.1586425520877497,-1.1586425520877497,-1.1586425520877497
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1582-Q15,1,1,0,100.0,0.9953987433542723,0.0,0.9953987433542723,0.9953987433542723
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1582-Q2,1,1,0,100.0,6.153243967828406,0.0,6.153243967828406,6.153243967828406
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1582-Q22,4,2,2,50.0,-2.155101587817312,3.307640618219947,-1.9548751785549467,1.152539030402635
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1582-Q23,4,0,4,0.0,-5.849012676880452,5.849012676880452,-1.5548974633875368,-1.260179255371705
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1582-Q24,4,4,0,100.0,7.837973511025518,0.0,1.3348326243758057,3.1817671345995135
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1582-Q27,5,0,5,0.0,-10.324100282687477,10.324100282687477,-2.3942153801859245,-1.2810811742920958
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1582-Q29,17,17,0,100.0,67.54266934598589,0.0,2.313896041964716,5.8502325581395365
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1582-Q33,1,0,1,0.0,-1.3802176036221558,1.3802176036221558,-1.3802176036221558,-1.3802176036221558
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1582-Q5,4,0,4,0.0,-6.540523889298923,6.540523889298923,-2.1521321429318263,-1.351673390060013
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1582-Q7,1,1,0,100.0,2.0801016518424387,0.0,2.0801016518424387,2.0801016518424387
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1583-Q11,1,0,1,0.0,-1.03120233321212,1.03120233321212,-1.03120233321212,-1.03120233321212
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1583-Q12,3,0,3,0.0,-3.196233148258192,3.196233148258192,-1.0919372389215565,-1.0274981768959446
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1583-Q13,1,0,1,0.0,-0.39319910514541195,0.39319910514541195,-0.39319910514541195,-0.39319910514541195
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1583-Q14,1,1,0,100.0,1.7594057304563115,0.0,1.7594057304563115,1.7594057304563115
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1583-Q15,1,0,1,0.0,-1.467306250352749,1.467306250352749,-1.467306250352749,-1.467306250352749
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1583-Q16,13,11,2,84.61538461538461,19.85070464667036,1.228463133466537,-1.2284631334665375,3.5856441717791476
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1583-Q17,1,1,0,100.0,3.2826901521216723,0.0,3.2826901521216723,3.2826901521216723
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1583-Q2,1,1,0,100.0,7.561196013289031,0.0,7.561196013289031,7.561196013289031
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1583-Q20,1,0,1,0.0,-0.9772900205935996,0.9772900205935996,-0.9772900205935996,-0.9772900205935996
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1583-Q23,2,2,0,100.0,9.40225965039832,0.0,4.559053254437875,4.843206395960444
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1583-Q30,1,1,0,100.0,5.063277002204272,0.0,5.063277002204272,5.063277002204272
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1583-Q5,4,0,4,0.0,-5.592126379998943,5.592126379998943,-1.4711260625062983,-1.2221222819330224
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1583-Q6,9,0,9,0.0,-13.063578968038549,13.063578968038549,-1.8222263350017953,-1.1623027407906195
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1583-Q7,5,5,0,100.0,25.451393785189744,0.0,3.9301405853883553,6.193496240601495
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1583-Q8,2,2,0,100.0,12.24017548874459,0.0,4.979668186669253,7.260507302075339
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1584-Q0,1,1,0,100.0,2.1337404580152564,0.0,2.1337404580152564,2.1337404580152564
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1584-Q1,1,1,0,100.0,58.43228071518724,0.0,58.43228071518724,58.43228071518724
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1584-Q11,3,0,3,0.0,-4.736575370550304,4.736575370550304,-1.8197883935245107,-1.4086154902417358
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1584-Q12,4,2,2,50.0,-1.428954113515892,1.5757915898730634,-1.5757915898730634,0.8151707891637018
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1584-Q13,1,1,0,100.0,9.258725969182748,0.0,9.258725969182748,9.258725969182748
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1584-Q14,25,5,20,20.0,-37.45755701730938,39.36328460030658,-5.671419123144037,2.260609977145558
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1584-Q15,18,0,18,0.0,-68.88040086903935,68.88040086903935,-7.133478096355603,-2.720514931309368
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1584-Q16,6,2,4,33.33333333333333,-4.025551501823984,11.078686278800502,-4.05053142714936,4.77829959514168
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1584-Q17,2,2,0,100.0,7.440553940164389,0.0,3.5960482481332567,3.8445056920311327
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1584-Q18,2,1,1,50.0,-2.4644465129452913,4.3572356285915586,-4.3572356285915586,1.8927891156462673
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1584-Q19,5,3,2,60.0,6.363417781402271,6.976875928088562,-4.156428920348496,5.869074074074057
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1584-Q2,2,1,1,50.0,-0.13970463636142183,1.5621084825152765,-1.5621084825152765,1.4224038461538546
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1584-Q20,4,2,2,50.0,4.636249892095687,2.6334160321804845,-1.639799861080169,7.269665924276172
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1584-Q21,14,13,1,92.85714285714286,138.85106281656545,1.431777507336216,-1.431777507336216,16.54852784134248
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1584-Q22,8,6,2,75.0,4.57855686845567,2.5295147266033924,-2.0657292440122355,2.3764582704117654
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1584-Q23,18,0,18,0.0,-32.02715660301437,32.02715660301437,-2.6096418453260584,-1.4749161190641713
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1584-Q24,18,0,18,0.0,-25.670747170483658,25.670747170483658,-1.7953957371774276,-1.1373854466488953
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1584-Q25,3,1,2,33.33333333333333,4.522623668712629,2.608002517245618,-1.3773994696487746,7.1306261859582465
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1584-Q26,7,0,7,0.0,-13.798256105806791,13.798256105806791,-3.052053912835093,-1.4113644297234584
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1584-Q28,10,10,0,100.0,41.419896066274404,0.0,2.9941410488245968,6.06418350628072
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1584-Q29,27,0,27,0.0,-61.18381386244094,61.18381386244094,-4.467750675210544,-1.5704568744174452
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1584-Q3,4,1,3,25.0,-0.22820900270491773,2.340440668946293,-2.265783600934199,4.3780152671755745
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1584-Q30,10,5,5,50.0,-8.077427712248063,14.058318590117942,-5.242779513867943,4.904894259818717
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1584-Q32,8,0,8,0.0,-34.306606427835064,34.306606427835064,-5.167292309785408,-3.1343159552296362
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1584-Q33,13,5,8,38.46153846153847,131.49035372912198,25.602837933846587,-6.335035414319988,55.90652005966911
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1584-Q4,4,0,4,0.0,-3.8307646168164755,3.8307646168164755,-1.29632161123868,-0.08
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1584-Q6,1,1,0,100.0,5.957277147487829,0.0,5.957277147487829,5.957277147487829
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1584-Q8,7,1,6,14.285714285714285,-9.257667664263709,9.257667664263709,-2.481240089415835,2.382022001047681
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1584-Q9,4,0,4,0.0,-2.9866823020694007,2.9866823020694007,-1.5655977534809051,-0.16499787505311664
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1585-Q13,1,1,0,100.0,1.2851877133105782,0.0,1.2851877133105782,1.2851877133105782
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1585-Q29,23,0,23,0.0,-19.9042876913587,19.9042876913587,-1.268604559090023,-0.7055053758083106
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1586-Q10,2,1,1,50.0,-1.2010529510982648,1.44555970083867,-1.44555970083867,0.24450674974040526
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1586-Q23,1,0,1,0.0,-0.8783843073559371,0.8783843073559371,-0.8783843073559371,-0.8783843073559371
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1586-Q24,1,1,0,100.0,4.870495049504955,0.0,4.870495049504955,4.870495049504955
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1586-Q25,1,0,1,0.0,-0.45467955038453794,0.45467955038453794,-0.45467955038453794,-0.45467955038453794
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1586-Q27,1,1,0,100.0,4.386578476383165,0.0,4.386578476383165,4.386578476383165
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1586-Q8,2,0,2,0.0,-1.8816591562764784,1.8816591562764784,-1.017140851921825,-0.8645183043546533
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1587-Q23,1,1,0,100.0,0.6124908028565158,0.0,0.6124908028565158,0.6124908028565158
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1588-Q14,1,0,1,0.0,-0.9365584993116548,0.9365584993116548,-0.9365584993116548,-0.9365584993116548
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1588-Q2,1,0,1,0.0,-1.0572165165288783,1.0572165165288783,-1.0572165165288783,-1.0572165165288783
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1588-Q24,2,0,2,0.0,-3.0561534453185613,3.0561534453185613,-1.5760912021901419,-1.4800622431284194
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1588-Q25,1,0,1,0.0,-1.2638513064552304,1.2638513064552304,-1.2638513064552304,-1.2638513064552304
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1588-Q30,1,0,1,0.0,-0.8415320544077652,0.8415320544077652,-0.8415320544077652,-0.8415320544077652
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1588-Q31,2,2,0,100.0,4.463803141311367,0.0,1.0807910576096447,3.383012083701722
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1589-Q1,23,0,23,0.0,-39.50135340458522,39.50135340458522,-2.2765782389907208,-0.9580071506699349
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1589-Q16,3,0,3,0.0,-3.5914664447441225,3.5914664447441225,-1.2877464508036152,-1.0614689635716301
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1589-Q18,14,9,5,64.28571428571429,3.1597923314968233,1.2856798510237217,-0.7755591225254242,1.1883916793505778
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1589-Q20,1,1,0,100.0,5.571913875598091,0.0,5.571913875598091,5.571913875598091
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1589-Q21,2,0,2,0.0,-2.6431416472246294,2.6431416472246294,-1.33047464365311,-1.3126670035715193
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1589-Q23,1,1,0,100.0,3.9973434216057058,0.0,3.9973434216057058,3.9973434216057058
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1590-Q11,1,0,1,0.0,-1.203156334455333,1.203156334455333,-1.203156334455333,-1.203156334455333
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1590-Q15,1,0,1,0.0,-3.1305336885480073,3.1305336885480073,-3.1305336885480073,-3.1305336885480073
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1590-Q16,1,1,0,100.0,4.533297150610585,0.0,4.533297150610585,4.533297150610585
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1590-Q17,1,1,0,100.0,0.911231414410998,0.0,0.911231414410998,0.911231414410998
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1590-Q23,2,0,2,0.0,-3.45837039305001,3.45837039305001,-1.74893112825115,-1.7094392647988599
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1590-Q24,1,0,1,0.0,-2.0296567940468058,2.0296567940468058,-2.0296567940468058,-2.0296567940468058
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1590-Q3,4,4,0,100.0,4.451256313744598,0.0,0.6151987834021401,1.421812532366653
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1590-Q33,2,2,0,100.0,6.616866831464634,0.0,1.952285961372171,4.664580870092463
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1591-Q1,3,3,0,100.0,9.76361823266127,0.0,2.9640414507771906,3.6527188940092348
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1591-Q11,14,14,0,100.0,51.765048077173134,0.0,2.507949858471483,4.9382481751824825
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1591-Q14,21,0,21,0.0,-36.2695453286806,36.2695453286806,-3.2916698755172424,-0.993295813251802
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1591-Q15,2,0,2,0.0,-2.4382204371637473,2.4382204371637473,-1.2807989822359067,-1.1574214549278405
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1591-Q16,1,1,0,100.0,6.001548030407746,0.0,6.001548030407746,6.001548030407746
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1591-Q19,1,1,0,100.0,4.274066985645932,0.0,4.274066985645932,4.274066985645932
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1591-Q2,1,1,0,100.0,4.043144584936766,0.0,4.043144584936766,4.043144584936766
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1591-Q7,2,1,1,50.0,-0.6241889504373166,1.7343394292334757,-1.7343394292334757,1.1101504787961591
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1591-Q9,6,0,6,0.0,-7.526941384955553,7.526941384955553,-1.7408124691197102,-0.8637416964875165
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1592-Q3,1,1,0,100.0,1.8499136617572542,0.0,1.8499136617572542,1.8499136617572542
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1593-Q15,1,1,0,100.0,5.180885831870388,0.0,5.180885831870388,5.180885831870388
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,1593-Q17,1,1,0,100.0,2.7007486631016064,0.0,2.7007486631016064,2.7007486631016064
