spec,scenario,period,bucket,start_equity,end_equity,return_pct,peak_equity,min_equity,max_drawdown_pct,marks
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_capnone,BASE,2020Q2,102.14502387400363,98.67216266569092,-3.3999318582533133,102.46078137517125,98.0340453695932,-4.320419916932972,25489
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_capnone,BASE,2020Q3,98.67002415297328,92.48148053355213,-6.2719591614031955,98.73598617583828,88.83737872731452,-10.025328992911863,26274
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_capnone,BASE,2020Q4,92.46109693504843,91.33314619535805,-1.219919271001868,94.0815556671428,87.17426653981131,-7.341810069307552,26496
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_capnone,BASE,2021Q1,91.24709467551946,57.880568978344556,-36.567219828563765,91.26198109201985,57.83662996998055,-36.625712834719614,25920
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_capnone,BASE,2021Q2,57.85727848187879,58.43989358378347,1.0069867045114478,61.432212682036436,49.89697103376367,-13.758523831376424,26208
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_capnone,BASE,2021Q3,58.53552241931687,52.310346631178945,-10.63486841980179,60.42965663360877,48.91053163840777,-19.062039463574386,26496
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_capnone,BASE,2021Q4,52.326382130881534,53.22928980143258,1.7255304757983092,55.48787073524655,47.18860965121716,-10.04206971346192,26496
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_capnone,BASE,2022Q1,53.23042793801557,58.11752074572041,9.181013561257934,64.73542803019025,52.678688980917954,-11.071478084091524,25920
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_capnone,BASE,2022Q2,58.28799932329376,71.00353991949082,21.815023236036033,73.24052919517771,57.82183715511667,-14.845086228891557,26208
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_capnone,BASE,2022Q3,71.01244002786234,73.27116460331426,3.1807449153496092,73.76047788981002,64.78964830657247,-9.477201232337384,26496
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_capnone,BASE,2022Q4,73.23124319080536,80.96483733968482,10.560511896171754,81.06822554372258,68.75478484121204,-8.76840645023471,26496
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_capnone,BASE,2023Q1,80.9465025376942,73.67292976136667,-8.98565416453967,81.24266635716377,70.35308215606058,-13.40377499826232,25920
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_capnone,BASE,2023Q2,73.60722392907795,78.39472073756666,6.504112711955501,82.42319145813309,70.11314745136114,-6.887817397384255,26208
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_capnone,BASE,2023Q3,78.36287357016639,74.85405871496317,-4.477649549261875,81.26921224841881,74.58010009367958,-8.23080717737531,26496
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_capnone,BASE,2023Q4,74.89706559596074,59.28355968876143,-20.846619000306145,75.49800253819129,58.03248286753573,-23.133750673496934,26496
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_capnone,BASE,2024Q1,59.2460721204359,48.21271510450139,-18.62293418119907,63.44566986422077,47.04668840488319,-25.84728239836197,26208
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_capnone,BASE,2024Q2,48.23503241802882,53.75771229339705,11.449520397345081,54.05706483032614,47.86453709034755,-7.853431542145206,26208
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_capnone,BASE,2024Q3,53.74867051547448,50.52937715989447,-5.989531135757408,57.48223482291743,49.38372392118496,-14.088719630823565,26496
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_capnone,BASE,2024Q4,50.47067659999929,47.27526788326682,-6.331218307329989,53.294969723367515,44.61688194940968,-16.283127317647907,26496
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_capnone,BASE,2025Q1,47.264341023787836,58.95781807728239,24.74059047519419,59.626871892641006,44.653457233094535,-8.090940265775926,25920
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_capnone,BASE,2025Q2,58.90776611265854,53.58316688953833,-9.038874794432273,64.72247199337974,47.190740071493934,-27.087549937337172,26208
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_capnone,BASE,2025Q3,53.546020335696156,41.63135631474523,-22.25125965712167,53.76696575805846,39.30095304801502,-26.90501966418909,26496
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_capnone,BASE,2025Q4,41.72330689837824,50.61406765815366,21.30885929399089,52.07451786261895,36.64563155361299,-20.028851702355,26496
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_capnone,BASE,2026Q1,50.69974099535081,48.80575375138908,-3.735694121465849,51.21366477059163,46.69050617398797,-8.831936977884435,3343
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_capnone,EX_2025Q4,2019Q4,99.99633108560754,99.96392281746405,-0.032409457218729454,100.05123753625381,99.90137683732058,-0.14978395332583272,3203
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_capnone,EX_2025Q4,2020Q1,99.98973959671889,102.13953130042279,2.15001230363685,103.85554871930557,97.62550720377239,-3.251201485914701,21862
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_capnone,EX_2025Q4,2020Q2,102.14502387400363,98.67216266569092,-3.3999318582533133,102.46078137517125,98.0340453695932,-4.320419916932972,25489
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_capnone,EX_2025Q4,2020Q3,98.67002415297328,92.48148053355213,-6.2719591614031955,98.73598617583828,88.83737872731452,-10.025328992911863,26274
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_capnone,EX_2025Q4,2020Q4,92.46109693504843,91.33314619535805,-1.219919271001868,94.0815556671428,87.17426653981131,-7.341810069307552,26496
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_capnone,EX_2025Q4,2021Q1,91.24709467551946,57.880568978344556,-36.567219828563765,91.26198109201985,57.83662996998055,-36.625712834719614,25920
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_capnone,EX_2025Q4,2021Q2,57.85727848187879,58.43989358378347,1.0069867045114478,61.432212682036436,49.89697103376367,-13.758523831376424,26208
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_capnone,EX_2025Q4,2021Q3,58.53552241931687,52.310346631178945,-10.63486841980179,60.42965663360877,48.91053163840777,-19.062039463574386,26496
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_capnone,EX_2025Q4,2021Q4,52.326382130881534,53.22928980143258,1.7255304757983092,55.48787073524655,47.18860965121716,-10.04206971346192,26496
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_capnone,EX_2025Q4,2022Q1,53.23042793801557,58.11752074572041,9.181013561257934,64.73542803019025,52.678688980917954,-11.071478084091524,25920
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_capnone,EX_2025Q4,2022Q2,58.28799932329376,71.00353991949082,21.815023236036033,73.24052919517771,57.82183715511667,-14.845086228891557,26208
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_capnone,EX_2025Q4,2022Q3,71.01244002786234,73.27116460331426,3.1807449153496092,73.76047788981002,64.78964830657247,-9.477201232337384,26496
