avg_trade_net_return_pct,bankrupt,cd_value,cooldown_bars,entries,ex_q4_final_return_pct,ex_q4_max_leveraged_cd_value,ex_q4_mdd_pct,ex_q4_pf,exits,fee_per_side,final_equity,final_return_pct,flats,gap_min,horizon,leverage,leveraged_final_equity_at_optimal,leveraged_mdd_pct_at_optimal,leveraged_peak_equity_at_optimal,losses,max_concurrent_cap,max_concurrent_positions,max_drawdown_pct,max_gross_exposure_pct,max_leveraged_cd_value,min_equity,mtm_mode,optimal_leverage,peak_equity,period,position_fraction,profit_factor_contribution,rank,return_over_mdd,robust_pass,scenario,selected_after_cap,selected_before_cap,slippage_bps,spec,win_rate_pct,wins,y2026_final_return_pct,y2026_max_leveraged_cd_value,y2026_mdd_pct,y2026_pf,z_threshold
-0.05879377464510085,False,42.27630359538729,144,99297,-52.57533723604183,45.61817182443797,-55.511895959542514,0.9543175967853257,99297,0.0004,54.3504434537302,-45.6495565462698,0,1.0,144,1.0,54.3504434537302,-58.770978371605786,102.54015721360659,45471,50,1,-58.770978371605786,1.0,42.27630359538729,42.2763035953873,quick_exit_order,0.0,102.54015721360659,BASE,0.01,0.9634229777229847,1,-0.776736372459721,False,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,99297,101199,1.0,btc_rb_z4_gap1_cd144_h144_k1_short,54.207075742469556,53826,-0.9193310262307519,95.30650759125025,-5.26593741185798,0.9499809420814052,4.0
-0.05525574964538027,False,41.45303249875899,144,101199,-55.20634526813404,43.14101133474929,-57.92769144591805,0.9522349729236251,101199,0.0004,55.66864432984007,-44.33135567015994,0,1.0,144,1.0,55.66864432984007,-59.57385513618232,102.54015721360659,46269,0,1,-59.57385513618232,1.0,41.45303249875899,41.453032498759,quick_exit_order,0.0,102.54015721360659,BASE,0.01,0.9649572203498402,2,-0.7441411264861251,False,btc_rb_z4_gap1_cd144_h144_k1_short_capnone,101199,101199,1.0,btc_rb_z4_gap1_cd144_h144_k1_short,54.27919248213915,54930,-2.3433808462963834,94.05361851008158,-6.511301192686824,0.8950422833538981,4.0
