risk_group,trades,win_rate_pct,first_break_bars_avg,first_break_bars_med,box_width_pct_avg,box_width_pct_med,break_slip_pct_avg,break_slip_pct_med,break_slip_r_box_avg,break_slip_r_box_med,break_bar_range_pct_avg,break_bar_range_pct_med,break_bar_body_pct_avg,break_bar_body_pct_med,break_bar_close_pos_avg,break_bar_close_pos_med,break_bar_volume_spike20_avg,break_bar_volume_spike20_med,break_bar_atr_pct_avg,break_bar_atr_pct_med,event_atr_pct_rank_avg,event_atr_pct_rank_med,event_vol_pct_rank_avg,event_vol_pct_rank_med,event_atr_pct_avg,event_atr_pct_med,pre_ret_12_pct_avg,pre_ret_12_pct_med,pre_ret_36_pct_avg,pre_ret_36_pct_med,pre_ret_72_pct_avg,pre_ret_72_pct_med,net_ret_avg,net_ret_med,mae_pct_avg,mae_pct_med,mfe_pct_avg,mfe_pct_med
BAD_MAE_GE_10,47,10.638297872340425,9.127659574468085,7.0,1.9973905237943654,1.6959238321927947,0.3541145032354576,0.20282557000978088,0.19786208895071142,0.1428571428571489,1.1989576430465356,0.7001909611712398,0.7113582965645221,0.438356164383559,0.2283406779862216,0.21212121212122437,2.7315734102019817,2.0701462768953984,0.6098427734236974,0.48237949614096526,0.9063829787234042,0.4,3.2340425531914887,2.3,0.5123511319116987,0.41798168966326626,-1.299571832948014,-0.9480337078651702,-1.2956350187740644,-0.846493998736586,-1.7889694440022783,-1.2411133871550795,-0.08244656882368921,-0.07867795969451616,17.02881334085835,12.979242417268843,2.008881557570864,0.8148045850020713
OK_MAE_LT_10,504,58.53174603174603,7.841269841269841,5.0,1.314473235839342,1.1188186827829365,0.2465521743094503,0.14615140835231277,0.6974731086140367,0.14334637964775537,0.6791568121895849,0.5177424424470152,0.4629832027976929,0.3580176301905609,0.19283063998420294,0.15472901867929406,2.415228718281546,2.0018581042510633,0.3942797873944094,0.3426628156568045,0.7956349206349206,0.4,2.6678571428571427,1.75,0.3594631299246626,0.302956709082992,-0.8720429671189254,-0.7003828049372163,-0.9182825151018659,-0.7174460995026777,-1.1484322088860355,-0.7945685641746858,0.015514644987150113,0.006823302481954308,2.946364244692452,2.318196923577309,4.754722025578768,3.082815688726559
