horizon,events,up_rate_pct,avg_ret_pct,med_ret_pct,avg_abs_ret_pct,med_abs_ret_pct,avg_mfe_pct,avg_mae_pct,avg_max_abs_excursion_pct,avg_realized_vol_pct,p75_max_abs_excursion_pct,p90_max_abs_excursion_pct,up_first_break_rate_pct,down_first_break_rate_pct,both_same_bar_rate_pct,none_rate_pct,avg_first_break_bars,med_first_break_bars,avg_box_width_pct,med_box_width_pct,avg_dir_ret_follow_first_break_pct,med_dir_ret_follow_first_break_pct,win_rate_follow_first_break_pct
12,206547,48.719661868727215,-0.005667880275746614,0.0,0.6405267422106745,0.4286939125464517,0.6711009239528765,-0.6764765089921102,1.0761439225846934,0.7999692182447179,1.3125459411601315,2.0192890626098365,49.972161299849425,47.842379700504,1.4113010598072109,0.7741579398393585,2.0927503561879113,1.0,0.5665251193317292,0.48694112439133796,0.2207610903786877,0.16423150979725243,60.74205699068964
36,206547,48.31200646826146,-0.024794833224899605,-0.028555111364925168,1.210824890226118,0.7846995035574622,1.310699745248165,-1.3179173599827911,2.088183110288106,1.6268576778864718,2.527990737167113,3.9548022598870025,50.28347059022886,48.23841546960256,1.4142059676490097,0.06390797251957181,2.197325775743042,1.0,0.5665251193317292,0.48694112439133796,0.22880245763612575,0.15082956259426794,55.46895731569481
72,206547,47.37323708405351,-0.06142722340154476,-0.08128193218764901,1.8361295105413489,1.176632491570917,2.007865270973019,-2.018472330224038,3.1971447975324883,2.5092058613205928,3.875271653561896,6.084071332209739,50.30283664250752,48.25874982449515,1.4142059676490097,0.02420756534832266,2.2163372833503634,1.0,0.5665251193317292,0.48694112439133796,0.22243366339448037,0.13371750588402342,53.41297598931112
288,206547,46.558410434428964,-0.17142631864098043,-0.2832066132571365,4.150198456014174,2.748842592592604,4.567603441665846,-4.543817316124581,7.265623531863752,5.749513127867728,8.660168145833584,13.301853239676362,50.311067214725945,48.26407548887178,1.4142059676490097,0.010651328753261968,2.232315700278417,1.0,0.5665251193317292,0.48694112439133796,0.20424127319275648,0.15046159483437238,51.729828490599395
