duration_threshold,horizon,first_break_dir,events,up_rate_pct,avg_ret_pct,med_ret_pct,avg_abs_ret_pct,med_abs_ret_pct,avg_mfe_pct,avg_mae_pct,avg_max_abs_excursion_pct,avg_realized_vol_pct,p75_max_abs_excursion_pct,p90_max_abs_excursion_pct,up_first_break_rate_pct,down_first_break_rate_pct,both_same_bar_rate_pct,none_rate_pct,avg_first_break_bars,med_first_break_bars,avg_box_width_pct,med_box_width_pct,avg_dir_ret_follow_first_break_pct,med_dir_ret_follow_first_break_pct,win_rate_follow_first_break_pct
10,36,both_same_bar,84,36.904761904761905,-0.4288175931497463,-0.3138952679530238,1.4296751815145472,0.8984674614497201,1.308890208213661,-1.774780950527183,2.420410297060581,1.9702799866949368,2.548482538211519,3.9286620779854142,0.0,0.0,100.0,0.0,2.392857142857143,2.0,0.6403737276586927,0.5699244859797781,,,
10,36,down,9526,40.510182657988665,-0.33778412001390584,-0.2542528573797609,1.3651706112199713,0.8843520432481933,1.1885838806571758,-1.7665545493868602,2.3449101487016524,1.8169900884050851,2.860094033924179,4.4162587066543635,0.0,100.0,0.0,0.0,3.203128280495486,2.0,0.8294657737009073,0.72137322533955,0.33778412001390584,0.2542528573797609,58.692000839806845
10,36,none,28,35.714285714285715,0.031821646625740385,0.0,0.07405355786750548,0.00010007385450316875,0.14658086489031028,-0.116850469174401,0.20304062676628012,0.2968994546381382,0.01741721456663403,0.88244752675389,0.0,0.0,0.0,100.0,,,0.31889263883726165,0.0001000927861150025,,,
10,36,up,9779,54.69884446262399,0.27636651004075463,0.13810420590081307,1.3239732663409907,0.83948959032909,1.7748904046338185,-1.1684471544782329,2.3336543599351587,1.812431585491485,2.8755872152556705,4.502078183557423,100.0,0.0,0.0,0.0,2.981184170160548,2.0,0.8284241236691634,0.7202413781915995,0.27636651004075463,0.13810420590081307,54.69884446262399
10,72,both_same_bar,84,40.476190476190474,-0.5819712712451542,-0.2981903274580533,2.3019817265034628,1.264383395818558,2.074487189788916,-2.6788683599554934,3.6870653366140695,2.9804310384092596,4.030648755729748,6.0083010285701075,0.0,0.0,100.0,0.0,2.392857142857143,2.0,0.6403737276586927,0.5699244859797781,,,
10,72,down,9535,41.84583114840063,-0.3709405221393755,-0.31153876488682064,2.0562397711532565,1.3343217197924417,1.9676740649025488,-2.55246750031983,3.595284177051968,2.8232645558346467,4.39663987024892,6.744649718422192,0.0,100.0,0.0,0.0,3.247299423177766,2.0,0.8292840397748769,0.7212857702861619,0.3709405221393755,0.31153876488682064,57.71368641845831
10,72,none,8,25.0,-1.2509206789856897e-05,0.0,6.25331716491706e-05,0.00010002185476531977,2.5011982429656854e-05,-6.253965284530594e-05,8.755163527496279e-05,0.0004173384742500949,0.00010007385450316875,0.00010007388454913446,0.0,0.0,0.0,100.0,,,0.08599820461881735,0.0001000739546563878,,,
10,72,up,9790,50.510725229826356,0.21122662748144133,0.021511333667523225,2.0501246662168735,1.3038517482627077,2.5937368988664025,-1.962247144678238,3.594412543374031,2.7961001978897637,4.382431577742432,6.806914518560482,100.0,0.0,0.0,0.0,3.030541368743616,2.0,0.8277495561422508,0.7199667023600753,0.21122662748144133,0.021511333667523225,50.510725229826356
10,288,both_same_bar,84,36.904761904761905,-0.6700124928484035,-1.2318772293620384,4.677363951278322,2.8143011470981194,4.415949621404589,-5.602969343776487,7.91064461901458,6.42393070201884,9.69870926033288,13.302047194397232,0.0,0.0,100.0,0.0,2.392857142857143,2.0,0.6403737276586927,0.5699244859797781,,,
10,288,down,9536,43.519295302013425,-0.40506674027450845,-0.5647114257580466,4.494427213709285,2.9832859132006284,4.801004387497863,-5.236218661269568,7.979859680054036,6.366106881268791,9.516176651221564,14.631203073025977,0.0,100.0,0.0,0.0,3.259123322147651,2.0,0.8291970867528687,0.7212631520020829,0.40506674027450845,0.5647114257580466,56.229026845637584
10,288,none,7,14.285714285714285,-4.28887804794696e-05,-0.00010007385450316875,7.148133895272326e-05,0.00010007385450316875,2.858512277675069e-05,-5.718505971609643e-05,8.577018249284711e-05,0.0008442680101617599,0.00010007385450316875,0.00010007389456445637,0.0,0.0,0.0,100.0,,,0.09826937357796542,0.0001000739546563878,,,
10,288,up,9790,48.04902962206333,0.07937858518643622,-0.16831811822157206,4.511480300944169,2.9559080551315176,5.39107316788482,-4.748382839842436,8.023167608029812,6.3594317796285456,9.63961257764094,14.548311931949806,100.0,0.0,0.0,0.0,3.030541368743616,2.0,0.8277495561422508,0.7199667023600753,0.07937858518643622,-0.16831811822157206,48.04902962206333
20,12,down,496,25.60483870967742,-0.47647181610534967,-0.4639734952630814,0.9174376158705212,0.6601395333256987,0.5156558806945036,-1.3065428559721042,1.4937876944113269,1.0565809160480086,1.8570558341907932,2.7875719389234055,0.0,100.0,0.0,0.0,3.745967741935484,3.0,1.3597829909215888,1.138194992295738,0.47647181610534967,0.4639734952630814,73.79032258064517
20,12,none,100,44.0,-0.040641789211945605,-0.02679909709921713,0.34399439466497894,0.2322476060292289,0.4977799475858871,-0.47970983624747404,0.7411670970283322,0.7167562327869664,0.9496140050105295,1.4234764698588465,0.0,0.0,0.0,100.0,,,1.4768173372772124,1.3885267011944813,,,
20,12,up,457,67.39606126914661,0.47828224712743417,0.28957528957527234,0.9183320701460429,0.5777007510109677,1.3903988012279918,-0.5605726015384869,1.5788977689546027,1.1151952581560385,1.93773978922831,3.125008907449788,100.0,0.0,0.0,0.0,3.4420131291028446,2.0,1.3641771376823588,1.163423512765016,0.47828224712743417,0.28957528957527234,67.39606126914661
20,36,down,556,40.28776978417266,-0.3503803792081014,-0.28142819336855474,1.6397565611993545,1.0581457344232825,1.3550385821075404,-2.1366799225661675,2.767404111588233,2.1621154517015917,3.462793854890167,5.2934961646668555,0.0,100.0,0.0,0.0,5.280575539568345,3.0,1.3733505706770561,1.1669843434827576,0.3503803792081014,0.28142819336855474,58.992805755395686
20,36,none,6,33.33333333333333,0.23412228311056418,0.0,0.2727805766648809,0.05798744033147507,0.7208188234936593,-0.291158266469053,0.720835494411411,0.987845823102639,1.2680134944736021,1.6989070389028638,0.0,0.0,0.0,100.0,,,1.4576745320090385,1.0413170302885022,,,
