strategy,description,filter_name,trades,trade_list_final_return_pct,trade_list_max_drawdown_pct,trade_list_cd_value,max_conc_interval,chron_final_return_pct,chron_max_return_pct,chron_max_drawdown_pct,chron_cd_value,chron_final_equity,chron_max_equity,chron_min_equity,chron_trades,chron_wins,chron_losses,chron_win_rate_pct,chron_max_open_positions,chron_max_gross_exposure_pct,rank_by_chron_cd
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V43_RETEST_V42_TOP1_C38_FR025_WEAK_M010,V42 top1 retest: hold17 cooldown38 time_reduce2->0.25R weak1 close<-0.10 tighten BE next bar,body_atr >= 0.48 / time_reduce 2->0.25R / weak 1 close<-0.10 tighten_be_next,55105,1241.8601709735449,0.5635755861888248,1334.963635461248,448,1124.9991377608462,1125.2228046272367,9.525300865204432,1108.5166462173966,12.249991377608461,12.252228046272366,0.9985186576590279,55105,32519,22586,59.012793757372286,738,738.0,1
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V43_REF_V41_TOP_FR025,V41 top reference: hold17 cooldown40 time_reduce2->0.25R weak1 close<-0.05,body_atr >= 0.48 / time_reduce 2->0.25R / weak 1 close<-0.05 tighten_be_next,54754,1133.9952449766024,0.5976402403541803,1227.232518896994,448,1027.9173595528118,1028.1233007111214,10.494701448380066,1009.7301283318782,11.27917359552812,11.281233007111213,0.998347893518369,54754,31368,23386,57.288965189757825,738,738.0,2
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V43_REF_LONG_MAX2_V2_AUDITED_WEAK_E1_BE_NEXT,official long_max2 v2 audited reference,body_atr >= 0.48 / time_reduce 2->0.15R / weak 1 close<0.00 tighten_be_next,55842,998.5993537197343,0.5592519919746852,1092.9450669668074,448,902.1352059886217,902.4326919514607,16.983488215379623,832.1846538467717,10.021352059886217,10.024326919514607,0.999092896472899,55842,31095,24747,55.683893843343725,738,738.0,3
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32,CURRENT V35 official baseline: reversal entry plain exit,body_atr >= 0.40,55597,525.6012732388051,1.3626489750456883,618.2592886468248,446,447.81605690518313,466.7476521087052,23.1470859203073,435.56208612377895,5.478160569051831,5.667476521087052,0.9836834425612666,55597,22513,33084,40.493192078709285,738,738.0,4
