profile,role,scenario,quarter,start_equity,end_equity,quarter_return_pct,quarter_mdd_pct,entries,exits
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2021Q1,100.0,100.0,0.0,0.0,0,0
bear_range25_body08_vol15_cp20,primary,BASE,2021Q2,174.75233545935822,151.6499006111298,-13.220100771472277,-40.47798533034956,3673,3672
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2021Q2,174.75233545935822,151.6499006111298,-13.220100771472277,-40.47798533034956,3673,3672
bear_range25_body08_vol15_cp20,primary,ONLY_2025Q4,2021Q2,100.0,100.0,0.0,0.0,0,0
bear_range25_body08_vol15_cp20,primary,PRE_2025Q4,2021Q2,174.75233545935822,151.6499006111298,-13.220100771472277,-40.47798533034956,3673,3672
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2021Q2,100.0,100.0,0.0,0.0,0,0
bear_range25_body08_vol15_cp20,primary,BASE,2021Q3,151.6499006111298,192.80399103855623,27.137565050541212,-19.431577237599097,4379,4382
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2021Q3,151.6499006111298,192.80399103855623,27.137565050541212,-19.431577237599097,4379,4382
bear_range25_body08_vol15_cp20,primary,ONLY_2025Q4,2021Q3,100.0,100.0,0.0,0.0,0,0
bear_range25_body08_vol15_cp20,primary,PRE_2025Q4,2021Q3,151.6499006111298,192.80399103855623,27.137565050541212,-19.431577237599097,4379,4382
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2021Q3,100.0,100.0,0.0,0.0,0,0
bear_range25_body08_vol15_cp20,primary,BASE,2021Q4,192.80399103855623,217.57912199080175,12.849905657446214,-26.680882921594407,5214,5214
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2021Q4,192.80399103855623,217.57912199080175,12.849905657446214,-26.680882921594407,5214,5214
bear_range25_body08_vol15_cp20,primary,ONLY_2025Q4,2021Q4,100.0,100.0,0.0,0.0,0,0
bear_range25_body08_vol15_cp20,primary,PRE_2025Q4,2021Q4,192.80399103855623,217.57912199080175,12.849905657446214,-26.680882921594407,5214,5214
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2021Q4,100.0,100.0,0.0,0.0,0,0
bear_range25_body08_vol15_cp20,primary,BASE,2022Q1,217.57912199080175,234.37987538364214,7.721675333146472,-18.443383368253297,6298,6190
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022Q1,217.57912199080175,234.37987538364214,7.721675333146472,-18.443383368253297,6298,6190
bear_range25_body08_vol15_cp20,primary,ONLY_2025Q4,2022Q1,100.0,100.0,0.0,0.0,0,0
bear_range25_body08_vol15_cp20,primary,PRE_2025Q4,2022Q1,217.57912199080175,234.37987538364214,7.721675333146472,-18.443383368253297,6298,6190
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022Q1,100.0,100.0,0.0,0.0,0,0
bear_range25_body08_vol15_cp20,primary,BASE,2022Q2,234.37987538364214,193.60678917089524,-17.3961549156078,-29.00336881907304,6909,6927
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022Q2,234.37987538364214,193.60678917089524,-17.3961549156078,-29.00336881907304,6909,6927
bear_range25_body08_vol15_cp20,primary,ONLY_2025Q4,2022Q2,100.0,100.0,0.0,0.0,0,0
bear_range25_body08_vol15_cp20,primary,PRE_2025Q4,2022Q2,234.37987538364214,193.60678917089524,-17.3961549156078,-29.00336881907304,6909,6927
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022Q2,100.0,100.0,0.0,0.0,0,0
bear_range25_body08_vol15_cp20,primary,BASE,2022Q3,193.60678917089524,190.48811464837908,-1.610829111867218,-10.883209380423198,7918,8008
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022Q3,193.60678917089524,190.48811464837908,-1.610829111867218,-10.883209380423198,7918,8008
bear_range25_body08_vol15_cp20,primary,ONLY_2025Q4,2022Q3,100.0,100.0,0.0,0.0,0,0
bear_range25_body08_vol15_cp20,primary,PRE_2025Q4,2022Q3,193.60678917089524,190.48811464837908,-1.610829111867218,-10.883209380423198,7918,8008
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022Q3,100.0,100.0,0.0,0.0,0,0
bear_range25_body08_vol15_cp20,primary,BASE,2022Q4,190.48811464837908,137.4203579958225,-27.858828226902254,-29.433317711877738,7668,7665
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022Q4,190.48811464837908,137.4203579958225,-27.858828226902254,-29.433317711877738,7668,7665
bear_range25_body08_vol15_cp20,primary,ONLY_2025Q4,2022Q4,100.0,100.0,0.0,0.0,0,0
bear_range25_body08_vol15_cp20,primary,PRE_2025Q4,2022Q4,190.48811464837908,137.4203579958225,-27.858828226902254,-29.433317711877738,7668,7665
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022Q4,100.0,100.0,0.0,0.0,0,0
bear_range25_body08_vol15_cp20,primary,BASE,2023Q1,137.4203579958225,164.79013282102872,19.916826898412122,-12.230866265670237,6045,6045
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2023Q1,137.4203579958225,164.79013282102872,19.916826898412122,-12.230866265670237,6045,6045
bear_range25_body08_vol15_cp20,primary,ONLY_2025Q4,2023Q1,100.0,100.0,0.0,0.0,0,0
bear_range25_body08_vol15_cp20,primary,PRE_2025Q4,2023Q1,137.4203579958225,164.79013282102872,19.916826898412122,-12.230866265670237,6045,6045
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2023Q1,100.0,100.0,0.0,0.0,0,0
bear_range25_body08_vol15_cp20,primary,BASE,2023Q2,164.79013282102872,136.92216052386797,-16.911189899596067,-28.08298821872819,7619,7564
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2023Q2,164.79013282102872,136.92216052386797,-16.911189899596067,-28.08298821872819,7619,7564
bear_range25_body08_vol15_cp20,primary,ONLY_2025Q4,2023Q2,100.0,100.0,0.0,0.0,0,0
bear_range25_body08_vol15_cp20,primary,PRE_2025Q4,2023Q2,164.79013282102872,136.92216052386797,-16.911189899596067,-28.08298821872819,7619,7564
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2023Q2,100.0,100.0,0.0,0.0,0,0
bear_range25_body08_vol15_cp20,primary,BASE,2023Q3,136.92216052386797,155.17270904398418,13.32914149929354,-12.80316084888511,6183,6224
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2023Q3,136.92216052386797,155.17270904398418,13.32914149929354,-12.80316084888511,6183,6224
bear_range25_body08_vol15_cp20,primary,ONLY_2025Q4,2023Q3,100.0,100.0,0.0,0.0,0,0
bear_range25_body08_vol15_cp20,primary,PRE_2025Q4,2023Q3,136.92216052386797,155.17270904398418,13.32914149929354,-12.80316084888511,6183,6224
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2023Q3,100.0,100.0,0.0,0.0,0,0
bear_range25_body08_vol15_cp20,primary,BASE,2023Q4,155.17270904398418,210.38865141295037,35.58353959865137,-7.153217214937435,7019,6933
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2023Q4,155.17270904398418,210.38865141295037,35.58353959865137,-7.153217214937435,7019,6933
bear_range25_body08_vol15_cp20,primary,ONLY_2025Q4,2023Q4,100.0,100.0,0.0,0.0,0,0
bear_range25_body08_vol15_cp20,primary,PRE_2025Q4,2023Q4,155.17270904398418,210.38865141295037,35.58353959865137,-7.153217214937435,7019,6933
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2023Q4,100.0,100.0,0.0,0.0,0,0
bear_range25_body08_vol15_cp20,primary,BASE,2024Q1,210.38865141295037,280.24921781285826,33.205482297039744,-21.13632970428957,7140,7229
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2024Q1,210.38865141295037,280.24921781285826,33.205482297039744,-21.13632970428957,7140,7229
bear_range25_body08_vol15_cp20,primary,ONLY_2025Q4,2024Q1,100.0,100.0,0.0,0.0,0,0
bear_range25_body08_vol15_cp20,primary,PRE_2025Q4,2024Q1,210.38865141295037,280.24921781285826,33.205482297039744,-21.13632970428957,7140,7229
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2024Q1,100.0,100.0,0.0,0.0,0,0
bear_range25_body08_vol15_cp20,primary,BASE,2024Q2,280.24921781285826,219.40543126627813,-21.71059995150806,-37.88098914188763,9648,9652
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2024Q2,280.24921781285826,219.40543126627813,-21.71059995150806,-37.88098914188763,9648,9652
bear_range25_body08_vol15_cp20,primary,ONLY_2025Q4,2024Q2,100.0,100.0,0.0,0.0,0,0
bear_range25_body08_vol15_cp20,primary,PRE_2025Q4,2024Q2,280.24921781285826,219.40543126627813,-21.71059995150806,-37.88098914188763,9648,9652
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2024Q2,100.0,100.0,0.0,0.0,0,0
bear_range25_body08_vol15_cp20,primary,BASE,2024Q3,219.40543126627813,287.80892371643756,31.176754401828166,-29.498955054573294,9188,9183
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2024Q3,219.40543126627813,287.80892371643756,31.176754401828166,-29.498955054573294,9188,9183
bear_range25_body08_vol15_cp20,primary,ONLY_2025Q4,2024Q3,100.0,100.0,0.0,0.0,0,0
bear_range25_body08_vol15_cp20,primary,PRE_2025Q4,2024Q3,219.40543126627813,287.80892371643756,31.176754401828166,-29.498955054573294,9188,9183
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2024Q3,100.0,100.0,0.0,0.0,0,0
bear_range25_body08_vol15_cp20,primary,BASE,2024Q4,287.80892371643756,228.43847744151887,-20.628424410291444,-49.041692204642075,8716,8724
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2024Q4,287.80892371643756,228.43847744151887,-20.628424410291444,-49.041692204642075,8716,8724
bear_range25_body08_vol15_cp20,primary,ONLY_2025Q4,2024Q4,100.0,100.0,0.0,0.0,0,0
bear_range25_body08_vol15_cp20,primary,PRE_2025Q4,2024Q4,287.80892371643756,228.43847744151887,-20.628424410291444,-49.041692204642075,8716,8724
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2024Q4,100.0,100.0,0.0,0.0,0,0
bear_range25_body08_vol15_cp20,primary,BASE,2025Q1,228.43847744151887,235.00830283573978,2.8759714509578593,-35.685270438305785,11121,11049
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2025Q1,228.43847744151887,235.00830283573978,2.8759714509578593,-35.685270438305785,11121,11049
bear_range25_body08_vol15_cp20,primary,ONLY_2025Q4,2025Q1,100.0,100.0,0.0,0.0,0,0
bear_range25_body08_vol15_cp20,primary,PRE_2025Q4,2025Q1,228.43847744151887,235.00830283573978,2.8759714509578593,-35.685270438305785,11121,11049
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2025Q1,100.0,100.0,0.0,0.0,0,0
bear_range25_body08_vol15_cp20,primary,BASE,2025Q2,235.00830283573978,150.859956219895,-35.806541981906356,-43.46852337368915,14293,14281
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2025Q2,235.00830283573978,150.859956219895,-35.806541981906356,-43.46852337368915,14293,14281
bear_range25_body08_vol15_cp20,primary,ONLY_2025Q4,2025Q2,100.0,100.0,0.0,0.0,0,0
bear_range25_body08_vol15_cp20,primary,PRE_2025Q4,2025Q2,235.00830283573978,150.859956219895,-35.806541981906356,-43.46852337368915,14293,14281
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2025Q2,100.0,100.0,0.0,0.0,0,0
bear_range25_body08_vol15_cp20,primary,BASE,2025Q3,150.859956219895,201.54801124677965,33.59940987454699,-23.719547377102746,14943,14982
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2025Q3,150.859956219895,201.54801124677965,33.59940987454699,-23.719547377102746,14943,14982
bear_range25_body08_vol15_cp20,primary,ONLY_2025Q4,2025Q3,100.0,100.0,0.0,0.0,0,0
bear_range25_body08_vol15_cp20,primary,PRE_2025Q4,2025Q3,150.859956219895,201.54801124677965,33.59940987454699,-23.719547377102746,14943,14982
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2025Q3,100.0,100.0,0.0,0.0,0,0
bear_range25_body08_vol15_cp20,primary,BASE,2025Q4,201.54801124677965,22.828413258421474,-88.67346141636204,-157.54211451674692,19114,19118
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2025Q4,201.54801124677965,201.37341341928362,-0.08662840502169367,-0.5760403222454857,0,52
bear_range25_body08_vol15_cp20,primary,ONLY_2025Q4,2025Q4,100.0,11.336580367950095,-88.66341963204991,-157.54211451674672,19114,19066
bear_range25_body08_vol15_cp20,primary,PRE_2025Q4,2025Q4,201.54801124677965,201.37341341928362,-0.08662840502169367,-0.5760403222454857,0,52
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2025Q4,100.0,100.0,0.0,0.0,0,0
bear_range25_body08_vol15_cp20,primary,BASE,2026Q1,22.828413258421474,25.057461099297726,9.764357319289152,-4.3100584216047455,2371,2419
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2026Q1,201.37341341928362,221.42275569245973,9.956300552660835,-4.310058421604957,2371,2371
bear_range25_body08_vol15_cp20,primary,ONLY_2025Q4,2026Q1,11.336580367950095,11.31684816049386,-0.1740578447449681,-0.43334664842271664,0,48
bear_range25_body08_vol15_cp20,primary,PRE_2025Q4,2026Q1,201.37341341928362,201.37341341928362,0.0,0.0,0,0
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2026Q1,100.0,109.95630055266166,9.956300552661656,-4.310058421604868,2371,2371
bear_range25_body08_vol15_cp20,primary,EXCL_TOP1_SYMBOL,2019Q3,100.0,99.97943048034557,-0.02056951965443421,-0.14815081266681407,8,8
bear_range25_body08_vol15_cp20,primary,EXCL_TOP5_SYMBOLS,2019Q3,100.0,99.97943048034557,-0.02056951965443421,-0.14815081266681407,8,8
bear_range25_body08_vol15_cp20,primary,EXCL_TOP10_SYMBOLS,2019Q3,100.0,99.97943048034557,-0.02056951965443421,-0.14815081266681407,8,8
bear_range25_body08_vol15_cp20,primary,EXCL_TOP_0_1PCT_WIN_TRADES,2019Q3,100.0,99.97943048034557,-0.02056951965443421,-0.14815081266681407,8,8
bear_range25_body08_vol15_cp20,primary,EXCL_BOTH_0_1PCT_TAILS,2019Q3,100.0,99.97943048034557,-0.02056951965443421,-0.14815081266681407,8,8
bear_range25_body08_vol15_cp20,primary,EXCL_TOP1_SYMBOL,2019Q4,99.97943048034557,99.84808651124692,-0.13137099148056164,-0.3241231576591619,65,65
bear_range25_body08_vol15_cp20,primary,EXCL_TOP5_SYMBOLS,2019Q4,99.97943048034557,99.84808651124692,-0.13137099148056164,-0.3241231576591619,65,65
bear_range25_body08_vol15_cp20,primary,EXCL_TOP10_SYMBOLS,2019Q4,99.97943048034557,99.84808651124692,-0.13137099148056164,-0.3241231576591619,65,65
bear_range25_body08_vol15_cp20,primary,EXCL_TOP_0_1PCT_WIN_TRADES,2019Q4,99.97943048034557,99.84808651124692,-0.13137099148056164,-0.3241231576591619,65,65
bear_range25_body08_vol15_cp20,primary,EXCL_BOTH_0_1PCT_TAILS,2019Q4,99.97943048034557,99.84808651124692,-0.13137099148056164,-0.3241231576591619,65,65
bear_range25_body08_vol15_cp20,primary,EXCL_TOP1_SYMBOL,2020Q1,99.84808651124692,96.61474706917748,-3.2382587939782215,-9.665068250640152,728,727
bear_range25_body08_vol15_cp20,primary,EXCL_TOP5_SYMBOLS,2020Q1,99.84808651124692,96.52485523455688,-3.32828739418628,-9.386631840921044,695,694
bear_range25_body08_vol15_cp20,primary,EXCL_TOP10_SYMBOLS,2020Q1,99.84808651124692,96.27999592419745,-3.573519244805512,-9.0221442739304,668,667
bear_range25_body08_vol15_cp20,primary,EXCL_TOP_0_1PCT_WIN_TRADES,2020Q1,99.84808651124692,96.30092572418101,-3.552557601257944,-9.557964968152211,727,726
bear_range25_body08_vol15_cp20,primary,EXCL_BOTH_0_1PCT_TAILS,2020Q1,99.84808651124692,96.7178130548814,-3.135035998925151,-9.173973494700927,726,725
bear_range25_body08_vol15_cp20,primary,EXCL_TOP1_SYMBOL,2020Q2,96.61474706917748,98.01882348507277,1.453273396130661,-2.996389802030508,1438,1425
bear_range25_body08_vol15_cp20,primary,EXCL_TOP5_SYMBOLS,2020Q2,96.52485523455688,97.7760680113742,1.296259677133782,-2.8670479956907635,1366,1353
bear_range25_body08_vol15_cp20,primary,EXCL_TOP10_SYMBOLS,2020Q2,96.27999592419745,97.58410369079859,1.3544950371911835,-2.7340150251135564,1284,1272
bear_range25_body08_vol15_cp20,primary,EXCL_TOP_0_1PCT_WIN_TRADES,2020Q2,96.30092572418101,97.7004414579577,1.4532733961302613,-2.9963898020304747,1438,1425
bear_range25_body08_vol15_cp20,primary,EXCL_BOTH_0_1PCT_TAILS,2020Q2,96.7178130548814,98.1233873013263,1.4532733961295508,-2.9963898020305413,1438,1425
bear_range25_body08_vol15_cp20,primary,EXCL_TOP1_SYMBOL,2020Q3,98.01882348507277,106.00238540007967,8.144927301869442,-3.9966276520834176,1995,2006
bear_range25_body08_vol15_cp20,primary,EXCL_TOP5_SYMBOLS,2020Q3,97.7760680113742,105.35300759433919,7.749278261101233,-3.955012814589476,1949,1960
bear_range25_body08_vol15_cp20,primary,EXCL_TOP10_SYMBOLS,2020Q3,97.58410369079859,104.11927107724348,6.696958971055356,-3.707958745521922,1764,1774
bear_range25_body08_vol15_cp20,primary,EXCL_TOP_0_1PCT_WIN_TRADES,2020Q3,97.7004414579577,105.62348337580232,8.109525197236756,-4.055116381157253,2050,2061
bear_range25_body08_vol15_cp20,primary,EXCL_BOTH_0_1PCT_TAILS,2020Q3,98.1233873013263,106.08072811890908,8.109525197236245,-4.055116381157253,2050,2061
bear_range25_body08_vol15_cp20,primary,EXCL_TOP1_SYMBOL,2020Q4,106.00238540007967,103.50890136806525,-2.3522904910143194,-9.496011543877891,3795,3790
bear_range25_body08_vol15_cp20,primary,EXCL_TOP5_SYMBOLS,2020Q4,105.35300759433919,102.71775071515741,-2.501358944899623,-9.586738481394564,3744,3739
bear_range25_body08_vol15_cp20,primary,EXCL_TOP10_SYMBOLS,2020Q4,104.11927107724348,100.64055414361398,-3.341088443702922,-9.837273253002522,3560,3556
bear_range25_body08_vol15_cp20,primary,EXCL_TOP_0_1PCT_WIN_TRADES,2020Q4,105.62348337580232,103.37265872004211,-2.1309888519316367,-9.439512913765459,3851,3846
bear_range25_body08_vol15_cp20,primary,EXCL_BOTH_0_1PCT_TAILS,2020Q4,106.08072811890908,103.8201596286484,-2.1309888519305265,-9.439512913764947,3851,3846
bear_range25_body08_vol15_cp20,primary,EXCL_TOP1_SYMBOL,2021Q1,103.50890136806525,172.34363311259142,66.50126784725316,-5.70930862101835,2996,3002
bear_range25_body08_vol15_cp20,primary,EXCL_TOP5_SYMBOLS,2021Q1,102.71775071515741,168.28992111087962,63.83723352505824,-5.631801377496071,2926,2932
bear_range25_body08_vol15_cp20,primary,EXCL_TOP10_SYMBOLS,2021Q1,100.64055414361398,162.36141945305263,61.32802609707715,-5.388087800216179,2830,2836
bear_range25_body08_vol15_cp20,primary,EXCL_TOP_0_1PCT_WIN_TRADES,2021Q1,103.37265872004211,169.10676474876448,63.58945086896337,-5.708078233121217,3024,3030
bear_range25_body08_vol15_cp20,primary,EXCL_BOTH_0_1PCT_TAILS,2021Q1,103.8201596286484,169.8388290277844,63.589450868960775,-5.70807823312135,3024,3030
bear_range25_body08_vol15_cp20,primary,EXCL_TOP1_SYMBOL,2021Q2,172.34363311259142,148.6728976942896,-13.73461554151979,-40.18346649751528,3644,3643
bear_range25_body08_vol15_cp20,primary,EXCL_TOP5_SYMBOLS,2021Q2,168.28992111087962,144.62102773406676,-14.064355857186694,-39.161329748142904,3524,3523
bear_range25_body08_vol15_cp20,primary,EXCL_TOP10_SYMBOLS,2021Q2,162.36141945305263,140.58924853386358,-13.409694860104715,-38.07498375468501,3400,3398
bear_range25_body08_vol15_cp20,primary,EXCL_TOP_0_1PCT_WIN_TRADES,2021Q2,169.10676474876448,144.33188430537146,-14.650437243122783,-40.124868111388466,3667,3666
bear_range25_body08_vol15_cp20,primary,EXCL_BOTH_0_1PCT_TAILS,2021Q2,169.8388290277844,145.50482389647175,-14.327704253855755,-40.124868111388714,3666,3665
bear_range25_body08_vol15_cp20,primary,EXCL_TOP1_SYMBOL,2021Q3,148.6728976942896,188.81214839125172,26.998364409025612,-19.262760415825763,4338,4341
bear_range25_body08_vol15_cp20,primary,EXCL_TOP5_SYMBOLS,2021Q3,144.62102773406676,181.63928715649126,25.596733754717004,-18.85965264274938,4189,4192
bear_range25_body08_vol15_cp20,primary,EXCL_TOP10_SYMBOLS,2021Q3,140.58924853386358,175.18089483160978,24.604759367082153,-18.022135009928995,4049,4052
bear_range25_body08_vol15_cp20,primary,EXCL_TOP_0_1PCT_WIN_TRADES,2021Q3,144.33188430537146,182.54726176530954,26.477432650351584,-19.312133092895,4377,4380
bear_range25_body08_vol15_cp20,primary,EXCL_BOTH_0_1PCT_TAILS,2021Q3,145.50482389647175,184.03076564667302,26.477432650351783,-19.312133092895035,4377,4380
bear_range25_body08_vol15_cp20,primary,EXCL_TOP1_SYMBOL,2021Q4,188.81214839125172,212.55331503515225,12.57396139294209,-26.62202978834006,5180,5180
bear_range25_body08_vol15_cp20,primary,EXCL_TOP5_SYMBOLS,2021Q4,181.63928715649126,201.68127685743744,11.033950867511933,-26.310884792339817,5030,5030
bear_range25_body08_vol15_cp20,primary,EXCL_TOP10_SYMBOLS,2021Q4,175.18089483160978,192.68469725222462,9.991844394584316,-25.230411003540297,4848,4848
bear_range25_body08_vol15_cp20,primary,EXCL_TOP_0_1PCT_WIN_TRADES,2021Q4,182.54726176530954,204.87919654079332,12.23350849501903,-26.68088292159422,5212,5212
bear_range25_body08_vol15_cp20,primary,EXCL_BOTH_0_1PCT_TAILS,2021Q4,184.03076564667302,206.54418499550928,12.233508495020097,-26.680882921594428,5212,5212
bear_range25_body08_vol15_cp20,primary,EXCL_TOP1_SYMBOL,2022Q1,212.55331503515225,229.69083447809984,8.062692148609107,-18.08517014843475,6243,6136
bear_range25_body08_vol15_cp20,primary,EXCL_TOP5_SYMBOLS,2022Q1,201.68127685743744,218.1620277112326,8.171681135004372,-17.45138658819496,6053,5949
bear_range25_body08_vol15_cp20,primary,EXCL_TOP10_SYMBOLS,2022Q1,192.68469725222462,206.71782669558783,7.2829496288404405,-16.978056013100474,5827,5727
bear_range25_body08_vol15_cp20,primary,EXCL_TOP_0_1PCT_WIN_TRADES,2022Q1,204.87919654079332,219.28135106239498,7.029583659429317,-18.676022186831286,6296,6188
bear_range25_body08_vol15_cp20,primary,EXCL_BOTH_0_1PCT_TAILS,2022Q1,206.54418499550928,221.06338127345322,7.029583659428429,-18.676022186831688,6296,6188
bear_range25_body08_vol15_cp20,primary,EXCL_TOP1_SYMBOL,2022Q2,229.69083447809984,189.55710965039768,-17.472932657018482,-28.972514609470068,6855,6873
