candidate_key,slippage_per_side,2025_Q4_ONLY,EXCL_2025_Q4_ALL_BEFORE_2025_10_01,FULL_TRAIN_TO_2025_END
C03_stop240_score270_timeout315,0.0,6.1994316201185224,14.23277215250176,14.23277215250176
MIX05_A02_A03_failfast14_rr630,0.0,6.747266043817501,14.233064755345204,14.233064755345204
