candidate_key,slippage_per_side,2025_Q4_ONLY,EXCL_2025_Q4_ALL_BEFORE_2025_10_01,FULL_TRAIN_TO_2025_END
C03_stop240_score270_timeout315,0.0,386.0097145773214,15476.651550710532,63347.67993125091
MIX05_A02_A03_failfast14_rr630,0.0,397.94849241191406,17525.721414295374,74307.00038895881
