id,symbol,side,strategy,signal_i,entry_i,exit_i,entry_ts,exit_ts,entry_price,exit_price,pnl_decimal,exit_reason,equity_after_exit,position_fraction,fee_per_side
1715,RUNE,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1382,1383,1389,1599650700,1599652500,0.6712,0.6655312613928336,-0.009245677305075172,stop,100.2859242963374,0.00125,0.0004
1717,SUSHI,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1391,1392,1394,1599652800,1599653400,2.2127,2.168068688531666,-0.020970520842560767,stop,100.28329548625531,0.00125,0.0004
1716,BAND,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,12047,12048,12069,1599652800,1599659100,7.9965,8.0594,0.007065941349340266,time,100.2841812311106,0.00125,0.0004
1718,KAVA,short,short_main_v6_timeout210,12397,12398,12409,1599671700,1599675000,2.425,2.426621753014967,-0.0014683171833238299,stop,100.28399716987745,0.00125,0.0004
1722,THETA,short,short_main_v6_timeout210,30342,30343,30354,1599701700,1599705000,0.4767,0.4773373477814936,-0.002135214569854637,stop,100.2837295100626,0.00125,0.0004
1723,ALGO,short,short_main_v6_timeout210,24608,24609,24625,1599713100,1599717900,0.4253,0.42594156605588124,-0.002306230213270787,stop,100.28344041335397,0.00125,0.0004
1721,BAL,short,short_main_v6_timeout210,2413,2414,2475,1599700200,1599718500,21.627,21.64995909690289,-0.0018604683731793018,stop,100.28320719564242,0.00125,0.0004
1724,CRV,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2500,2501,2511,1599726300,1599729300,1.937,2.0319140014337997,0.04820051700247787,target,100.28924932368429,0.00125,0.0004
1720,SUSHI,short,short_main_v6_timeout210,1546,1547,1664,1599699300,1599734400,3.0817,3.0885747019668757,-0.0030258493416065227,stop,100.2888699984855,0.00125,0.0004
1719,SUSHI,short,short_main_v6_timeout210,1545,1546,1665,1599699000,1599734700,3.0869,3.093692676156635,-0.0029956531781539556,stop,100.28849446014532,0.00125,0.0004
1725,BAL,short,short_main_v6_timeout210,2529,2530,2538,1599735000,1599737400,22.48,22.497354002775186,-0.0015713797263911858,stop,100.28829747101157,0.00125,0.0004
