batch_label,strategy_name,side,description,timeframe,processed_symbols,trades,wins,losses,win_rate_pct,final_return_pct,max_return_pct,max_drawdown_pct,cd_value,baseline_cd_value,ruined,verdict
8V4_LONG400_REVIEWED,8V4_V51_V002_core_rare22_c1,long,l09 v51 microbase pop + core + rare22_c1,5m,597,2276,1030,1246,45.254833040421794,43.66726412539022,44.2663709059274,6.758721629897446,133.95719366986557,121.53,False,candidate_cd_win_mdd_fail
8V4_LONG400_REVIEWED,8V4_V51_V001_core_base,long,l09 v51 microbase pop + core + base,5m,597,2277,1034,1243,45.410628019323674,43.29285385404382,43.80905332305143,6.754657242737949,133.61391272286573,121.53,False,candidate_cd_win_mdd_fail
8V4_LONG400_REVIEWED,8V4_V51_V032_shocklow_rare22_c1,long,l09 v51 microbase pop + shocklow + rare22_c1,5m,597,2275,1020,1255,44.83516483516484,42.08917884710679,42.65077297287516,6.735214260055555,132.5191682114006,121.53,False,candidate_cd_win_mdd_fail
8V4_LONG400_REVIEWED,8V4_V51_V031_shocklow_base,long,l09 v51 microbase pop + shocklow + base,5m,597,2276,1024,1252,44.991212653778554,41.727936862699046,42.202403391240814,6.735306955869014,132.18212527277603,121.53,False,candidate_cd_win_mdd_fail
8V4_LONG400_REVIEWED,8V4_V28_V001_core_base,long,l09 v28 refire block + core + base,5m,597,6355,2430,3925,38.23760818253344,41.70511753833785,42.42227028005523,10.219317244222514,127.22382202579672,121.53,False,candidate_cd_win_mdd_fail
8V4_LONG400_REVIEWED,8V4_V28_V002_core_rare22_c1,long,l09 v28 refire block + core + rare22_c1,5m,597,6285,2375,3910,37.78838504375497,39.988981344950815,40.684150403619945,10.332646620109431,125.52441459548614,121.53,False,candidate_cd_win_mdd_fail
8V4_LONG400_REVIEWED,8V4_V28_V009_core_microguard,long,l09 v28 refire block + core + microguard,5m,597,6266,2379,3887,37.96680497925311,39.24763903417696,39.95235476954191,9.945879470119213,125.39823669085105,121.53,False,candidate_cd_win_mdd_fail
8V4_LONG400_REVIEWED,8V4_V09_V031_shocklow_base,long,l09 v09 cluster pressure + shocklow + base,5m,597,6160,2278,3882,36.98051948051948,38.29491073436342,39.067727638582575,10.920898230759112,123.19186427474443,121.53,False,candidate_cd_win_mdd_fail
8V4_LONG400_REVIEWED,8V4_V09_V032_shocklow_rare22_c1,long,l09 v09 cluster pressure + shocklow + rare22_c1,5m,597,6159,2267,3892,36.8079233641825,37.80112294675446,38.59833734957414,11.865806037422589,121.44990898050234,121.53,False,mdd_fail
8V4_LONG400_REVIEWED,8V4_V27_V031_shocklow_base,long,l09 v27 failed break pivot + shocklow + base,5m,597,6184,2292,3892,37.0633893919793,38.41574151878873,39.40863206199268,12.373892597132674,121.28832632572902,121.53,False,mdd_fail
8V4_LONG400_REVIEWED,8V4_V09_V001_core_base,long,l09 v09 cluster pressure + core + base,5m,597,6868,2504,4364,36.458940011648224,37.75220054067312,38.66575999066515,12.264350370246069,120.85778802364098,121.53,False,mdd_fail
8V4_LONG400_REVIEWED,8V4_V27_V032_shocklow_rare22_c1,long,l09 v27 failed break pivot + shocklow + rare22_c1,5m,597,6177,2275,3902,36.83017646106524,38.254014111953104,39.29920299517606,13.164507149715199,120.05355453941677,121.53,False,mdd_fail
8V4_LONG400_REVIEWED,8V4_V09_V002_core_rare22_c1,long,l09 v09 cluster pressure + core + rare22_c1,5m,597,6866,2492,4374,36.29478590154384,37.1716445963098,38.1162329224906,13.182400261444027,119.08912936041878,121.53,False,mdd_fail
8V4_LONG400_REVIEWED,8V4_V51_V022_lowanchor_rare22_c1,long,l09 v51 microbase pop + lowanchor + rare22_c1,5m,597,1040,494,546,47.5,21.290280329948573,21.544505273228907,3.0752238850068614,117.56033265905022,121.53,False,baseline_fail
8V4_LONG400_REVIEWED,8V4_V51_V021_lowanchor_base,long,l09 v51 microbase pop + lowanchor + base,5m,597,1040,494,546,47.5,20.903462802572225,21.157654606375754,3.1164691624959717,117.13554366794027,121.53,False,baseline_fail
8V4_LONG400_REVIEWED,8V4_V51_V012_strict_rare22_c1,long,l09 v51 microbase pop + strict + rare22_c1,5m,597,1040,486,554,46.73076923076923,20.590281038516277,20.835152687763593,2.994150222872738,116.97962687003869,121.53,False,baseline_fail
8V4_LONG400_REVIEWED,8V4_V27_V001_core_base,long,l09 v27 failed break pivot + core + base,5m,597,7644,2736,4908,35.79277864992151,34.95467476328669,35.86398789970098,13.33921282015229,116.95278348586753,121.53,False,mdd_fail
8V4_LONG400_REVIEWED,8V4_V51_V011_strict_base,long,l09 v51 microbase pop + strict + base,5m,597,1040,486,554,46.73076923076923,20.186322758422136,20.431123440335863,2.9244383732634827,116.67154781626054,121.53,False,baseline_fail
8V4_LONG400_REVIEWED,8V4_V27_V002_core_rare22_c1,long,l09 v27 failed break pivot + core + rare22_c1,5m,597,7640,2716,4924,35.54973821989529,34.76151591204557,35.704841567322006,14.186440686054901,115.64365338955479,121.53,False,mdd_fail
8V4_LONG400_REVIEWED,8V4_V27_V052_extreme_rare22_c1,long,l09 v27 failed break pivot + extreme + rare22_c1,5m,597,675,330,345,48.888888888888886,16.47330481544187,16.65953905594282,1.8299528972922197,114.3418981993997,121.53,False,baseline_fail
