batch=8V4_LONG400_REVIEWED
timeframe=5m

8V4_V27_V091_quality_hold_base | verdict=mdd_fail | final_return_pct=9.0831 | max_return_pct=12.1951 | max_drawdown_pct=5.7990 | cd_value=102.7574 | trades=3990
8V4_V09_V092_quality_hold_rare22_c1 | verdict=mdd_fail | final_return_pct=8.6826 | max_return_pct=11.9995 | max_drawdown_pct=5.7648 | cd_value=102.4172 | trades=2936
8V4_V51_V034_shocklow_vol18 | verdict=baseline_fail | final_return_pct=2.7637 | max_return_pct=2.7907 | max_drawdown_pct=0.7573 | cd_value=101.9854 | trades=199
8V4_V51_V004_core_vol18 | verdict=baseline_fail | final_return_pct=2.7423 | max_return_pct=2.7650 | max_drawdown_pct=0.7573 | cd_value=101.9642 | trades=199
8V4_V27_V058_extreme_softscore | verdict=baseline_fail | final_return_pct=4.3270 | max_return_pct=6.7809 | max_drawdown_pct=2.3156 | cd_value=101.9112 | trades=530
8V4_V27_V068_spring_softscore | verdict=baseline_fail | final_return_pct=3.9970 | max_return_pct=6.1798 | max_drawdown_pct=2.0722 | cd_value=101.8420 | trades=530
8V4_V28_V091_quality_hold_base | verdict=mdd_fail | final_return_pct=7.0212 | max_return_pct=12.8038 | max_drawdown_pct=5.4912 | cd_value=101.1444 | trades=2997
8V4_V28_V099_quality_hold_microguard | verdict=mdd_fail | final_return_pct=6.4919 | max_return_pct=12.0740 | max_drawdown_pct=5.3662 | cd_value=100.7773 | trades=2932
8V4_V51_V042_prevhigh_rare22_c1 | verdict=baseline_fail | final_return_pct=0.7450 | max_return_pct=0.7761 | max_drawdown_pct=0.0710 | cd_value=100.6734 | trades=17
8V4_V51_V041_prevhigh_base | verdict=baseline_fail | final_return_pct=0.7269 | max_return_pct=0.7580 | max_drawdown_pct=0.0710 | cd_value=100.6554 | trades=17
8V4_V51_V014_strict_vol18 | verdict=baseline_fail | final_return_pct=1.0856 | max_return_pct=1.0856 | max_drawdown_pct=0.4267 | cd_value=100.6543 | trades=78
8V4_V28_V097_quality_hold_refire40 | verdict=mdd_fail | final_return_pct=6.3820 | max_return_pct=12.0191 | max_drawdown_pct=5.4098 | cd_value=100.6270 | trades=2624
8V4_V51_V024_lowanchor_vol18 | verdict=baseline_fail | final_return_pct=1.0221 | max_return_pct=1.0221 | max_drawdown_pct=0.4373 | cd_value=100.5804 | trades=78
8V4_V28_V047_prevhigh_refire40 | verdict=baseline_fail | final_return_pct=0.7447 | max_return_pct=0.8451 | max_drawdown_pct=0.2190 | cd_value=100.5241 | trades=113
8V4_V27_V038_shocklow_softscore | verdict=baseline_fail | final_return_pct=5.3154 | max_return_pct=10.2667 | max_drawdown_pct=4.5855 | cd_value=100.4861 | trades=1993
8V4_V51_V044_prevhigh_vol18 | verdict=baseline_fail | final_return_pct=0.4226 | max_return_pct=0.4367 | max_drawdown_pct=0.0140 | cd_value=100.4085 | trades=4
8V4_V28_V092_quality_hold_rare22_c1 | verdict=mdd_fail | final_return_pct=6.3034 | max_return_pct=12.1212 | max_drawdown_pct=5.5886 | cd_value=100.3625 | trades=2940
8V4_V28_V051_extreme_base | verdict=baseline_fail | final_return_pct=0.4140 | max_return_pct=0.4664 | max_drawdown_pct=0.0542 | cd_value=100.3595 | trades=9
8V4_V27_V047_prevhigh_refire40 | verdict=baseline_fail | final_return_pct=0.4113 | max_return_pct=0.4291 | max_drawdown_pct=0.0542 | cd_value=100.3568 | trades=7
8V4_V28_V057_extreme_refire40 | verdict=baseline_fail | final_return_pct=0.3957 | max_return_pct=0.4135 | max_drawdown_pct=0.0542 | cd_value=100.3412 | trades=7
8V4_V51_V057_extreme_refire40 | verdict=baseline_fail | final_return_pct=0.3883 | max_return_pct=0.4057 | max_drawdown_pct=0.0532 | cd_value=100.3349 | trades=7
8V4_V51_V047_prevhigh_refire40 | verdict=baseline_fail | final_return_pct=0.3772 | max_return_pct=0.3941 | max_drawdown_pct=0.0516 | cd_value=100.3254 | trades=7
8V4_V28_V052_extreme_rare22_c1 | verdict=baseline_fail | final_return_pct=0.3526 | max_return_pct=0.4050 | max_drawdown_pct=0.0542 | cd_value=100.2982 | trades=8
8V4_V51_V052_extreme_rare22_c1 | verdict=baseline_fail | final_return_pct=0.3460 | max_return_pct=0.3974 | max_drawdown_pct=0.0532 | cd_value=100.2927 | trades=8
8V4_V28_V059_extreme_microguard | verdict=baseline_fail | final_return_pct=0.3441 | max_return_pct=0.3965 | max_drawdown_pct=0.0542 | cd_value=100.2897 | trades=8
8V4_V51_V051_extreme_base | verdict=baseline_fail | final_return_pct=0.3377 | max_return_pct=0.3891 | max_drawdown_pct=0.0532 | cd_value=100.2844 | trades=8
