candidate_key,slippage_per_side,2025_Q4_ONLY,EXCL_2025_Q4_ALL_BEFORE_2025_10_01,FULL_TRAIN_TO_2025_END
MIX05_A02_A03_failfast14_rr630,0.0,397.94849241191406,17525.721414295374,74307.00038895881
V3N02_stop250_rr635_t360,0.0,405.0749045229629,19756.51568099251,85389.42219967929
