candidate_key,slippage_per_side,2025_Q4_ONLY,EXCL_2025_Q4_ALL_BEFORE_2025_10_01,FULL_TRAIN_TO_2025_END
MIX05_A02_A03_failfast14_rr630,0.0,403.9295589506476,19227.287110761717,81528.0994560266
V3N02_stop250_rr635_t360,0.0,412.2017547790648,21688.169011136844,93743.3097492093
