candidate_key,slippage_per_side,2025_Q4_ONLY,EXCL_2025_Q4_ALL_BEFORE_2025_10_01,FULL_TRAIN_TO_2025_END
C00_short_main2_v1_same,0.0,0.0,0.0,0.0
C00_short_main2_v1_same,0.0005,0.0,0.0,0.0
C03_stop240_score270_timeout315,0.0,11.17683185665112,3871.8597918441446,17229.172123845856
C03_stop240_score270_timeout315,0.0005,8.694701723584615,1003.4226369806624,3576.4471250189017
