candidate_key,slippage_per_side,2025_Q4_ONLY,EXCL_2025_Q4_ALL_BEFORE_2025_10_01,FULL_TRAIN_TO_2025_END
C00_short_main2_v1_same,0.0,374.8328827206703,11604.791758866388,46118.507807405054
C00_short_main2_v1_same,0.0005,299.74479686631844,3255.7513725839094,10424.98281599844
C03_stop240_score270_timeout315,0.0,386.0097145773214,15476.651550710532,63347.67993125091
C03_stop240_score270_timeout315,0.0005,308.43949858990305,4259.174009564572,14001.429941017343
