candidate_key,slippage_per_side,2025_Q1_ONLY,2025_Q2_ONLY,2025_Q3_ONLY,2025_Q4_ONLY,2026_Q1_ONLY,EXCL_2025_Q4_ALL_BEFORE_2025_10_01,FULL_TO_2026_END,FULL_TRAIN_TO_2025_END
V5M01_D02_D03_rr615_stop265_t390,0.0,7.57631125222985,10.60402839098118,4.9419956884445675,7.220260830003689,1.5999098085407337,14.815878153181938,14.815878153181938,14.815878153181938
V6N01_density_maturity,0.0,7.559724804267221,10.605640183356691,4.908069563634965,7.219527210039356,1.5999098085407337,14.815878153181938,14.815878153181938,14.815878153181938
V6N02_density_topscore,0.0,5.995684506102961,8.368131002250012,4.076749905488263,7.1946144761250945,1.5999098085407337,13.87191467985237,13.87191467985237,13.87191467985237
V6N03_breakout_failure20,0.0,7.06249412573261,5.445946345226959,3.0384738423172797,3.9651439604357352,0.8515184454131686,7.062494125732677,7.062494125732677,7.062494125732677
V6N04_near_high_rejection20,0.0,7.330099229251907,6.44951614023589,3.1398320297538196,4.4915422008399375,0.9388624176141613,8.785931865946317,8.785931865946317,8.785931865946317
V6N05_entry_gapup_exclusion,0.0,7.57631125222985,10.607452247750937,4.941995688444822,7.219536279040028,1.5776027025227957,14.815879783856667,14.815879783856667,14.815879783856667
