candidate_key,slippage_per_side,2025_Q1_ONLY,2025_Q2_ONLY,2025_Q3_ONLY,2025_Q4_ONLY,2026_Q1_ONLY,EXCL_2025_Q4_ALL_BEFORE_2025_10_01,FULL_TO_2026_END,FULL_TRAIN_TO_2025_END
V5M01_D02_D03_rr615_stop265_t390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V6N01_density_maturity,0.0,-0.4540593959013961,-0.03681310797892934,0.1578473135252807,0.0241450573438442,0.0,-358.7816261545704,-1895.0275149052904,-1696.357861950688
V6N02_density_topscore,0.0,1.005327671607688,-2.5502273207671635,4.042734753890159,1.4924791408725469,0.0,-619.370624759671,-3207.045428176585,-2870.827300885663
V6N03_breakout_failure20,0.0,-45.331128608627125,-38.091636653769086,-61.185318235866845,-206.78256598978112,-5.353170100122867,-26513.670886230688,-142347.5014687173,-127109.23403644675
V6N04_near_high_rejection20,0.0,-39.83211936372709,-29.65454018267519,-44.949527431417465,-192.2823763284919,-3.8996374262531077,-25063.51281775609,-137981.67373885697,-123081.40195070447
V6N05_entry_gapup_exclusion,0.0,-0.3055955923054796,0.5031664542571832,-0.035565284308745504,0.20449474918956412,-0.016487198351768484,111.43559565229225,622.8429939962807,576.1519340435625
