period_label,strategy,candidate_key,audit_mode,slippage_per_side,slippage_per_side_pct,total_round_trip_cost_pct,environment_lock_pass,trades,wins,losses,win_rate_pct,final_return_pct,max_return_pct,max_drawdown_pct,official_cd_value,profit_factor,target_expected_trades,delta_vs_target_expected_trades,target_expected_max_return_pct,delta_vs_target_expected_max_return_pct,target_expected_max_drawdown_pct,delta_vs_target_expected_max_drawdown_pct,target_expected_official_cd_value,delta_vs_target_expected_official_cd_value,target_expected_profit_factor,delta_vs_target_expected_profit_factor,mtm_close_max_return_pct,mtm_close_max_drawdown_pct,mtm_close_cd_value,mtm_worstbar_max_return_pct,mtm_worstbar_max_drawdown_pct,mtm_worstbar_cd_value,generated_signals,executed_entries,blocked_entries,filter_raw_candidates,filter_rejected_candidates,filter_passed_candidates,filter_rejection_rate_pct,filter_triggered_timestamps,filter_rejected_timestamps,filter_rejected_density_maturity,filter_rejected_density_rank,filter_rejected_breakout_failure,filter_rejected_near_high_rejection,filter_rejected_entry_gapup,same_bar_trades,max_conc,max_conc_unique_symbols,active_leftover,pending_leftover,climax_score_min,atr_stop_mult,rr_mult,timeout_bars,dd_brake_trigger_pct,delta_vs_same_period_baseline_official_cd_value,delta_vs_same_period_baseline_max_drawdown_pct,delta_vs_same_period_baseline_profit_factor,delta_vs_same_period_baseline_mtm_worstbar_cd_value,delta_vs_same_period_baseline_mtm_worstbar_max_drawdown_pct,gate_realized_mdd10_pass,gate_mtm_close_mdd_under_10,gate_mtm_worstbar_mdd_under_10,gate_mtm_worstbar_mdd_under_15,gate_mtm_audit_pass,gate_improve_vs_same_period_baseline,gate_mtm_worstbar_improve_vs_same_period_baseline,gate_baseline_exact_retest_pass,gate_target_exact_retest_pass,gate_run_valid_for_development,gate_beats_v6_cd,gate_beats_v6_mtm_worstbar_cd,gate_realized_mdd_better_or_equal_v6,gate_mtm_worstbar_mdd_better_or_equal_v6,full_cd_value,exq4_cd_value,q4_only_cd_value,exq4_to_full_cd_ratio,q4_to_full_cd_ratio,full_mtm_worstbar_cd_value,exq4_mtm_worstbar_cd_value,q4_only_mtm_worstbar_cd_value,exq4_to_full_mtm_worstbar_cd_ratio,q4_to_full_mtm_worstbar_cd_ratio,q4_dependency_flag,period_loaded_symbols,period_timeline_count,strategy_elapsed_seconds,strategy_elapsed_minutes,load_elapsed_seconds,load_elapsed_minutes,total_elapsed_seconds,total_elapsed_minutes
EXCL_2025_Q4_ALL_BEFORE_2025_10_01,SM2V6NEWAXIS_V6N05_entry_gapup_exclusion_slip000000,V6N05_entry_gapup_exclusion,realism_audit_no_position_limit,0.0,0.0,0.08,True,125049,8643,116406,6.911690617278027,30233.421109432744,30233.421109432744,5.348317279665027,28711.093506723395,1.8806003799827407,,,139926.24497527332,-109692.82386584058,5.673964657377228,-0.3256473777122011,132081.20532432388,-103370.11181760048,,,30303.05803370374,14.815879783856667,25898.577504814017,30239.2200877806,14.064330592270124,26072.211875518708,223592,125049,0,125122,73,125049,0.05834305717619603,83575,72,0,0,0,0,73,5561,364,364,0,0,2.7,2.65,6.15,390,0.092,111.43559565229225,3.552713678800501e-13,0.001044418607008435,101.19289730445962,1.5816222997955265e-06,True,False,False,True,True,True,True,False,False,True,False,False,True,False,132657.35725836744,28711.093506723395,441.02074498091235,0.21643046492178197,0.003324510257821337,120782.71414956963,26072.211875518708,433.1346513154799,0.21586045701235476,0.0035860648964976356,GENERAL_EDGE_CONFIRMED,552,637597,259.97377499999857,4.332896249999976,503.8455120999988,8.397425201666646,6026.8353916,100.44725652666666
EXCL_2025_Q4_ALL_BEFORE_2025_10_01,SM2V6_OFFICIAL_V5M01_BASELINE_slip000000,V5M01_D02_D03_rr615_stop265_t390,realism_audit_no_position_limit,0.0,0.0,0.08,True,125092,8645,116447,6.9109135676142355,30115.688817254006,30115.688817254006,5.348317279664672,28599.657911071103,1.8795559613757322,,,139926.24497527332,-109810.55615801932,5.673964657377228,-0.32564737771255636,132081.20532432388,-103481.54741325277,,,30185.055461602242,14.815878153181938,25798.05854578768,30121.465288183037,14.064329010647825,25971.018978214248,223592,125092,0,125092,0,125092,0.0,0,0,0,0,0,0,0,5567,364,364,0,0,2.7,2.65,6.15,390,0.092,0.0,0.0,0.0,0.0,0.0,True,False,False,True,True,False,False,False,False,True,False,False,True,False,132081.20532432388,28599.657911071103,440.8162502317228,0.21653086705898067,0.003337463866636465,120332.49318069416,25971.018978214248,433.156622667571,0.21582714935703645,0.003599664655972287,GENERAL_EDGE_CONFIRMED,552,637597,259.45681069999955,4.324280178333326,503.8455120999988,8.397425201666646,6026.8353916,100.44725652666666
EXCL_2025_Q4_ALL_BEFORE_2025_10_01,SM2V6NEWAXIS_V6N01_density_maturity_slip000000,V6N01_density_maturity,realism_audit_no_position_limit,0.0,0.0,0.08,True,124905,8638,116267,6.915655898482847,29725.98614294995,29725.98614294995,5.314526233722184,28240.876284916532,1.8793421411177742,,,139926.24497527332,-110200.25883232336,5.673964657377228,-0.3594384236550443,132081.20532432388,-103840.32903940734,,,29794.458140580933,14.815878153181938,25465.331647918483,29731.6881126428,14.064329010647825,25636.061347050403,223592,124905,0,125173,268,124905,0.21410368050617945,104,24,268,0,0,0,0,5565,364,364,0,0,2.7,2.65,6.15,390,0.092,-358.7816261545704,-0.03379104594248794,-0.0002138202579580195,-334.9576311638448,0.0,True,False,False,True,True,False,False,False,False,True,False,False,True,False,130384.84746237319,28240.876284916532,440.84039528906663,0.21659630574071392,0.0033810707599001145,118786.08965228764,25636.061347050403,433.1769281598692,0.2158170322980801,0.00364669743256867,GENERAL_EDGE_CONFIRMED,552,637597,234.3053706999999,3.9050895116666653,503.8455120999988,8.397425201666646,6026.8353916,100.44725652666666
EXCL_2025_Q4_ALL_BEFORE_2025_10_01,SM2V6NEWAXIS_V6N02_density_topscore_slip000000,V6N02_density_topscore,realism_audit_no_position_limit,0.0,0.0,0.08,True,122801,8574,114227,6.982027833649564,29359.236559366105,29359.236559366105,5.020324508662344,27980.28728631143,1.8871214149190758,,,139926.24497527332,-110567.00841590721,5.673964657377228,-0.6536401487148842,132081.20532432388,-104100.91803801245,,,29426.866604060546,13.87191467985237,25430.924861111445,29364.86841586973,13.219407445169562,25569.787406792828,223592,122801,0,126260,3459,122801,2.739584983367654,119,119,0,3459,0,0,0,5521,296,296,0,0,2.7,2.65,6.15,390,0.092,-619.370624759671,-0.3279927710023278,0.007565453543343592,-401.2315714214201,-0.8449215654782627,True,False,False,True,True,False,False,False,False,True,False,False,True,False,129210.37802343821,27980.28728631143,442.30872937259534,0.21654829677253887,0.003423167211014292,118765.76738966137,25569.787406792828,435.33495637278116,0.21529593896278476,0.0036654918832333275,GENERAL_EDGE_CONFIRMED,552,637597,230.69642850000128,3.8449404750000213,503.8455120999988,8.397425201666646,6026.8353916,100.44725652666666
EXCL_2025_Q4_ALL_BEFORE_2025_10_01,SM2V6NEWAXIS_V6N04_near_high_rejection20_slip000000,V6N04_near_high_rejection20,realism_audit_no_position_limit,0.0,0.0,0.08,True,70273,4604,65669,6.551591649708992,3537.375682882839,3537.375682882839,2.7830666500633483,3536.1450933150127,2.189495511258984,,,139926.24497527332,-136388.86929239047,5.673964657377228,-2.8908980073138797,132081.20532432388,-128545.06023100886,,,3541.197857442485,8.785931865946317,3321.2846945832916,3537.9508028743103,8.478870703840148,3329.4936580292833,223592,70273,0,173578,103305,70273,59.51503070665637,108580,73118,0,0,0,103305,0,1840,314,314,0,0,2.7,2.65,6.15,390,0.092,-25063.51281775609,-2.5652506296013233,0.3099395498832518,-22641.525320184963,-5.585458306807677,True,True,True,True,True,False,False,False,False,True,False,False,True,False,8999.803373619407,3536.1450933150127,248.5338739032309,0.39291359449922053,0.027615478203862055,8490.03142420148,3329.4936580292833,244.906579057835,0.3921650570736769,0.02884636897334799,GENERAL_EDGE_CONFIRMED,552,637597,238.1615511,3.969359185,503.8455120999988,8.397425201666646,6026.8353916,100.44725652666666
EXCL_2025_Q4_ALL_BEFORE_2025_10_01,SM2V6NEWAXIS_V6N03_breakout_failure20_slip000000,V6N03_breakout_failure20,realism_audit_no_position_limit,0.0,0.0,0.08,True,58888,3871,55017,6.573495448987909,2036.6102691895985,2036.6102691895985,2.3693251445611185,2085.9870248404145,2.1677168149008015,,,139926.24497527332,-137889.6347060837,5.673964657377228,-3.3046395128161095,132081.20532432388,-129995.21829948346,,,2038.5647934446488,7.062494125732677,1987.5287805326332,2036.6712007769436,6.926742801751418,1988.669482180031,223592,58888,0,181315,122427,58888,67.52171634999861,112074,83512,0,0,122427,0,0,1499,295,295,0,0,2.7,2.65,6.15,390,0.092,-26513.670886230688,-2.978992135103553,0.28816085352506926,-23982.349496034218,-7.137586208896407,True,True,True,True,True,False,False,False,False,True,False,False,True,False,4971.971287877131,2085.9870248404145,234.03368424194167,0.4195492902234886,0.04707060252189558,4745.8654405247435,1988.669482180031,230.24634368270296,0.4190319989266587,0.04851514366940099,GENERAL_EDGE_CONFIRMED,552,637597,217.4410716000002,3.6240178600000035,503.8455120999988,8.397425201666646,6026.8353916,100.44725652666666
FULL_TO_2026_END,SM2V6NEWAXIS_V6N05_entry_gapup_exclusion_slip000000,V6N05_entry_gapup_exclusion,realism_audit_no_position_limit,0.0,0.0,0.08,True,149977,10589,139388,7.060415930442668,156888.71955577566,156888.71955577566,5.615643114782576,148172.79333505643,2.0100101142033266,,,139926.24497527332,16962.47458050234,5.673964657377228,-0.058321542594652165,132081.20532432388,16091.58801073255,,,157144.69379158106,14.815879783856667,133947.5089929269,157072.07783985353,14.064330592270124,135066.8772137164,271146,149977,0,150083,106,149977,0.07062758606904179,98123,105,0,0,0,0,106,6872,364,364,0,0,2.7,2.65,6.15,390,0.092,622.8429939962807,-0.058321542593852804,0.0012323532469413756,484.5894579523592,1.5816222997955265e-06,True,False,False,True,True,True,True,False,False,True,True,False,True,False,132657.35725836744,28711.093506723395,441.02074498091235,0.21643046492178197,0.003324510257821337,120782.71414956963,26072.211875518708,433.1346513154799,0.21586045701235476,0.0035860648964976356,GENERAL_EDGE_CONFIRMED,597,667450,272.1301805999992,4.535503009999987,503.8455120999988,8.397425201666646,6026.8353916,100.44725652666666
FULL_TO_2026_END,SM2V6_OFFICIAL_V5M01_BASELINE_slip000000,V5M01_D02_D03_rr615_stop265_t390,realism_audit_no_position_limit,0.0,0.0,0.08,True,150043,10593,139450,7.05997614017315,156325.47659838517,156325.47659838517,5.673964657376429,147549.95034106015,2.0087777609563853,,,139926.24497527332,16399.231623111846,5.673964657377228,-7.993605777301127e-13,132081.20532432388,15468.74501673627,,,156580.532451736,14.815878153181938,133466.9356739301,156508.17703097867,14.064329010647825,134582.28775576403,271146,150043,0,150043,0,150043,0.0,0,0,0,0,0,0,0,6880,364,364,0,0,2.7,2.65,6.15,390,0.092,0.0,0.0,0.0,0.0,0.0,True,False,False,True,True,False,False,False,False,True,True,False,True,False,132081.20532432388,28599.657911071103,440.8162502317228,0.21653086705898067,0.003337463866636465,120332.49318069416,25971.018978214248,433.156622667571,0.21582714935703645,0.003599664655972287,GENERAL_EDGE_CONFIRMED,597,667450,304.8597372999993,5.080995621666656,503.8455120999988,8.397425201666646,6026.8353916,100.44725652666666
FULL_TO_2026_END,SM2V6NEWAXIS_V6N01_density_maturity_slip000000,V6N01_density_maturity,realism_audit_no_position_limit,0.0,0.0,0.08,True,149850,10586,139264,7.064397731064398,154315.238943115,154315.238943115,5.673219934068385,145654.92282615486,2.0087682148205075,,,139926.24497527332,14388.99396784167,5.673964657377228,-0.0007447233088431204,132081.20532432388,13573.717501830979,,,154567.0170511027,14.815878153181938,131751.7402616502,154495.59147626645,14.064329010647825,132852.7588550873,271146,149850,0,150125,275,149850,0.18318068276436303,118,30,275,0,0,0,0,6878,364,364,0,0,2.7,2.65,6.15,390,0.092,-1895.0275149052904,-0.0007447233080437599,-9.546135877780415e-06,-1729.528900676727,0.0,True,False,False,True,True,False,False,False,False,True,True,False,True,False,130384.84746237319,28240.876284916532,440.84039528906663,0.21659630574071392,0.0033810707599001145,118786.08965228764,25636.061347050403,433.1769281598692,0.2158170322980801,0.00364669743256867,GENERAL_EDGE_CONFIRMED,597,667450,271.4904853000007,4.524841421666679,503.8455120999988,8.397425201666646,6026.8353916,100.44725652666666
FULL_TO_2026_END,SM2V6NEWAXIS_V6N02_density_topscore_slip000000,V6N02_density_topscore,realism_audit_no_position_limit,0.0,0.0,0.08,True,147523,10521,137002,7.13176928343377,152785.64583023114,152785.64583023114,5.5876670899724035,144342.90491288356,2.0134580284578654,,,139926.24497527332,12859.400854957814,5.673964657377228,-0.08629756740482453,132081.20532432388,12261.699588559684,,,153034.92989642223,13.87191467985237,131892.1830761388,152964.21184286496,13.219407445169562,132830.03002661915,271146,147523,0,151295,3772,147523,2.49314253610496,133,133,0,3772,0,0,0,6835,296,296,0,0,2.7,2.65,6.15,390,0.092,-3207.045428176585,-0.08629756740402517,0.004680267501480095,-1752.2577291448833,-0.8449215654782627,True,False,False,True,True,False,False,False,False,True,True,False,True,False,129210.37802343821,27980.28728631143,442.30872937259534,0.21654829677253887,0.003423167211014292,118765.76738966137,25569.787406792828,435.33495637278116,0.21529593896278476,0.0036654918832333275,GENERAL_EDGE_CONFIRMED,597,667450,272.68960379999953,4.5448267299999925,503.8455120999988,8.397425201666646,6026.8353916,100.44725652666666
FULL_TO_2026_END,SM2V6NEWAXIS_V6N04_near_high_rejection20_slip000000,V6N04_near_high_rejection20,realism_audit_no_position_limit,0.0,0.0,0.08,True,84166,5622,78544,6.679656868569256,9750.355082626513,9750.355082626513,2.8636376867351987,9568.276602203183,2.2457538701708337,,,139926.24497527332,-130175.88989264681,5.673964657377228,-2.8103269706420293,132081.20532432388,-122512.92872212069,,,9754.566727246629,8.785931865946317,8988.751208906526,9752.335659635477,8.478870703840148,9016.96885774665,271146,84166,0,209204,125038,84166,59.768455670063666,126580,86592,0,0,0,125038,0,2307,314,314,0,0,2.7,2.65,6.15,390,0.092,-137981.67373885697,-2.81032697064123,0.23697610921444845,-125565.31889801739,-5.585458306807677,True,True,True,True,True,False,False,False,False,True,False,False,True,False,8999.803373619407,3536.1450933150127,248.5338739032309,0.39291359449922053,0.027615478203862055,8490.03142420148,3329.4936580292833,244.906579057835,0.3921650570736769,0.02884636897334799,GENERAL_EDGE_CONFIRMED,597,667450,254.4398944000004,4.240664906666674,503.8455120999988,8.397425201666646,6026.8353916,100.44725652666666
FULL_TO_2026_END,SM2V6NEWAXIS_V6N03_breakout_failure20_slip000000,V6N03_breakout_failure20,realism_audit_no_position_limit,0.0,0.0,0.08,True,70734,4752,65982,6.718127067605395,5228.703176584712,5228.703176584712,2.3693251445611185,5202.448872342864,2.2791251485666693,,,139926.24497527332,-134697.54179868862,5.673964657377228,-3.3046395128161095,132081.20532432388,-126878.75645198101,,,5230.983887494179,7.062494125732677,4954.483463596147,5229.987036788748,6.926742801751418,4960.7925433837,271146,70734,0,218681,147947,70734,67.65425437052144,130525,98427,0,0,147947,0,0,1879,295,295,0,0,2.7,2.65,6.15,390,0.092,-142347.5014687173,-3.30463951281531,0.270347387610284,-129621.49521238034,-7.137586208896407,True,True,True,True,True,False,False,False,False,True,False,False,True,False,4971.971287877131,2085.9870248404145,234.03368424194167,0.4195492902234886,0.04707060252189558,4745.8654405247435,1988.669482180031,230.24634368270296,0.4190319989266587,0.04851514366940099,GENERAL_EDGE_CONFIRMED,597,667450,259.56697820000045,4.3261163033333405,503.8455120999988,8.397425201666646,6026.8353916,100.44725652666666
FULL_TRAIN_TO_2025_END,SM2V6NEWAXIS_V6N05_entry_gapup_exclusion_slip000000,V6N05_entry_gapup_exclusion,realism_audit_no_position_limit,0.0,0.0,0.08,True,147940,10400,137540,7.029876977152901,140450.15220339375,140450.15220339375,5.615643114782576,132657.35725836744,2.022295202700111,,,139926.24497527332,523.907228120428,5.673964657377228,-0.058321542594652165,132081.20532432388,576.1519340435625,,,140630.46596308477,14.815879783856667,119880.0093067328,140450.15220339375,14.064330592270124,120782.71414956963,267412,147940,0,148039,99,147940,0.06687426961814116,96707,98,0,0,0,0,99,6725,364,364,0,0,2.7,2.65,6.15,390,0.092,576.1519340435625,-0.058321542593852804,0.0015411137941887532,450.2209688754665,1.5816222997955265e-06,True,False,False,True,True,True,True,False,False,True,True,False,True,False,132657.35725836744,28711.093506723395,441.02074498091235,0.21643046492178197,0.003324510257821337,120782.71414956963,26072.211875518708,433.1346513154799,0.21586045701235476,0.0035860648964976356,GENERAL_EDGE_CONFIRMED,597,664093,272.09215330000006,4.534869221666668,503.8455120999988,8.397425201666646,6026.8353916,100.44725652666666
FULL_TRAIN_TO_2025_END,SM2V6_OFFICIAL_V5M01_BASELINE_slip000000,V5M01_D02_D03_rr615_stop265_t390,realism_audit_no_position_limit,0.0,0.0,0.08,True,148003,10403,137600,7.0289115761167,139926.24497527216,139926.24497527216,5.673964657376429,132081.20532432388,2.0207540889059223,,,139926.24497527332,-1.1641532182693481e-09,5.673964657377228,-7.993605777301127e-13,132081.20532432388,0.0,,,140105.8866070272,14.815878153181938,119433.1532837416,139926.24497527216,14.064329010647825,120332.49318069416,267412,148003,0,148003,0,148003,0.0,0,0,0,0,0,0,0,6733,364,364,0,0,2.7,2.65,6.15,390,0.092,0.0,0.0,0.0,0.0,0.0,True,False,False,True,True,False,False,True,True,True,False,False,True,False,132081.20532432388,28599.657911071103,440.8162502317228,0.21653086705898067,0.003337463866636465,120332.49318069416,25971.018978214248,433.156622667571,0.21582714935703645,0.003599664655972287,GENERAL_EDGE_CONFIRMED,597,664093,330.08471700000155,5.501411950000025,503.8455120999988,8.397425201666646,6026.8353916,100.44725652666666
FULL_TRAIN_TO_2025_END,SM2V6NEWAXIS_V6N01_density_maturity_slip000000,V6N01_density_maturity,realism_audit_no_position_limit,0.0,0.0,0.08,True,147810,10396,137414,7.033353629659699,138126.7552981646,138126.7552981646,5.673219934068385,130384.84746237319,2.0207432819865843,,,139926.24497527332,-1799.489677108737,5.673964657377228,-0.0007447233088431204,132081.20532432388,-1696.357861950688,,,138304.08833939797,14.815878153181938,117898.30725201048,138126.7552981646,14.064329010647825,118786.08965228764,267412,147810,0,148085,275,147810,0.18570415639666407,118,30,275,0,0,0,0,6731,364,364,0,0,2.7,2.65,6.15,390,0.092,-1696.357861950688,-0.0007447233080437599,-1.0806919338079979e-05,-1546.4035284065176,0.0,True,False,False,True,True,False,False,False,False,True,False,False,True,False,130384.84746237319,28240.876284916532,440.84039528906663,0.21659630574071392,0.0033810707599001145,118786.08965228764,25636.061347050403,433.1769281598692,0.2158170322980801,0.00364669743256867,GENERAL_EDGE_CONFIRMED,597,664093,266.95484450000004,4.449247408333334,503.8455120999988,8.397425201666646,6026.8353916,100.44725652666666
FULL_TRAIN_TO_2025_END,SM2V6NEWAXIS_V6N02_density_topscore_slip000000,V6N02_density_topscore,realism_audit_no_position_limit,0.0,0.0,0.08,True,145483,10331,135152,7.101173332966739,136757.52066583527,136757.52066583527,5.5876670899724035,129210.37802343821,2.0261112246791972,,,139926.24497527332,-3168.7243094380538,5.673964657377228,-0.08629756740482453,132081.20532432388,-2870.827300885663,,,136933.09709677275,13.87191467985237,118023.9827843492,136757.52066583527,13.219407445169562,118765.76738966137,267412,145483,0,149255,3772,145483,2.5272185186425915,133,133,0,3772,0,0,0,6688,296,296,0,0,2.7,2.65,6.15,390,0.092,-2870.827300885663,-0.08629756740402517,0.005357135773274901,-1566.7257910327899,-0.8449215654782627,True,False,False,True,True,False,False,False,False,True,False,False,True,False,129210.37802343821,27980.28728631143,442.30872937259534,0.21654829677253887,0.003423167211014292,118765.76738966137,25569.787406792828,435.33495637278116,0.21529593896278476,0.0036654918832333275,GENERAL_EDGE_CONFIRMED,597,664093,302.2939848999995,5.038233081666658,503.8455120999988,8.397425201666646,6026.8353916,100.44725652666666
FULL_TRAIN_TO_2025_END,SM2V6NEWAXIS_V6N04_near_high_rejection20_slip000000,V6N04_near_high_rejection20,realism_audit_no_position_limit,0.0,0.0,0.08,True,83069,5521,77548,6.646282006524697,9165.122925434493,9165.122925434493,2.8636376867351987,8999.803373619407,2.271332782809465,,,139926.24497527332,-130761.12204983883,5.673964657377228,-2.8103269706420293,132081.20532432388,-123081.40195070447,,,9187.361913183136,8.785931865946317,8471.380623347019,9176.580708185944,8.478870703840148,8490.03142420148,267412,83069,0,206316,123247,83069,59.737005370402684,124816,85308,0,0,0,123247,0,2244,314,314,0,0,2.7,2.65,6.15,390,0.092,-123081.40195070447,-2.81032697064123,0.2505786939035426,-111842.46175649267,-5.585458306807677,True,True,True,True,True,False,False,False,False,True,False,False,True,False,8999.803373619407,3536.1450933150127,248.5338739032309,0.39291359449922053,0.027615478203862055,8490.03142420148,3329.4936580292833,244.906579057835,0.3921650570736769,0.02884636897334799,GENERAL_EDGE_CONFIRMED,597,664093,253.7982334999997,4.229970558333329,503.8455120999988,8.397425201666646,6026.8353916,100.44725652666666
FULL_TRAIN_TO_2025_END,SM2V6NEWAXIS_V6N03_breakout_failure20_slip000000,V6N03_breakout_failure20,realism_audit_no_position_limit,0.0,0.0,0.08,True,69792,4669,65123,6.689878496102705,4992.632305614087,4992.632305614087,2.3693251445611185,4971.971287877131,2.309354405030111,,,139926.24497527332,-134933.61266965923,5.673964657377228,-3.3046395128161095,132081.20532432388,-127109.23403644675,,,5005.327023908134,7.062494125732677,4744.763602745179,4999.064525501584,6.926742801751418,4745.8654405247435,267412,69792,0,215666,145874,69792,67.63884896089323,128715,96993,0,0,145874,0,0,1832,295,295,0,0,2.7,2.65,6.15,390,0.092,-127109.23403644675,-3.30463951281531,0.2886003161241888,-115586.62774016941,-7.137586208896407,True,True,True,True,True,False,False,False,False,True,False,False,True,False,4971.971287877131,2085.9870248404145,234.03368424194167,0.4195492902234886,0.04707060252189558,4745.8654405247435,1988.669482180031,230.24634368270296,0.4190319989266587,0.04851514366940099,GENERAL_EDGE_CONFIRMED,597,664093,253.1384235000005,4.218973725000009,503.8455120999988,8.397425201666646,6026.8353916,100.44725652666666
