candidate_key,slippage_per_side,2025_Q1_ONLY,2025_Q2_ONLY,2025_Q3_ONLY,2025_Q4_ONLY,2026_Q1_ONLY,EXCL_2025_Q4_ALL_BEFORE_2025_10_01,FULL_TO_2026_END,FULL_TRAIN_TO_2025_END
V5M01_D02_D03_rr615_stop265_t390,0.0,10.000821832310457,9.685511359439957,5.58396180368832,7.312974789031202,1.5440683731855143,14.064329010647825,14.064329010647825,14.064329010647825
V6N01_density_maturity,0.0,9.972231283921563,9.686653504512766,5.56327406971392,7.312974789031202,1.5440683731855143,14.064329010647825,14.064329010647825,14.064329010647825
V6N02_density_topscore,0.0,7.795668383994824,7.465499937336939,4.2142908095490705,7.076243132845783,1.5440683731855143,13.219407445169562,13.219407445169562,13.219407445169562
V6N03_breakout_failure20,0.0,6.926742801751329,5.34900448460276,3.4706089588059097,3.8473126763807652,0.8276148615793288,6.926742801751418,6.926742801751418,6.926742801751418
V6N04_near_high_rejection20,0.0,7.215755875582708,6.237782093782873,3.564475577476245,4.399545608255872,0.7915811937699191,8.478870703840148,8.478870703840148,8.478870703840148
V6N05_entry_gapup_exclusion,0.0,10.000821832310457,9.66221431491533,5.5839618036883305,7.303372971979716,1.5330544278829294,14.064330592270124,14.064330592270124,14.064330592270124
