batch=RESTORE_EXACT_8V4_LONG400_FULL_FEE008_V1
timeframe=5m

8V4_V27_V067_spring_refire40 | verdict=baseline_fail | final_return_pct=15.5612 | max_return_pct=15.7371 | max_drawdown_pct=1.6403 | cd_value=113.6656 | trades=671
8V4_V27_V027_lowanchor_refire40 | verdict=baseline_fail | final_return_pct=15.7912 | max_return_pct=15.9742 | max_drawdown_pct=1.8615 | cd_value=113.6358 | trades=671
8V4_V51_V017_strict_refire40 | verdict=baseline_fail | final_return_pct=15.4989 | max_return_pct=15.6509 | max_drawdown_pct=1.7061 | cd_value=113.5284 | trades=671
8V4_V27_V061_spring_base | verdict=baseline_fail | final_return_pct=15.4045 | max_return_pct=15.5815 | max_drawdown_pct=1.6653 | cd_value=113.4826 | trades=676
8V4_V28_V029_lowanchor_microguard | verdict=mdd_fail | final_return_pct=19.8434 | max_return_pct=20.1227 | max_drawdown_pct=5.3175 | cd_value=113.4707 | trades=3032
8V4_V28_V017_strict_refire40 | verdict=mdd_fail | final_return_pct=19.5767 | max_return_pct=19.9066 | max_drawdown_pct=5.1362 | cd_value=113.4350 | trades=2725
8V4_V27_V017_strict_refire40 | verdict=baseline_fail | final_return_pct=15.4738 | max_return_pct=15.6512 | max_drawdown_pct=1.7761 | cd_value=113.4228 | trades=671
8V4_V27_V007_core_refire40 | verdict=baseline_fail | final_return_pct=15.3040 | max_return_pct=15.4842 | max_drawdown_pct=1.7399 | cd_value=113.2978 | trades=671
8V4_V28_V012_strict_rare22_c1 | verdict=mdd_fail | final_return_pct=19.5687 | max_return_pct=19.8554 | max_drawdown_pct=5.2518 | cd_value=113.2893 | trades=3044
8V4_V28_V019_strict_microguard | verdict=mdd_fail | final_return_pct=19.1706 | max_return_pct=19.4646 | max_drawdown_pct=5.0225 | cd_value=113.1852 | trades=3035
8V4_V51_V007_core_refire40 | verdict=baseline_fail | final_return_pct=15.0923 | max_return_pct=15.2396 | max_drawdown_pct=1.6671 | cd_value=113.1736 | trades=671
8V4_V27_V012_strict_rare22_c1 | verdict=mdd_fail | final_return_pct=19.5945 | max_return_pct=19.9436 | max_drawdown_pct=5.5601 | cd_value=112.9450 | trades=4077
8V4_V28_V007_core_refire40 | verdict=mdd_fail | final_return_pct=18.9185 | max_return_pct=19.2343 | max_drawdown_pct=5.0979 | cd_value=112.8561 | trades=2726
8V4_V28_V069_spring_microguard | verdict=baseline_fail | final_return_pct=18.2515 | max_return_pct=18.6202 | max_drawdown_pct=4.6243 | cd_value=112.7832 | trades=2758
8V4_V51_V067_spring_refire40 | verdict=baseline_fail | final_return_pct=14.5535 | max_return_pct=14.7175 | max_drawdown_pct=1.6861 | cd_value=112.6220 | trades=671
8V4_V51_V037_shocklow_refire40 | verdict=baseline_fail | final_return_pct=14.5286 | max_return_pct=14.6862 | max_drawdown_pct=1.6797 | cd_value=112.6049 | trades=671
8V4_V28_V062_spring_rare22_c1 | verdict=baseline_fail | final_return_pct=18.3572 | max_return_pct=18.7195 | max_drawdown_pct=4.8710 | cd_value=112.5919 | trades=2765
8V4_V51_V062_spring_rare22_c1 | verdict=baseline_fail | final_return_pct=14.4949 | max_return_pct=14.6595 | max_drawdown_pct=1.7126 | cd_value=112.5341 | trades=675
8V4_V27_V022_lowanchor_rare22_c1 | verdict=mdd_fail | final_return_pct=19.2648 | max_return_pct=19.6687 | max_drawdown_pct=5.6917 | cd_value=112.4767 | trades=3040
8V4_V09_V067_spring_refire40 | verdict=baseline_fail | final_return_pct=14.9720 | max_return_pct=15.1675 | max_drawdown_pct=2.1903 | cd_value=112.4538 | trades=724
8V4_V27_V011_strict_base | verdict=mdd_fail | final_return_pct=19.1409 | max_return_pct=19.5012 | max_drawdown_pct=5.6497 | cd_value=112.4098 | trades=4078
8V4_V27_V021_lowanchor_base | verdict=mdd_fail | final_return_pct=18.9971 | max_return_pct=19.4067 | max_drawdown_pct=5.6611 | cd_value=112.2606 | trades=3041
8V4_V09_V062_spring_rare22_c1 | verdict=baseline_fail | final_return_pct=14.7596 | max_return_pct=14.9555 | max_drawdown_pct=2.2162 | cd_value=112.2163 | trades=725
8V4_V51_V061_spring_base | verdict=baseline_fail | final_return_pct=14.1799 | max_return_pct=14.3448 | max_drawdown_pct=1.7390 | cd_value=112.1943 | trades=675
8V4_V09_V017_strict_refire40 | verdict=baseline_fail | final_return_pct=14.8327 | max_return_pct=15.0304 | max_drawdown_pct=2.3729 | cd_value=112.1078 | trades=724
