experiment_name,side,symbol,entry_time,exit_time,entry_price,exit_price,stop_price,target_price_initial,duration_bars,score,score_detail,atr,risk_multiple,pnl_pct_raw,risk_alloc_frac,exit_reason
1V2_L01_mirror_exact,long_only,ETH,2024-01-03 21:10:00,2024-01-03 22:00:00,2087.1298828125,2089.7561095211504,2034.6053486394885,2402.2770878505708,10,2.5,dev+rsi+vol,27.6809139251709,0.0499999999999962,0.0012582957727151,0.0025,time_reduce
1V2_L01_mirror_exact,long_only,LINK,2024-01-03 21:10:00,2024-01-03 22:00:00,12.369000434875488,12.39633275219053,11.822354088574649,15.64887851268053,10,2.5,dev+rsi+vol,0.2880876660346985,0.0499999999999986,0.0022097434193611,0.0025,time_reduce
1V2_L01_mirror_exact,long_only,SOL,2024-01-03 21:10:00,2024-01-03 22:00:00,85.1760025024414,85.41820491603016,80.33195423066616,114.24029213309288,10,2.5,dev+rsi+vol,2.5528581142425537,0.0499999999999988,0.0028435522503162,0.0025,time_reduce
1V2_L01_mirror_exact,long_only,TRX,2024-01-03 21:10:00,2024-01-03 22:00:00,0.1036799997091293,0.1037420290477894,0.1024394129359279,0.1111235203483374,10,2.5,dev+rsi+vol,0.0006538006709888,0.0499999999999964,0.0005982768020262,0.0025,time_reduce
1V2_L01_mirror_exact,long_only,XRP,2024-01-03 21:10:00,2024-01-03 21:10:00,0.5116000175476074,0.4894772522384301,0.4894772522384301,0.6443366094026715,0,2.5,dev+rsi+vol,0.01165890134871,-1.0,-0.0432423075652429,0.0025,stop
1V2_L01_mirror_exact,long_only,ADA,2024-01-03 21:15:00,2024-01-03 22:05:00,0.5213000178337097,0.5224649346907391,0.4980016806931235,0.6610900406772271,10,3.0,dev+rsi+wick+vol,0.0122784385457634,0.0500000000000017,0.0022346380532849,0.0025,time_reduce
1V2_L01_mirror_exact,long_only,AVAX,2024-01-03 21:15:00,2024-01-03 22:05:00,34.28099822998047,34.36754423172772,32.55007819503546,44.66651843965053,10,2.5,dev+rsi+vol,0.9122108221054076,0.0500000000000005,0.0025246056479056,0.0025,time_reduce
1V2_L01_mirror_exact,long_only,DOGE,2024-01-03 21:15:00,2024-01-03 22:05:00,0.0802199989557266,0.0803975035684125,0.076669906702009,0.1015205524780321,10,3.0,dev+rsi+wick+vol,0.0018709313590079,0.0500000000000009,0.002212722700032,0.0025,time_reduce
1V2_L01_mirror_exact,long_only,TRX,2024-01-03 21:15:00,2024-01-03 22:05:00,0.1041100025177002,0.1041800027369099,0.102709998133505,0.1125100288228714,10,3.0,dev+rsi+wick+vol,0.0007378152222372,0.0500000000000015,0.0006723678562764,0.0025,time_reduce
1V2_L01_mirror_exact,long_only,XRP,2024-01-03 21:15:00,2024-01-03 22:05:00,0.5318999886512756,0.5332842537605902,0.504214686464984,0.6980118017690256,10,3.0,dev+rsi+wick+vol,0.0145904095843434,0.0499999999999989,0.0026024913307943,0.0025,time_reduce
1V2_L01_mirror_exact,long_only,ADA,2024-01-03 21:20:00,2024-01-03 22:10:00,0.5310999751091003,0.5322975665022386,0.5071481472463347,0.6748109422856942,10,2.5,dev+rsi+vol,0.0126228341832757,0.0499999999999983,0.0022549264719739,0.0023076923076923075,time_reduce
