combo,side,trades,wins,losses,win_rate_pct,avg_pnl_decimal,sum_pnl_decimal,same_bar_trades
lm_sm,long,309,110,199,35.59870550161812,-0.0026668271328478045,-0.8240495840499716,61
lm_sm,short,689,121,568,17.561683599419446,0.009320593935538886,6.421889221586293,58
lm_sx,long,309,110,199,35.59870550161812,-0.0026668271328478045,-0.8240495840499716,61
lm_sx,short,868,146,722,16.82027649769585,0.008264245468062549,7.173365066278292,68
lx_sm,long,309,110,199,35.59870550161812,-0.0026668271328478045,-0.8240495840499716,61
lx_sm,short,689,121,568,17.561683599419446,0.009320593935538886,6.421889221586293,58
lx_sx,long,309,110,199,35.59870550161812,-0.0026668271328478045,-0.8240495840499716,61
lx_sx,short,868,146,722,16.82027649769585,0.008264245468062549,7.173365066278292,68
