atr_pct_max,atr_pct_min,atr_stop_mult,close_position_max,close_position_min,dd_brake_freeze_steps,dd_brake_trigger_pct,fail_fast_bars,fail_fast_min_progress_r,full_active_months,full_avg_month_pnl,full_final_asset,full_final_return_pct,full_losses,full_max_conc,full_max_conc_unique_symbols,full_max_drawdown_pct,full_max_month_pnl,full_max_return_pct,full_median_month_pnl,full_min_month_pnl,full_negative_months,full_official_cd_value,full_peak_asset,full_positive_month_ratio_pct,full_positive_months,full_profit_factor,full_same_bar_trades,full_trades,full_win_rate_pct,full_wins,preq4_active_months,preq4_avg_month_pnl,preq4_final_asset,preq4_final_return_pct,preq4_losses,preq4_max_conc,preq4_max_conc_unique_symbols,preq4_max_drawdown_pct,preq4_max_month_pnl,preq4_max_return_pct,preq4_median_month_pnl,preq4_min_month_pnl,preq4_negative_months,preq4_official_cd_value,preq4_peak_asset,preq4_positive_month_ratio_pct,preq4_positive_months,preq4_profit_factor,preq4_same_bar_trades,preq4_trades,preq4_win_rate_pct,preq4_wins,q4_delta_return_pct,q4_share_of_full_return_pct,range20_pct_max,require_ema_reject,require_upper_sweep,ret10_ceil,ret20_ceil,ret3_ceil,ret5_ceil,rr_mult,score_dev_cap,score_dev_weight,score_min_short,score_rsi_cap,score_rsi_weight,score_wick_cap,score_wick_weight,short_dev,short_rsi_min,short_wick_mult,strategy,tag,time_reduce_bars,time_reduce_to_risk_frac,timeout_bars,upper_body_ratio_max,upper_body_ratio_min
999.0,0.0,2.57,999.0,-999.0,4,0.035,12,0.1,75,259.48386331172026,19561.28974837902,19461.28974837902,96843,325,325,5.655961392725716,5644.852881522234,19461.28974837902,12.992945222159108,-0.45140028877325733,5,18454.91075229149,19561.28974837902,93.33333333333333,70,2.0040638913290496,42397,104753,7.551096388647581,7910,72,78.28745951117816,5736.697084804827,5636.697084804827,82300,325,325,5.655961392725716,1392.967136477875,5636.742978748657,10.411488882855139,-0.45140028877325733,5,5412.231712470644,5736.742978748657,93.05555555555556,67,1.9410396856986845,33643,88892,7.415740449084282,6592,13824.592663574193,71.03636419947799,999.0,False,False,999.0,999.0,999.0,999.0,5.075,2.0,1.3,2.35,2.0,0.8,2.5,0.7,0.032,76.0,1.3,SMX2V2_C08_EX20_02_N02_stop257_rr5075,solo_N02_stop257_rr5075,3,0.0,320,999.0,0.0
