run_label,strategy,family,tag,side,trades,wins,losses,win_rate_pct,final_return_pct,max_return_pct,max_drawdown_pct,official_cd_value,symbol_files,errors,position_fraction,fee_per_side,cost_pct_round_trip,name,old_ret_max,reclaim_ret_min,reclaim_gain_min,calm_abs_max,calm_range_max,calm_slope_max,test_break_max,test_recover_min,close_pos_min,atrp_max,volr_max,upper_max,cooldown,stop_atr,rr,hold,fail_bars,fail_pnl,green,verdict,note
LONG_SCR17_A016_RETEST_REFINE_V18_1H,SCR18_A_009,old_reclaim_local,old_ret_and_reclaim_grid,long,280,105,175,37.5,0.16441071476627211,0.16441071476627211,2.3056204759271837,97.85499955173482,597,0,0.01,0.0004,0.08,SCR18_A_009,-0.14,0.026,0.015,0.006,0.12,0.003,-0.008,0.008,0.6,0.075,3.0,0.6,48,0.85,2.0,12,5,-0.42,0,research_too_few_trades,too few trades
LONG_SCR17_A016_RETEST_REFINE_V18_1H,SCR18_A_021,old_reclaim_local,old_ret_and_reclaim_grid,long,378,150,228,39.682539682539684,0.7474463906982809,0.7474463906982809,2.9279513219196196,97.79761020230157,597,0,0.01,0.0004,0.08,SCR18_A_021,-0.18,0.018,0.015,0.006,0.12,0.003,-0.008,0.008,0.6,0.075,3.0,0.6,48,0.85,2.0,12,5,-0.42,0,mdd_under5,official candidate pool
LONG_SCR17_A016_RETEST_REFINE_V18_1H,SCR18_E_084,density_quality_local,cooldown_closepos_grid,long,367,142,225,38.69209809264305,0.42161521037868965,0.42161521037868965,2.8726823233481635,97.53682122140944,597,0,0.01,0.0004,0.08,SCR18_E_084,-0.15,0.022,0.015,0.006,0.12,0.003,-0.008,0.008,0.66,0.075,3.0,0.6,36,0.85,2.0,12,5,-0.42,0,mdd_under5,official candidate pool
LONG_SCR17_A016_RETEST_REFINE_V18_1H,SCR18_E_087,density_quality_local,cooldown_closepos_grid,long,367,142,225,38.69209809264305,0.42161521037868965,0.42161521037868965,2.8726823233481635,97.53682122140944,597,0,0.01,0.0004,0.08,SCR18_E_087,-0.15,0.022,0.015,0.006,0.12,0.003,-0.008,0.008,0.66,0.075,3.0,0.6,48,0.85,2.0,12,5,-0.42,0,mdd_under5,official candidate pool
LONG_SCR17_A016_RETEST_REFINE_V18_1H,SCR18_E_090,density_quality_local,cooldown_closepos_grid,long,367,142,225,38.69209809264305,0.42161521037868965,0.42161521037868965,2.8726823233481635,97.53682122140944,597,0,0.01,0.0004,0.08,SCR18_E_090,-0.15,0.022,0.015,0.006,0.12,0.003,-0.008,0.008,0.66,0.075,3.0,0.6,60,0.85,2.0,12,5,-0.42,0,mdd_under5,official candidate pool
LONG_SCR17_A016_RETEST_REFINE_V18_1H,SCR18_E_093,density_quality_local,cooldown_closepos_grid,long,367,142,225,38.69209809264305,0.42161521037868965,0.42161521037868965,2.8726823233481635,97.53682122140944,597,0,0.01,0.0004,0.08,SCR18_E_093,-0.15,0.022,0.015,0.006,0.12,0.003,-0.008,0.008,0.66,0.075,3.0,0.6,72,0.85,2.0,12,5,-0.42,0,mdd_under5,official candidate pool
LONG_SCR17_A016_RETEST_REFINE_V18_1H,SCR18_E_096,density_quality_local,cooldown_closepos_grid,long,367,142,225,38.69209809264305,0.42161521037868965,0.42161521037868965,2.8726823233481635,97.53682122140944,597,0,0.01,0.0004,0.08,SCR18_E_096,-0.15,0.022,0.015,0.006,0.12,0.003,-0.008,0.008,0.66,0.075,3.0,0.6,96,0.85,2.0,12,5,-0.42,0,mdd_under5,official candidate pool
LONG_SCR17_A016_RETEST_REFINE_V18_1H,SCR18_A_017,old_reclaim_local,old_ret_and_reclaim_grid,long,402,158,244,39.30348258706468,0.6193010751882833,0.6193010751882833,3.109064060724831,97.49098254730708,597,0,0.01,0.0004,0.08,SCR18_A_017,-0.16,0.02,0.015,0.006,0.12,0.003,-0.008,0.008,0.6,0.075,3.0,0.6,48,0.85,2.0,12,5,-0.42,0,mdd_under5,official candidate pool
LONG_SCR17_A016_RETEST_REFINE_V18_1H,SCR18_C_050,failuretest_local,break_recover_grid,long,391,152,239,38.87468030690537,0.4962512362441496,0.4962512362441496,3.023762830921839,97.45748294489277,597,0,0.01,0.0004,0.08,SCR18_C_050,-0.15,0.022,0.015,0.006,0.12,0.003,-0.006,0.006,0.6,0.075,3.0,0.6,48,0.85,2.0,12,5,-0.42,0,mdd_under5,official candidate pool
LONG_SCR17_A016_RETEST_REFINE_V18_1H,SCR18_C_051,failuretest_local,break_recover_grid,long,391,152,239,38.87468030690537,0.4962512362441496,0.4962512362441496,3.023762830921839,97.45748294489277,597,0,0.01,0.0004,0.08,SCR18_C_051,-0.15,0.022,0.015,0.006,0.12,0.003,-0.006,0.008,0.6,0.075,3.0,0.6,48,0.85,2.0,12,5,-0.42,0,mdd_under5,official candidate pool
LONG_SCR17_A016_RETEST_REFINE_V18_1H,SCR18_C_052,failuretest_local,break_recover_grid,long,391,152,239,38.87468030690537,0.4962512362441496,0.4962512362441496,3.023762830921839,97.45748294489277,597,0,0.01,0.0004,0.08,SCR18_C_052,-0.15,0.022,0.015,0.006,0.12,0.003,-0.006,0.01,0.6,0.075,3.0,0.6,48,0.85,2.0,12,5,-0.42,0,mdd_under5,official candidate pool
LONG_SCR17_A016_RETEST_REFINE_V18_1H,SCR18_C_053,failuretest_local,break_recover_grid,long,391,152,239,38.87468030690537,0.4962512362441496,0.4962512362441496,3.023762830921839,97.45748294489277,597,0,0.01,0.0004,0.08,SCR18_C_053,-0.15,0.022,0.015,0.006,0.12,0.003,-0.006,0.014,0.6,0.075,3.0,0.6,48,0.85,2.0,12,5,-0.42,0,mdd_under5,official candidate pool
LONG_SCR17_A016_RETEST_REFINE_V18_1H,SCR18_C_046,failuretest_local,break_recover_grid,long,383,148,235,38.642297650130544,0.4568496242327802,0.4568496242327802,2.9883952788737234,97.45480187275693,597,0,0.01,0.0004,0.08,SCR18_C_046,-0.15,0.022,0.015,0.006,0.12,0.003,-0.004,0.006,0.6,0.075,3.0,0.6,48,0.85,2.0,12,5,-0.42,0,mdd_under5,official candidate pool
LONG_SCR17_A016_RETEST_REFINE_V18_1H,SCR18_C_047,failuretest_local,break_recover_grid,long,383,148,235,38.642297650130544,0.4568496242327802,0.4568496242327802,2.9883952788737234,97.45480187275693,597,0,0.01,0.0004,0.08,SCR18_C_047,-0.15,0.022,0.015,0.006,0.12,0.003,-0.004,0.008,0.6,0.075,3.0,0.6,48,0.85,2.0,12,5,-0.42,0,mdd_under5,official candidate pool
LONG_SCR17_A016_RETEST_REFINE_V18_1H,SCR18_C_048,failuretest_local,break_recover_grid,long,383,148,235,38.642297650130544,0.4568496242327802,0.4568496242327802,2.9883952788737234,97.45480187275693,597,0,0.01,0.0004,0.08,SCR18_C_048,-0.15,0.022,0.015,0.006,0.12,0.003,-0.004,0.01,0.6,0.075,3.0,0.6,48,0.85,2.0,12,5,-0.42,0,mdd_under5,official candidate pool
LONG_SCR17_A016_RETEST_REFINE_V18_1H,SCR18_C_049,failuretest_local,break_recover_grid,long,383,148,235,38.642297650130544,0.4568496242327802,0.4568496242327802,2.9883952788737234,97.45480187275693,597,0,0.01,0.0004,0.08,SCR18_C_049,-0.15,0.022,0.015,0.006,0.12,0.003,-0.004,0.014,0.6,0.075,3.0,0.6,48,0.85,2.0,12,5,-0.42,0,mdd_under5,official candidate pool
