experiment,trades,final_asset,final_return,peak_asset,peak_growth,win_rate,pf,mdd,max_conc
atr18975_t27_b17_r155_baseline,90232,27.09754403203194,26.09754403203194,27.409762380528065,26.409762380528065,0.37802553417856194,1.28345592389124,-0.3843704272731212,387
long_guard_soft_ref,83696,24.826723801860798,23.826723801860798,25.0615535339984,24.0615535339984,0.3770909004014529,1.2948729606941547,-0.3797860720701104,380
wick_or_atr_long_guard_ref,83206,25.26199036471619,24.26199036471619,25.358095421950917,24.358095421950917,0.38413095209480086,1.2941009412038786,-0.38408912001785467,382
asym_guard_soft,81496,24.896088879062994,23.896088879062994,25.20934729709094,24.20934729709094,0.3777486011583391,1.3007304867019847,-0.3753462404838156,380
wick_or_atr_asym_guard_soft,81017,25.307782387878305,24.307782387878305,25.476481475883205,24.476481475883205,0.38488218522038586,1.2997931068868667,-0.38154445494271316,382
long_only_core,50370,13.962910912515193,12.962910912515193,16.13041278255057,15.130412782550572,0.3912646416517769,1.4444689254921321,-0.4065792193640311,387
long_only_guard_soft,43834,12.793737576166368,11.793737576166368,14.748548725535766,13.748548725535766,0.39145412237076244,1.4916956485285287,-0.4021057650715407,380
long_only_wick_or_atr_guard,43579,12.59437983015525,11.59437983015525,14.473402999188071,13.473402999188071,0.40035338121572317,1.4801746756397884,-0.40368721067072044,382
long_only_guard_soft_ff_ultra,43843,12.546019017140404,11.546019017140404,14.474469533629275,13.474469533629275,0.3909404009762106,1.4867402685270927,-0.40330301930877954,380
