run_label,strategy,family,tag,side,trades,wins,losses,win_rate_pct,final_return_pct,max_return_pct,max_drawdown_pct,official_cd_value,symbol_files,errors,position_fraction,fee_per_side,cost_pct_round_trip,name,stop_atr,rr,hold,cooldown,entry_kind,atrp_min,atrp_max,atrp_rank_min,atrp_rank_max,range20_min,range20_max,range60_max,trend20_min,trend60_min,trend120_min,trend20_max,trend60_max,ema20_pos_min,ema50_pos_min,ema100_pos_min,ema_stack_mode,rsi_min,rsi_max,volr_min,volr_max,body_atr_max,upper_wick_max,close_pos_min,rank60_min,rank120_min,allow_breakout,max_dist_hh20,min_dist_ll20,fail_bars,fail_pnl,verdict,note
LONG_SEGMENT_FILTERED_SIMPLE_ENTRY_V6_1H,SFL_A_001,moderate_uptrend_segment,simple_entry_in_moderate_uptrend,long,602137,221981,380156,36.86553060183978,-99.85011990793346,0.0,99.99999999868992,1.3100853735181772e-09,597,0,0.01,0.0004,0.08,SFL_A_001,1.0,1.6,12,18,simple_green,0.001,0.045,0.15,0.8,0.005,0.14,0.25,0.0,0.01,-0.02,0.18,0.42,0.99,0.975,0.95,soft,42,70,0.35,2.2,1.2,0.7,0.45,0.45,0.35,True,0.09,0.015,8,-0.45,invalid_no_peak,max_return <= 0
LONG_SEGMENT_FILTERED_SIMPLE_ENTRY_V6_1H,SFL_A_002,moderate_uptrend_segment,simple_entry_in_moderate_uptrend,long,602137,221981,380156,36.86553060183978,-99.85011990793346,0.0,99.99999999868992,1.3100853735181772e-09,597,0,0.01,0.0004,0.08,SFL_A_002,1.0,1.6,12,18,simple_green,0.001,0.065,0.15,0.8,0.005,0.14,0.25,0.0,0.01,-0.02,0.18,0.42,0.99,0.975,0.95,soft,42,70,0.35,2.2,1.2,0.7,0.45,0.45,0.35,True,0.09,0.015,8,-0.45,invalid_no_peak,max_return <= 0
LONG_SEGMENT_FILTERED_SIMPLE_ENTRY_V6_1H,SFL_A_003,moderate_uptrend_segment,simple_entry_in_moderate_uptrend,long,600154,217953,382201,36.31617884742916,-99.85553426296926,0.0,99.99999999931856,6.814437902846748e-10,597,0,0.01,0.0004,0.08,SFL_A_003,1.0,1.6,24,18,simple_green,0.001,0.045,0.15,0.8,0.005,0.14,0.25,0.0,0.01,-0.02,0.18,0.42,0.99,0.975,0.95,soft,42,70,0.35,2.2,1.2,0.7,0.45,0.45,0.35,True,0.09,0.015,8,-0.45,invalid_no_peak,max_return <= 0
LONG_SEGMENT_FILTERED_SIMPLE_ENTRY_V6_1H,SFL_A_004,moderate_uptrend_segment,simple_entry_in_moderate_uptrend,long,600154,217953,382201,36.31617884742916,-99.85553426296926,0.0,99.99999999931856,6.814437902846748e-10,597,0,0.01,0.0004,0.08,SFL_A_004,1.0,1.6,24,18,simple_green,0.001,0.065,0.15,0.8,0.005,0.14,0.25,0.0,0.01,-0.02,0.18,0.42,0.99,0.975,0.95,soft,42,70,0.35,2.2,1.2,0.7,0.45,0.45,0.35,True,0.09,0.015,8,-0.45,invalid_no_peak,max_return <= 0
LONG_SEGMENT_FILTERED_SIMPLE_ENTRY_V6_1H,SFL_A_005,moderate_uptrend_segment,simple_entry_in_moderate_uptrend,long,599948,217548,382400,36.26114263236147,-99.85544978067124,0.0,99.99999999936921,6.307954159012752e-10,597,0,0.01,0.0004,0.08,SFL_A_005,1.0,1.6,36,18,simple_green,0.001,0.045,0.15,0.8,0.005,0.14,0.25,0.0,0.01,-0.02,0.18,0.42,0.99,0.975,0.95,soft,42,70,0.35,2.2,1.2,0.7,0.45,0.45,0.35,True,0.09,0.015,8,-0.45,invalid_no_peak,max_return <= 0
LONG_SEGMENT_FILTERED_SIMPLE_ENTRY_V6_1H,SFL_A_006,moderate_uptrend_segment,simple_entry_in_moderate_uptrend,long,599948,217548,382400,36.26114263236147,-99.85544978067124,0.0,99.99999999936921,6.307954159012752e-10,597,0,0.01,0.0004,0.08,SFL_A_006,1.0,1.6,36,18,simple_green,0.001,0.065,0.15,0.8,0.005,0.14,0.25,0.0,0.01,-0.02,0.18,0.42,0.99,0.975,0.95,soft,42,70,0.35,2.2,1.2,0.7,0.45,0.45,0.35,True,0.09,0.015,8,-0.45,invalid_no_peak,max_return <= 0
LONG_SEGMENT_FILTERED_SIMPLE_ENTRY_V6_1H,SFL_A_007,moderate_uptrend_segment,simple_entry_in_moderate_uptrend,long,595426,190138,405288,31.93310335793197,-99.84382806119129,0.0,99.99999999964501,3.5498270989364755e-10,597,0,0.01,0.0004,0.08,SFL_A_007,1.0,2.2,12,18,simple_green,0.001,0.045,0.15,0.8,0.005,0.14,0.25,0.0,0.01,-0.02,0.18,0.42,0.99,0.975,0.95,soft,42,70,0.35,2.2,1.2,0.7,0.45,0.45,0.35,True,0.09,0.015,8,-0.45,invalid_no_peak,max_return <= 0
LONG_SEGMENT_FILTERED_SIMPLE_ENTRY_V6_1H,SFL_A_008,moderate_uptrend_segment,simple_entry_in_moderate_uptrend,long,595426,190138,405288,31.93310335793197,-99.84382806119129,0.0,99.99999999964501,3.5498270989364755e-10,597,0,0.01,0.0004,0.08,SFL_A_008,1.0,2.2,12,18,simple_green,0.001,0.065,0.15,0.8,0.005,0.14,0.25,0.0,0.01,-0.02,0.18,0.42,0.99,0.975,0.95,soft,42,70,0.35,2.2,1.2,0.7,0.45,0.45,0.35,True,0.09,0.015,8,-0.45,invalid_no_peak,max_return <= 0
LONG_SEGMENT_FILTERED_SIMPLE_ENTRY_V6_1H,SFL_A_009,moderate_uptrend_segment,simple_entry_in_moderate_uptrend,long,590570,176420,414150,29.872834719000284,-99.84974079810071,0.0,99.99999999989929,1.0070833056374795e-10,597,0,0.01,0.0004,0.08,SFL_A_009,1.0,2.2,24,18,simple_green,0.001,0.045,0.15,0.8,0.005,0.14,0.25,0.0,0.01,-0.02,0.18,0.42,0.99,0.975,0.95,soft,42,70,0.35,2.2,1.2,0.7,0.45,0.45,0.35,True,0.09,0.015,8,-0.45,invalid_no_peak,max_return <= 0
LONG_SEGMENT_FILTERED_SIMPLE_ENTRY_V6_1H,SFL_A_010,moderate_uptrend_segment,simple_entry_in_moderate_uptrend,long,590570,176420,414150,29.872834719000284,-99.84974079810071,0.0,99.99999999989929,1.0070833056374795e-10,597,0,0.01,0.0004,0.08,SFL_A_010,1.0,2.2,24,18,simple_green,0.001,0.065,0.15,0.8,0.005,0.14,0.25,0.0,0.01,-0.02,0.18,0.42,0.99,0.975,0.95,soft,42,70,0.35,2.2,1.2,0.7,0.45,0.45,0.35,True,0.09,0.015,8,-0.45,invalid_no_peak,max_return <= 0
LONG_SEGMENT_FILTERED_SIMPLE_ENTRY_V6_1H,SFL_A_011,moderate_uptrend_segment,simple_entry_in_moderate_uptrend,long,589600,173913,415687,29.496777476255087,-100.0,0.0,100.0,0.0,597,0,0.01,0.0004,0.08,SFL_A_011,1.0,2.2,36,18,simple_green,0.001,0.045,0.15,0.8,0.005,0.14,0.25,0.0,0.01,-0.02,0.18,0.42,0.99,0.975,0.95,soft,42,70,0.35,2.2,1.2,0.7,0.45,0.45,0.35,True,0.09,0.015,8,-0.45,invalid_ruin,MDD >= 100
LONG_SEGMENT_FILTERED_SIMPLE_ENTRY_V6_1H,SFL_A_012,moderate_uptrend_segment,simple_entry_in_moderate_uptrend,long,589600,173913,415687,29.496777476255087,-100.0,0.0,100.0,0.0,597,0,0.01,0.0004,0.08,SFL_A_012,1.0,2.2,36,18,simple_green,0.001,0.065,0.15,0.8,0.005,0.14,0.25,0.0,0.01,-0.02,0.18,0.42,0.99,0.975,0.95,soft,42,70,0.35,2.2,1.2,0.7,0.45,0.45,0.35,True,0.09,0.015,8,-0.45,invalid_ruin,MDD >= 100
LONG_SEGMENT_FILTERED_SIMPLE_ENTRY_V6_1H,SFL_A_013,moderate_uptrend_segment,simple_entry_in_moderate_uptrend,long,591244,175546,415698,29.690956694697956,-99.8332513642406,0.0,99.99999999978169,2.1830315333204453e-10,597,0,0.01,0.0004,0.08,SFL_A_013,1.0,2.8,12,18,simple_green,0.001,0.045,0.15,0.8,0.005,0.14,0.25,0.0,0.01,-0.02,0.18,0.42,0.99,0.975,0.95,soft,42,70,0.35,2.2,1.2,0.7,0.45,0.45,0.35,True,0.09,0.015,8,-0.45,invalid_no_peak,max_return <= 0
LONG_SEGMENT_FILTERED_SIMPLE_ENTRY_V6_1H,SFL_A_014,moderate_uptrend_segment,simple_entry_in_moderate_uptrend,long,591244,175546,415698,29.690956694697956,-99.8332513642406,0.0,99.99999999978169,2.1830315333204453e-10,597,0,0.01,0.0004,0.08,SFL_A_014,1.0,2.8,12,18,simple_green,0.001,0.065,0.15,0.8,0.005,0.14,0.25,0.0,0.01,-0.02,0.18,0.42,0.99,0.975,0.95,soft,42,70,0.35,2.2,1.2,0.7,0.45,0.45,0.35,True,0.09,0.015,8,-0.45,invalid_no_peak,max_return <= 0
LONG_SEGMENT_FILTERED_SIMPLE_ENTRY_V6_1H,SFL_A_015,moderate_uptrend_segment,simple_entry_in_moderate_uptrend,long,583145,152591,430554,26.166905315144607,-100.0,0.0,100.0,0.0,597,0,0.01,0.0004,0.08,SFL_A_015,1.0,2.8,24,18,simple_green,0.001,0.045,0.15,0.8,0.005,0.14,0.25,0.0,0.01,-0.02,0.18,0.42,0.99,0.975,0.95,soft,42,70,0.35,2.2,1.2,0.7,0.45,0.45,0.35,True,0.09,0.015,8,-0.45,invalid_ruin,MDD >= 100
LONG_SEGMENT_FILTERED_SIMPLE_ENTRY_V6_1H,SFL_A_016,moderate_uptrend_segment,simple_entry_in_moderate_uptrend,long,583145,152591,430554,26.166905315144607,-100.0,0.0,100.0,0.0,597,0,0.01,0.0004,0.08,SFL_A_016,1.0,2.8,24,18,simple_green,0.001,0.065,0.15,0.8,0.005,0.14,0.25,0.0,0.01,-0.02,0.18,0.42,0.99,0.975,0.95,soft,42,70,0.35,2.2,1.2,0.7,0.45,0.45,0.35,True,0.09,0.015,8,-0.45,invalid_ruin,MDD >= 100
LONG_SEGMENT_FILTERED_SIMPLE_ENTRY_V6_1H,SFL_A_017,moderate_uptrend_segment,simple_entry_in_moderate_uptrend,long,580772,146696,434076,25.258793468004654,-100.0,0.0,100.0,0.0,597,0,0.01,0.0004,0.08,SFL_A_017,1.0,2.8,36,18,simple_green,0.001,0.045,0.15,0.8,0.005,0.14,0.25,0.0,0.01,-0.02,0.18,0.42,0.99,0.975,0.95,soft,42,70,0.35,2.2,1.2,0.7,0.45,0.45,0.35,True,0.09,0.015,8,-0.45,invalid_ruin,MDD >= 100
LONG_SEGMENT_FILTERED_SIMPLE_ENTRY_V6_1H,SFL_A_018,moderate_uptrend_segment,simple_entry_in_moderate_uptrend,long,580772,146696,434076,25.258793468004654,-100.0,0.0,100.0,0.0,597,0,0.01,0.0004,0.08,SFL_A_018,1.0,2.8,36,18,simple_green,0.001,0.065,0.15,0.8,0.005,0.14,0.25,0.0,0.01,-0.02,0.18,0.42,0.99,0.975,0.95,soft,42,70,0.35,2.2,1.2,0.7,0.45,0.45,0.35,True,0.09,0.015,8,-0.45,invalid_ruin,MDD >= 100
LONG_SEGMENT_FILTERED_SIMPLE_ENTRY_V6_1H,SFL_B_019,stabilized_after_weakness_segment,simple_entry_after_weakness_stabilizes,long,470161,161389,308772,34.32632651368361,-99.28684476702577,0.0,99.99999997798133,2.201866466933211e-08,597,0,0.01,0.0004,0.08,SFL_B_019,0.85,1.8,18,24,close_above_prev,0.001,0.08,0.25,0.85,0.005,0.18,0.3,-0.015,-0.08,-0.18,0.12,0.12,0.965,0.925,0.85,none,38,62,0.35,2.4,1.6,0.7,0.52,0.15,0.1,True,0.15,0.02,7,-0.5,invalid_no_peak,max_return <= 0
