experiment,trades,final_asset,final_return,peak_asset,peak_growth,win_rate,pf,mdd,max_conc,max_conc_unique_symbols,same_bar_trades,active_leftover
short_session_baseline_dd_dense30,27373,351.396316522962,2.51396316522962,351.623893697185,2.51623893697185,0.14580060643699996,1.4012582517975627,-0.03680490546466375,55,55,3341,0
short_session_dense30_entrygap24,8127,136.78217076981517,0.3678217076981516,136.8068416484576,0.368068416484576,0.15553094622862065,1.3436752342214524,-0.032321980528990046,37,37,3341,0
short_session_dense30_entrygap48,8127,136.78217076981517,0.3678217076981516,136.8068416484576,0.368068416484576,0.15553094622862065,1.3436752342214524,-0.032321980528990046,37,37,3341,0
short_session_dense30_reentry24,8127,136.78217076981517,0.3678217076981516,136.8068416484576,0.368068416484576,0.15553094622862065,1.3436752342214524,-0.032321980528990046,37,37,3341,0
short_session_dense30_prior2_win48,15536,228.55109542929586,1.2855109542929584,228.55109542929586,1.2855109542929584,0.141413491246138,1.391717393125024,-0.03280592221664136,25,25,3341,0
short_session_dense30_softquiet24,7043,134.0395368513671,0.34039536851367114,134.06371305158632,0.3406371305158631,0.15802924889961664,1.3694872570750147,-0.022907268556583427,36,36,3341,0
short_session_dense30_asia_only,17717,281.68693863164583,1.8168693863164584,281.86936944977066,1.8186936944977066,0.1512107015860473,1.4569975766224548,-0.03680490546466264,55,55,3341,0
short_session_dense30_asia_entrygap24,5138,129.05753859530068,0.2905753859530069,129.08081621148895,0.29080816211488947,0.15940054495912806,1.4172788618436278,-0.032321980528990935,36,36,3341,0
short_session_conservative_dense30_entrygap24,7317,135.32465100906782,0.3532465100906783,135.36363119324287,0.3536363119324286,0.15347820144868116,1.3621460134770917,-0.026962385629333507,41,41,3341,0
short_session_dense30_symbol1_gap24,8127,136.78217076981517,0.3678217076981516,136.8068416484576,0.368068416484576,0.15553094622862065,1.3436752342214524,-0.032321980528990046,37,37,3341,0
