strategy_name,axis,parent_alias,parent_strategy,family,group,side,description,total_trades,total_wins,total_losses,win_rate_pct,final_return_pct,max_return_pct,max_drawdown_pct,cd_value,old_ratio_cd_value,mdd_under_5,beats_axis_reference,reference_alias,reference_strategy,reference_cd_value,reference_max_return_pct,reference_max_drawdown_pct
long_max_v1_061_lx13_second_leg_soft_10,long_max,long_max_v1,8V4_V51_V002_core_rare22_c1,8V13_LONG_MAX_DIFFERENT_FLOW,lx13_second_leg_soft_10,long,8V12 second-leg absorption을 hard entry가 아니라 soft second-leg 재가속 구조로 재해석한다.,17671,2270,15401,12.845906,-36.854528,0.056849,37.442634,62.592929,0.001518,False,False,long_max_v1,8V4_V51_V002_core_rare22_c1,134.515867,44.2664,6.7587
long_max_v1_052_lx13_second_leg_soft_01,long_max,long_max_v1,8V4_V51_V002_core_rare22_c1,8V13_LONG_MAX_DIFFERENT_FLOW,lx13_second_leg_soft_01,long,8V12 second-leg absorption을 hard entry가 아니라 soft second-leg 재가속 구조로 재해석한다.,16604,2624,13980,15.803421,-36.674756,0.203299,37.637165,62.489618,0.005402,False,False,long_max_v1,8V4_V51_V002_core_rare22_c1,134.515867,44.2664,6.7587
long_max_v1_018_lx13_microbase_pop_rebuilt_17,long_max,long_max_v1,8V4_V51_V002_core_rare22_c1,8V13_LONG_MAX_DIFFERENT_FLOW,lx13_microbase_pop_rebuilt_17,long,V51 raw edge를 직접 복제하지 않고 microbase 누적 후 팝업을 score 구조로 재구성한다.,19034,3011,16023,15.819061,-37.54142,0.378105,38.278556,61.954816,0.009878,False,False,long_max_v1,8V4_V51_V002_core_rare22_c1,134.515867,44.2664,6.7587
long_max_v1_022_lx13_microbase_pop_rebuilt_21,long_max,long_max_v1,8V4_V51_V002_core_rare22_c1,8V13_LONG_MAX_DIFFERENT_FLOW,lx13_microbase_pop_rebuilt_21,long,V51 raw edge를 직접 복제하지 않고 microbase 누적 후 팝업을 score 구조로 재구성한다.,20147,2934,17213,14.562962,-37.970843,0.382786,38.515953,61.719399,0.009938,False,False,long_max_v1,8V4_V51_V002_core_rare22_c1,134.515867,44.2664,6.7587
long_max_v1_081_lx13_asym_runner_guard_05,long_max,long_max_v1,8V4_V51_V002_core_rare22_c1,8V13_LONG_MAX_DIFFERENT_FLOW,lx13_asym_runner_guard_05,long,long_max의 raw 수익 확장력을 보존하기 위해 손실은 빠르게 자르고 이익은 비대칭으로 길게 보유한다.,16051,1596,14455,9.943306,-38.458401,0.0,38.706623,61.293377,0.0,False,False,long_max_v1,8V4_V51_V002_core_rare22_c1,134.515867,44.2664,6.7587
long_max_v1_076_lx13_asym_runner_guard_00,long_max,long_max_v1,8V4_V51_V002_core_rare22_c1,8V13_LONG_MAX_DIFFERENT_FLOW,lx13_asym_runner_guard_00,long,long_max의 raw 수익 확장력을 보존하기 위해 손실은 빠르게 자르고 이익은 비대칭으로 길게 보유한다.,16324,1800,14524,11.026709,-38.490626,0.0,38.741796,61.258204,0.0,False,False,long_max_v1,8V4_V51_V002_core_rare22_c1,134.515867,44.2664,6.7587
long_max_v1_013_lx13_microbase_pop_rebuilt_12,long_max,long_max_v1,8V4_V51_V002_core_rare22_c1,8V13_LONG_MAX_DIFFERENT_FLOW,lx13_microbase_pop_rebuilt_12,long,V51 raw edge를 직접 복제하지 않고 microbase 누적 후 팝업을 score 구조로 재구성한다.,21655,3918,17737,18.092819,-38.300773,0.513814,39.08035,61.232664,0.013148,False,False,long_max_v1,8V4_V51_V002_core_rare22_c1,134.515867,44.2664,6.7587
long_max_v1_051_lx13_second_leg_soft_00,long_max,long_max_v1,8V4_V51_V002_core_rare22_c1,8V13_LONG_MAX_DIFFERENT_FLOW,lx13_second_leg_soft_00,long,8V12 second-leg absorption을 hard entry가 아니라 soft second-leg 재가속 구조로 재해석한다.,18573,2734,15839,14.720293,-38.388829,0.100412,39.052906,61.008292,0.002571,False,False,long_max_v1,8V4_V51_V002_core_rare22_c1,134.515867,44.2664,6.7587
long_max_v1_056_lx13_second_leg_soft_05,long_max,long_max_v1,8V4_V51_V002_core_rare22_c1,8V13_LONG_MAX_DIFFERENT_FLOW,lx13_second_leg_soft_05,long,8V12 second-leg absorption을 hard entry가 아니라 soft second-leg 재가속 구조로 재해석한다.,18283,2459,15824,13.449653,-38.405166,0.088891,39.055395,60.99878,0.002276,False,False,long_max_v1,8V4_V51_V002_core_rare22_c1,134.515867,44.2664,6.7587
long_max_v1_017_lx13_microbase_pop_rebuilt_16,long_max,long_max_v1,8V4_V51_V002_core_rare22_c1,8V13_LONG_MAX_DIFFERENT_FLOW,lx13_microbase_pop_rebuilt_16,long,V51 raw edge를 직접 복제하지 않고 microbase 누적 후 팝업을 score 구조로 재구성한다.,20785,3241,17544,15.592976,-38.80635,0.493103,39.543414,60.754699,0.01247,False,False,long_max_v1,8V4_V51_V002_core_rare22_c1,134.515867,44.2664,6.7587
long_max_v1_012_lx13_microbase_pop_rebuilt_11,long_max,long_max_v1,8V4_V51_V002_core_rare22_c1,8V13_LONG_MAX_DIFFERENT_FLOW,lx13_microbase_pop_rebuilt_11,long,V51 raw edge를 직접 복제하지 않고 microbase 누적 후 팝업을 score 구조로 재구성한다.,23687,4157,19530,17.549711,-40.511838,0.547295,41.2301,59.091545,0.013274,False,False,long_max_v1,8V4_V51_V002_core_rare22_c1,134.515867,44.2664,6.7587
long_max_v1_008_lx13_microbase_pop_rebuilt_07,long_max,long_max_v1,8V4_V51_V002_core_rare22_c1,8V13_LONG_MAX_DIFFERENT_FLOW,lx13_microbase_pop_rebuilt_07,long,V51 raw edge를 직접 복제하지 않고 microbase 누적 후 팝업을 score 구조로 재구성한다.,21191,3935,17256,18.569204,-40.520763,0.5255,41.31667,58.991711,0.012719,False,False,long_max_v1,8V4_V51_V002_core_rare22_c1,134.515867,44.2664,6.7587
long_max_v1_003_lx13_microbase_pop_rebuilt_02,long_max,long_max_v1,8V4_V51_V002_core_rare22_c1,8V13_LONG_MAX_DIFFERENT_FLOW,lx13_microbase_pop_rebuilt_02,long,V51 raw edge를 직접 복제하지 않고 microbase 누적 후 팝업을 score 구조로 재구성한다.,23776,5141,18635,21.622645,-41.789161,0.627791,42.648117,57.711933,0.01472,False,False,long_max_v1,8V4_V51_V002_core_rare22_c1,134.515867,44.2664,6.7587
long_max_v1_016_lx13_microbase_pop_rebuilt_15,long_max,long_max_v1,8V4_V51_V002_core_rare22_c1,8V13_LONG_MAX_DIFFERENT_FLOW,lx13_microbase_pop_rebuilt_15,long,V51 raw edge를 직접 복제하지 않고 microbase 누적 후 팝업을 score 구조로 재구성한다.,23911,3282,20629,13.7259,-42.213218,0.455323,42.764545,57.496061,0.010647,False,False,long_max_v1,8V4_V51_V002_core_rare22_c1,134.515867,44.2664,6.7587
long_max_v1_021_lx13_microbase_pop_rebuilt_20,long_max,long_max_v1,8V4_V51_V002_core_rare22_c1,8V13_LONG_MAX_DIFFERENT_FLOW,lx13_microbase_pop_rebuilt_20,long,V51 raw edge를 직접 복제하지 않고 microbase 누적 후 팝업을 score 구조로 재구성한다.,23262,2977,20285,12.797696,-42.401693,0.43059,42.96048,57.285126,0.010023,False,False,long_max_v1,8V4_V51_V002_core_rare22_c1,134.515867,44.2664,6.7587
long_max_v1_007_lx13_microbase_pop_rebuilt_06,long_max,long_max_v1,8V4_V51_V002_core_rare22_c1,8V13_LONG_MAX_DIFFERENT_FLOW,lx13_microbase_pop_rebuilt_06,long,V51 raw edge를 직접 복제하지 않고 microbase 누적 후 팝업을 score 구조로 재구성한다.,23230,4217,19013,18.15325,-42.492179,0.515884,43.197357,57.095679,0.011943,False,False,long_max_v1,8V4_V51_V002_core_rare22_c1,134.515867,44.2664,6.7587
long_max_v1_002_lx13_microbase_pop_rebuilt_01,long_max,long_max_v1,8V4_V51_V002_core_rare22_c1,8V13_LONG_MAX_DIFFERENT_FLOW,lx13_microbase_pop_rebuilt_01,long,V51 raw edge를 직접 복제하지 않고 microbase 누적 후 팝업을 score 구조로 재구성한다.,26001,5457,20544,20.987654,-44.024136,0.61612,44.793762,55.546375,0.013755,False,False,long_max_v1,8V4_V51_V002_core_rare22_c1,134.515867,44.2664,6.7587
long_max_v1_011_lx13_microbase_pop_rebuilt_10,long_max,long_max_v1,8V4_V51_V002_core_rare22_c1,8V13_LONG_MAX_DIFFERENT_FLOW,lx13_microbase_pop_rebuilt_10,long,V51 raw edge를 직접 복제하지 않고 microbase 누적 후 팝업을 score 구조로 재구성한다.,27609,4257,23352,15.418885,-45.44214,0.49969,46.053071,54.216496,0.01085,False,False,long_max_v1,8V4_V51_V002_core_rare22_c1,134.515867,44.2664,6.7587
long_max_v1_006_lx13_microbase_pop_rebuilt_05,long_max,long_max_v1,8V4_V51_V002_core_rare22_c1,8V13_LONG_MAX_DIFFERENT_FLOW,lx13_microbase_pop_rebuilt_05,long,V51 raw edge를 직접 복제하지 않고 microbase 누적 후 팝업을 score 구조로 재구성한다.,27181,4382,22799,16.121555,-46.972604,0.443204,47.541867,52.690629,0.009322,False,False,long_max_v1,8V4_V51_V002_core_rare22_c1,134.515867,44.2664,6.7587
long_max_v1_001_lx13_microbase_pop_rebuilt_00,long_max,long_max_v1,8V4_V51_V002_core_rare22_c1,8V13_LONG_MAX_DIFFERENT_FLOW,lx13_microbase_pop_rebuilt_00,long,V51 raw edge를 직접 복제하지 않고 microbase 누적 후 팝업을 score 구조로 재구성한다.,30331,5634,24697,18.575055,-48.895449,0.616236,49.55504,50.75582,0.012435,False,False,long_max_v1,8V4_V51_V002_core_rare22_c1,134.515867,44.2664,6.7587
