experiment,trades,final_asset,final_return,peak_asset,peak_growth,win_rate,pf,mdd,max_conc
long_guard_wick_only_ref,93841,12577.017300378448,124.77017300378448,12579.925889201762,124.79925889201762,0.23940495092763292,2.0716772161486587,-0.2240743738296136,33598
asym_guard_wick_only_ref,91307,11908.410415353324,118.08410415353325,11910.058744995695,118.10058744995695,0.24054015573833332,2.0774455406470356,-0.2240995969894647,32582
long_guard_wick_only_top200,93360,12834.092043199471,127.3409204319947,12837.060083696091,127.3706008369609,0.2380784061696658,2.0694222144908943,-0.15686647128792897,33539
long_guard_wick_only_top100,90205,8977.712838353134,88.77712838353135,8979.78904407003,88.7978904407003,0.23392273155590046,1.97798697440515,-0.09235229263176359,32804
long_guard_wick_only_shortcap200,93783,12531.40830162838,124.3140830162838,12534.306342813823,124.34306342813824,0.2393717411471162,2.071004356707201,-0.22407437382961226,33566
long_guard_wick_only_shortcap100,93583,12003.235702378975,119.03235702378976,12006.011597201548,119.06011597201548,0.23848348524838914,2.0597074215618907,-0.22407437382961548,33512
long_guard_wick_only_cool1,86218,8511.233994753999,84.11233994753998,8514.069131242677,84.14069131242677,0.24246677027998795,2.107401036661704,-0.22313505631878294,30567
long_guard_wick_only_ff_ultra,93848,12285.20499791523,121.85204997915231,12288.046101580403,121.88046101580403,0.23888628420424515,2.0619216564747784,-0.22417328185057483,33601
asym_guard_wick_only_shortcap200,91253,11870.137702339516,117.70137702339517,11871.780734377491,117.71780734377491,0.24050716140839204,2.0768746100588036,-0.22409959698946624,32553
