period,candidate_id,profile,trend_state,slippage_bps,stop_atr,target_atr,rr,max_hold_bars,eligible_events,trades,acceptance_rate_pct,wins,losses,flats,win_rate_pct,avg_net_return_pct,avg_gross_return_pct,std_net_return_pct,profit_factor,tp_exit_rate_pct,stop_exit_rate_pct,time_exit_rate_pct,avg_hold_bars,avg_gap_pct,avg_tp_distance_pct,avg_stop_distance_pct,min_net_return_pct,max_net_return_pct,mean_account_contribution_pct
ALL,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__sl0.5atr__tp2atr__h36,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,0.5,2.0,4.0,36,192255,192254,99.99947985748095,42347,149907,0,22.02658982387883,-0.05094008255867509,0.02907154605974882,1.0144824357619344,0.82515303794394,21.932443538235876,77.96040654550751,0.10714991625661885,2.3652511781289336,0.0071510769809148035,1.1447971453471493,0.2861992863367874,-18.034790218598953,137.81894697322699,-0.0005094008255867509
EX_2025Q4,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__sl0.5atr__tp2atr__h36,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,0.5,2.0,4.0,36,171186,171185,99.99941584008039,36896,134289,0,21.55329029996787,-0.05831475396482581,0.021693923604616024,0.737049449535101,0.7960742558017336,21.458071676840845,78.43385810672665,0.10807021643251453,2.3531384175015333,0.006295833487580162,1.1081347816840337,0.2770336954210084,-11.70133139287057,28.88315096372816,-0.0005831475396482582
PRE_2025Q4,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__sl0.5atr__tp2atr__h36,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,0.5,2.0,4.0,36,168618,168617,99.99940694350545,36399,132218,0,21.58679136741847,-0.05775692983274501,0.022251970955637246,0.7362320072796794,0.7983667895445785,21.493680945574884,78.40016131232319,0.10615774210192329,2.348553230101354,0.006191701165278061,1.1112420706739665,0.2778105176684917,-11.70133139287057,27.761869563921255,-0.0005775692983274501
2025Q4,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__sl0.5atr__tp2atr__h36,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,0.5,2.0,4.0,36,21069,21069,100.0,5451,15618,0,25.872134415491953,0.008978903850832439,0.08901450965469439,2.230096722394179,1.0267982792875965,25.786700840096827,74.11362665527552,0.09967250462765201,2.463666998908349,0.014099904993942989,1.442677762541628,0.36066944063540696,-18.034790218598953,137.81894697322699,8.97890385083244e-05
2026,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__sl0.5atr__tp2atr__h36,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,0.5,2.0,4.0,36,2568,2568,100.0,497,2071,0,19.353582554517136,-0.09494194698627072,-0.01494792615673345,0.7880080703542581,0.6264022255159886,19.11993769470405,80.64641744548287,0.23364485981308408,2.6542056074766354,0.013133247735872051,0.9041076213976206,0.22602690534940537,-4.365428870331389,28.88315096372816,-0.0009494194698627072
ALL,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__sl0.75atr__tp3atr__h12,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,0.75,3.0,4.0,12,195542,195523,99.99028341737325,48947,146576,0,25.033883481738723,-0.04886274123670091,0.03114971865075941,1.4584552258751606,0.8703431518918872,15.421203643561116,73.69260905366633,10.886187302772564,3.805317021526879,0.007087440656932295,1.6948908257888295,0.4237227064472075,-27.007187327898443,206.76842045984057,-0.0004886274123670091
EX_2025Q4,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__sl0.75atr__tp3atr__h12,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,0.75,3.0,4.0,12,174214,174197,99.99024188641556,42988,131209,0,24.67780731011441,-0.05920234861325471,0.020805973776255822,1.0088307091203974,0.8395064567588296,15.073738353702993,74.06786569229091,10.858395954006097,3.7808745271158517,0.006247658216879324,1.640076755114444,0.41001918877861104,-9.376230696535645,43.364726445592225,-0.0005920234861325471
PRE_2025Q4,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__sl0.75atr__tp3atr__h12,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,0.75,3.0,4.0,12,171587,171570,99.99009248952426,42316,129254,0,24.663985545258495,-0.05896224405873173,0.02104617441103271,1.0073355027696278,0.840551637102835,15.097627790406248,74.08579588506149,10.81657632453226,3.775514367313633,0.006145134556838533,1.6447574673647276,0.411189366841182,-9.376230696535645,29.692956828527866,-0.0005896224405873173
2025Q4,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__sl0.75atr__tp3atr__h12,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,0.75,3.0,4.0,12,21328,21326,99.99062265566391,5959,15367,0,27.94241770608647,0.035594193311434784,0.11564044949123119,3.3437402334239787,1.0805139290179349,18.25940166932383,70.62740316983962,11.113195160836538,4.0049704585951424,0.013947029033088526,2.1426281731238204,0.535657043280955,-27.007187327898443,206.76842045984057,0.00035594193311434786
2026,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__sl0.75atr__tp3atr__h12,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,0.75,3.0,4.0,12,2627,2627,100.0,672,1955,0,25.580510087552337,-0.07488363465037212,0.005118412714713768,1.101985920967677,0.7578972211091297,13.513513513513514,72.8968405024743,13.589645984012181,4.1309478492577085,0.01294350304108887,1.334378315532722,0.33359457888318045,-6.503145305497078,43.364726445592225,-0.0007488363465037212
