period,candidate_id,profile,trend_state,slippage_bps,stop_atr,target_atr,rr,max_hold_bars,eligible_events,trades,acceptance_rate_pct,wins,losses,flats,win_rate_pct,avg_net_return_pct,avg_gross_return_pct,std_net_return_pct,profit_factor,tp_exit_rate_pct,stop_exit_rate_pct,time_exit_rate_pct,avg_hold_bars,avg_gap_pct,avg_tp_distance_pct,avg_stop_distance_pct,min_net_return_pct,max_net_return_pct,mean_account_contribution_pct
EX_2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp1atr__h36,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,1.0,1.3333333333333333,36,138068,138068,100.0,58479,79589,0,42.35521627024365,-0.0847265632677684,-0.004728454649628258,0.6654469110619884,0.7345425306056488,42.34942202393024,57.64043804502129,0.010139931048468871,1.5354245733986152,0.007578030523809982,0.6327591857790893,0.47456938933431697,-8.43465981180366,23.147315784398142,-0.0008472656326776839
PRE_2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp1atr__h36,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,1.0,1.3333333333333333,36,136205,136205,100.0,57749,78456,0,42.39859036011894,-0.08439541516047581,-0.004397174030087854,0.665577450308088,0.7358367737569579,42.39271686061451,57.59700451525275,0.010278624132741089,1.5313094232957674,0.007433315080480355,0.6338968980568993,0.47542267354267453,-8.43465981180366,23.147315784398142,-0.0008439541516047582
2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp1atr__h36,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,1.0,1.3333333333333333,36,16616,16616,100.0,7674,8942,0,46.18440057775638,-0.09461964621620068,-0.01462549641476649,1.6325549624169335,0.7672892310412172,46.18440057775638,53.80356283100626,0.01203659123736158,1.5893716899374097,0.016896538582231967,0.8341851163103037,0.6256388372327272,-27.002575304561688,52.18700978321109,-0.0009461964621620069
2026,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp1atr__h36,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,1.0,1.3333333333333333,36,1863,1863,100.0,730,1133,0,39.18411164787977,-0.1089369915843475,-0.028948571012752656,0.6553795847099819,0.6325834526931479,39.18411164787977,60.81588835212024,0.0,1.836285560923242,0.01815825970186236,0.5495803877119307,0.41218529078394767,-6.4944320636339965,14.403023639412261,-0.001089369915843475
ALL,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp1atr__h72,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,1.0,1.3333333333333333,72,154684,154684,100.0,66154,88530,0,42.76718988389232,-0.08580860240835844,-0.005810926779070068,0.8257164916044073,0.7388750061321456,42.766543404618446,57.23281011610768,0.0006464792738744796,1.5425641953918958,0.008579015305033248,0.6543961570347243,0.4907971177760432,-27.002575304561688,52.18700978321109,-0.0008580860240835844
EX_2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp1atr__h72,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,1.0,1.3333333333333333,72,138068,138068,100.0,58480,79588,0,42.35594055103282,-0.08473025523084,-0.004732148090076039,0.6655949692364324,0.7345608733232986,42.35521627024365,57.64405944896718,0.0007242807891763479,1.536713793203349,0.007578030523809982,0.6327591857790893,0.47456938933431697,-8.43465981180366,23.147315784398142,-0.0008473025523084
PRE_2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp1atr__h72,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,1.0,1.3333333333333333,72,136205,136205,100.0,57750,78455,0,42.39932454755699,-0.08439915762189329,-0.0044009179890889495,0.665727505813279,0.7358552016145116,42.39859036011894,57.60067545244301,0.0007341874380529349,1.5326162769355016,0.007433315080480355,0.6338968980568993,0.47542267354267453,-8.43465981180366,23.147315784398142,-0.0008439915762189329
2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp1atr__h72,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,1.0,1.3333333333333333,72,16616,16616,100.0,7674,8942,0,46.18440057775638,-0.09476895617013122,-0.014774866116577738,1.6327626854175314,0.7670075720793523,46.18440057775638,53.81559942224362,0.0,1.591177178623014,0.016896538582231967,0.8341851163103037,0.6256388372327272,-27.002575304561688,52.18700978321109,-0.0009476895617013121
2026,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp1atr__h72,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,1.0,1.3333333333333333,72,1863,1863,100.0,730,1133,0,39.18411164787977,-0.1089369915843475,-0.028948571012752656,0.6553795847099819,0.6325834526931479,39.18411164787977,60.81588835212024,0.0,1.836285560923242,0.01815825970186236,0.5495803877119307,0.41218529078394767,-6.4944320636339965,14.403023639412261,-0.001089369915843475
ALL,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp1.5atr__h12,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,1.5,2.0,12,184366,184366,100.0,64470,119896,0,34.96848659731187,-0.05923024884509817,0.020778062379853763,0.9528807364703825,0.8245422689343183,34.1733291387783,64.65508824837552,1.1715826128461864,2.147961120814033,0.008090331736181535,0.8851522291393855,0.4425761145696927,-27.002575304561688,78.32051467481664,-0.0005923024884509818
EX_2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp1.5atr__h12,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,1.5,2.0,12,164389,164389,100.0,56722,107667,0,34.504741801458735,-0.06226621235431911,0.01774088399928059,0.7639898604474286,0.8114108663630965,33.72001776274568,65.12236220185049,1.1576200354038286,2.139291558437608,0.00716722209904543,0.8584112035938556,0.4292056017969278,-8.43465981180366,34.760973676597246,-0.0006226621235431911
PRE_2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp1.5atr__h12,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,1.5,2.0,12,161948,161948,100.0,55934,106014,0,34.53824684466619,-0.061616305646287166,0.018391050774022432,0.7644457165241381,0.8136476764075872,33.765159186899496,65.09188134462914,1.142959468471361,2.1331168029243956,0.007029671390583327,0.8604988351893655,0.43024941759468277,-8.43465981180366,34.760973676597246,-0.0006161630564628717
2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp1.5atr__h12,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,1.5,2.0,12,19977,19977,100.0,7748,12229,0,38.784602292636535,-0.034247568496831665,0.045770739799088,1.891012449820385,0.9140646363867534,37.90358912749662,60.8099314211343,1.2864794513690745,2.2193021975271563,0.01568652086063302,1.1052018085759423,0.5526009042879712,-27.002575304561688,78.32051467481664,-0.0003424756849683167
2026,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp1.5atr__h12,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,1.5,2.0,12,2441,2441,100.0,788,1653,0,32.2818517001229,-0.10538423429301522,-0.025394392049835023,0.7318249145411682,0.6470947002367344,30.72511265874642,67.1446128635805,2.1302744776730846,2.5489553461696026,0.016293015681192246,0.7199074093989962,0.3599537046994976,-6.4944320636339965,21.64453545911838,-0.001053842342930152
ALL,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp1.5atr__h36,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,1.5,2.0,36,184366,184366,100.0,64117,120249,0,34.777019624008766,-0.05951666677401998,0.020491529837915214,0.957231697504404,0.8250029377482189,34.74393326318302,65.20833559333066,0.047731143486326115,2.222752568260959,0.008090331736181535,0.8851522291393855,0.4425761145696927,-27.002575304561688,78.32051467481664,-0.0005951666677401999
EX_2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp1.5atr__h36,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,1.5,2.0,36,164389,164389,100.0,56401,107988,0,34.30947326159293,-0.06276277921046311,0.01724411843691169,0.7686669485012788,0.8113395128479786,34.280274227594305,65.67896878744928,0.04075698495641436,2.2120884000754306,0.00716722209904543,0.8584112035938556,0.4292056017969278,-8.43465981180366,34.760973676597246,-0.0006276277921046311
PRE_2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp1.5atr__h36,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,1.5,2.0,36,161948,161948,100.0,55615,106333,0,34.34127003729592,-0.06216188583835662,0.017845252262548426,0.7690564603392815,0.8134085549866775,34.312248376021934,65.64699780176353,0.040753822214538,2.205047299133055,0.007029671390583327,0.8604988351893655,0.43024941759468277,-8.43465981180366,34.760973676597246,-0.0006216188583835663
2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp1.5atr__h36,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,1.5,2.0,36,19977,19977,100.0,7716,12261,0,38.62441808079291,-0.032804689134011585,0.047214196544606325,1.8956634208977345,0.9182339464766415,38.559343244731444,61.33553586624618,0.10512088902237572,2.3105070831456174,0.01568652086063302,1.1052018085759423,0.5526009042879712,-27.002575304561688,78.32051467481664,-0.00032804689134011583
2026,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp1.5atr__h36,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,1.5,2.0,36,2441,2441,100.0,786,1655,0,32.199918066366244,-0.10262901428866879,-0.022638069516475245,0.7412810144792782,0.6597069216551035,32.15895124948791,67.80008193363376,0.04096681687832855,2.6792298238426873,0.016293015681192246,0.7199074093989962,0.3599537046994976,-6.4944320636339965,21.64453545911838,-0.001026290142886688
ALL,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp1.5atr__h72,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,1.5,2.0,72,184366,184366,100.0,64106,120260,0,34.771053231072976,-0.059523731729030756,0.020484462055791592,0.9575738763993568,0.8250564649362822,34.76617163685278,65.22731957085362,0.006508792293589925,2.2301671674820738,0.008090331736181535,0.8851522291393855,0.4425761145696927,-27.002575304561688,78.32051467481664,-0.0005952373172903076
EX_2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp1.5atr__h72,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,1.5,2.0,72,164389,164389,100.0,56394,107995,0,34.305215069134796,-0.06275295421545439,0.017253947363491028,0.7690156749781449,0.8114321945478438,34.30156518988497,65.69295999124029,0.005474818874742227,2.2181471996301454,0.00716722209904543,0.8584112035938556,0.4292056017969278,-8.43465981180366,34.760973676597246,-0.000627529542154544
PRE_2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp1.5atr__h72,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,1.5,2.0,72,161948,161948,100.0,55608,106340,0,34.336947662212566,-0.06215490377026054,0.01785223712458931,0.7694041968753605,0.8134928237090024,34.33324276928397,65.66119989132314,0.005557339392891545,2.2111788969298787,0.007029671390583327,0.8604988351893655,0.43024941759468277,-8.43465981180366,34.760973676597246,-0.0006215490377026055
2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp1.5atr__h72,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,1.5,2.0,72,19977,19977,100.0,7712,12265,0,38.604395054312455,-0.032950740022533516,0.047068087212351485,1.8960966102935994,0.9179550449747668,38.589377784452125,61.395604945687545,0.01501726986033939,2.329078440206237,0.01568652086063302,1.1052018085759423,0.5526009042879712,-27.002575304561688,78.32051467481664,-0.0003295074002253352
2026,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp1.5atr__h72,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,1.5,2.0,72,2441,2441,100.0,786,1655,0,32.199918066366244,-0.1024305754765168,-0.022439551297035475,0.7417088673139148,0.660364896933521,32.199918066366244,67.80008193363376,0.0,2.680458828349037,0.016293015681192246,0.7199074093989962,0.3599537046994976,-6.4944320636339965,21.64453545911838,-0.001024305754765168
ALL,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp2atr__h12,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,2.0,2.6666666666666665,12,191755,191755,100.0,57298,134457,0,29.88083752705275,-0.04904683327763543,0.030965552943542012,1.0995653709842779,0.8612674637123766,27.090297515058275,69.3582957419624,3.5514067429793226,2.815045240019817,0.008001463650509619,1.148434870106267,0.4306630762898502,-27.002575304561688,104.45401956642218,-0.0004904683327763543
EX_2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp2atr__h12,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,2.0,2.6666666666666665,12,171109,171109,100.0,50464,120645,0,29.492311918134057,-0.053782307647333036,0.026228183626117427,0.864250656024557,0.8445237985531001,26.69584884488835,69.74326306623263,3.560888088879019,2.8044521328509897,0.0070984817244958125,1.1135673421926968,0.4175877533222615,-8.43465981180366,28.886047278824524,-0.0005378230764733304
PRE_2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp2atr__h12,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,2.0,2.6666666666666665,12,168530,168530,100.0,49723,118807,0,29.50394588500564,-0.05325245492529295,0.026758248374056687,0.864266006104894,0.846345100664271,26.726992226903224,69.73713878834629,3.53586898475049,2.797828279831484,0.006963828333876363,1.1164136826733213,0.4186551310024956,-8.43465981180366,27.76465375087765,-0.0005325245492529295
2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp2atr__h12,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,2.0,2.6666666666666665,12,20646,20646,100.0,6834,13812,0,33.100842778262134,-0.009800379537221397,0.07022771154739757,2.2443735018976367,0.9764780955454214,30.35939164971423,66.16778068390971,3.4728276663760536,2.902838322193161,0.01548515707191309,1.4374084162538532,0.5390281560951948,-27.002575304561688,104.45401956642218,-9.800379537221398e-05
2026,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp2atr__h12,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,2.0,2.6666666666666665,12,2579,2579,100.0,741,1838,0,28.73206669251648,-0.08840661134854085,-0.008409975338676297,0.8625416882237698,0.7085352228311148,24.660721209771232,70.14346645986816,5.195812330360605,3.237301279565723,0.015897681383703156,0.9275674347868763,0.3478377880450789,-6.4944320636339965,28.886047278824524,-0.0008840661134854084
ALL,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp2atr__h36,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,2.0,2.6666666666666665,36,191755,191755,100.0,55628,136127,0,29.009934551902166,-0.04959642605768801,0.030415740238407363,1.117392730534497,0.8625296353030959,28.803942530833616,70.94730254752157,0.24875492164480717,3.089082422883367,0.008001463650509619,1.148434870106267,0.4306630762898502,-27.002575304561688,104.45401956642218,-0.0004959642605768802
EX_2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp2atr__h36,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,2.0,2.6666666666666665,36,171109,171109,100.0,48950,122159,0,28.607495806766448,-0.05474894235989134,0.025261162104950653,0.8846458805725778,0.8449549291217933,28.40353225137193,71.35159459759568,0.24487315103238289,3.0785990216762413,0.0070984817244958125,1.1135673421926968,0.4175877533222615,-8.43465981180366,46.37463156879631,-0.0005474894235989134
PRE_2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp2atr__h36,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,2.0,2.6666666666666665,36,168530,168530,100.0,48228,120302,0,28.616863466445142,-0.05431016013390778,0.025700119914057858,0.8847071993757583,0.8464806790750656,28.41393223758381,71.34219426808284,0.24387349433335312,3.0703079570402894,0.006963828333876363,1.1164136826733213,0.4186551310024956,-8.43465981180366,46.37463156879631,-0.0005431016013390778
2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp2atr__h36,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,2.0,2.6666666666666665,36,20646,20646,100.0,6678,13968,0,32.34524847428073,-0.006893630748489635,0.07313562350091075,2.2601666544893746,0.9837523930782567,32.12244502567083,67.59662888695146,0.28092608737770025,3.175966288869515,0.01548515707191309,1.4374084162538532,0.5390281560951948,-27.002575304561688,104.45401956642218,-6.893630748489636e-05
2026,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp2atr__h36,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,2.0,2.6666666666666665,36,2579,2579,100.0,722,1857,0,27.995347033734003,-0.08342205928312112,-0.0034234286545829287,0.8801555566903064,0.7313789802527596,27.723924001550987,71.9658782473827,0.31019775106630476,3.6203955021326095,0.015897681383703156,0.9275674347868763,0.3478377880450789,-6.4944320636339965,28.886047278824524,-0.0008342205928312112
ALL,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp2atr__h72,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,2.0,2.6666666666666665,72,191755,191755,100.0,55507,136248,0,28.946833198612815,-0.04955287325690517,0.030459310467281748,1.1190362324762733,0.862880335940749,28.91397877499935,71.04743031472451,0.03859091027613361,3.125050194258298,0.008001463650509619,1.148434870106267,0.4306630762898502,-27.002575304561688,104.45401956642218,-0.0004955287325690517
EX_2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp2atr__h72,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,2.0,2.6666666666666665,72,171109,171109,100.0,48846,122263,0,28.546715836104468,-0.05470040540966497,0.025309718477726128,0.8864528789842605,0.8453405914220667,28.516910273568307,71.44802435874209,0.03506536768960137,3.1129397051002576,0.0070984817244958125,1.1135673421926968,0.4175877533222615,-8.43465981180366,46.37463156879631,-0.0005470040540966497
PRE_2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp2atr__h72,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,2.0,2.6666666666666665,72,168530,168530,100.0,48126,120404,0,28.5563401174865,-0.054236311753134606,0.025773997846003784,0.8865375056952399,0.8469324159754335,28.527858541505964,71.43831958701715,0.033821871476888386,3.104307838367056,0.006963828333876363,1.1164136826733213,0.4186551310024956,-8.43465981180366,46.37463156879631,-0.0005423631175313461
2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp2atr__h72,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,2.0,2.6666666666666665,72,20646,20646,100.0,6661,13985,0,32.26290806935968,-0.006891385359657515,0.0731378697882578,2.261851276460707,0.9837929572056056,32.20478543059188,67.72740482417902,0.06780974522910006,3.225418967354451,0.01548515707191309,1.4374084162538532,0.5390281560951948,-27.002575304561688,104.45401956642218,-6.891385359657515e-05
2026,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp2atr__h72,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,2.0,2.6666666666666665,72,2579,2579,100.0,720,1859,0,27.917797595967432,-0.0850275492386917,-0.005029561063116906,0.8803749622751168,0.7270013231994795,27.801473439317565,72.08220240403257,0.11632415664986429,3.6770065917022103,0.015897681383703156,0.9275674347868763,0.3478377880450789,-6.4944320636339965,28.886047278824524,-0.000850275492386917
ALL,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp3atr__h12,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,3.0,4.0,12,194871,194871,100.0,49905,144966,0,25.609249195621718,-0.032617791100204394,0.047401169367542635,1.3943460256268043,0.9114440509227304,15.730919428750301,73.16070631340733,11.108374257842367,3.877010945702542,0.00794414062066948,1.701312467932417,0.42532811698310424,-27.002575304561688,156.7210293496333,-0.00032617791100204396
EX_2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp3atr__h12,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,3.0,4.0,12,174000,174000,100.0,43925,130075,0,25.244252873563216,-0.04219190153278329,0.037823227758320054,1.0276941396878552,0.8830102210434436,15.35,73.5235632183908,11.126436781609197,3.8583103448275864,0.0070571262407897375,1.6490434519369985,0.4122608629842498,-9.363741044091094,43.36907091823678,-0.0004219190153278329
PRE_2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp3atr__h12,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,3.0,4.0,12,171365,171365,100.0,43216,128149,0,25.21868526245149,-0.041871270296864535,0.038143987298054696,1.0264647941427123,0.8841691474895759,15.375951915501998,73.5529425495288,11.071105534969218,3.8521635106351937,0.006924241240084602,1.6533353004651343,0.41333382511628375,-9.363741044091094,29.91643547242213,-0.0004187127029686454
2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp3atr__h12,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,3.0,4.0,12,20871,20871,100.0,5980,14891,0,28.652196828134734,0.0472008670986709,0.12725176780579314,3.056245536013262,1.1091631563122692,18.90661683675914,70.13559484452111,10.957788318719755,4.032916486991519,0.015339114608455152,2.1370754300905657,0.534268857522641,-27.002575304561688,156.7210293496333,0.000472008670986709
2026,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp3atr__h12,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,3.0,4.0,12,2635,2635,100.0,709,1926,0,26.907020872865274,-0.06304388321901302,0.016962901941763784,1.104510131093268,0.7939734154571779,13.66223908918406,71.61290322580646,14.724857685009487,4.258064516129032,0.015699190053251127,1.3699267069563505,0.3424816767390874,-6.4944320636339965,43.36907091823678,-0.0006304388321901303
ALL,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp3atr__h36,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,3.0,4.0,36,194871,194871,100.0,43401,151470,0,22.271656634388904,-0.0348248635170593,0.04519321376844808,1.4370602109965855,0.910406109175973,20.667005352258673,77.55181632977714,1.7811783179641918,5.064955791267043,0.00794414062066948,1.701312467932417,0.42532811698310424,-27.002575304561688,156.7210293496333,-0.00034824863517059305
EX_2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp3atr__h36,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,3.0,4.0,36,174000,174000,100.0,38149,135851,0,21.92471264367816,-0.04375980608257716,0.03625469579574115,1.0812049292848447,0.8849939436173335,20.317241379310342,77.89425287356322,1.7885057471264367,5.052965517241379,0.0070571262407897375,1.6490434519369985,0.4122608629842498,-9.363741044091094,43.36907091823678,-0.0004375980608257716
PRE_2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp3atr__h36,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,3.0,4.0,36,171365,171365,100.0,37502,133863,0,21.884282087940946,-0.043953914491633855,0.036060509712251054,1.0799661502606037,0.8847637419332098,20.277769672920375,77.93365039535495,1.7885799317246813,5.04176465439267,0.006924241240084602,1.6533353004651343,0.41333382511628375,-9.363741044091094,29.91643547242213,-0.00043953914491633855
2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp3atr__h36,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,3.0,4.0,36,20871,20871,100.0,5252,15619,0,25.16410330123137,0.03966509893802705,0.11971298413167966,3.0870640200712076,1.0867882014237946,23.58296200469551,74.69694791816396,1.7200900771405299,5.164917828565953,0.015339114608455152,2.1370754300905657,0.534268857522641,-27.002575304561688,156.7210293496333,0.0003966509893802705
2026,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp3atr__h36,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,3.0,4.0,36,2635,2635,100.0,647,1988,0,24.554079696394687,-0.031136129605157357,0.04888342376434837,1.1588583193980837,0.9028170661626927,22.884250474383304,75.33206831119544,1.7836812144212524,5.781404174573055,0.015699190053251127,1.3699267069563505,0.3424816767390874,-6.4944320636339965,43.36907091823678,-0.00031136129605157357
ALL,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp3atr__h72,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,3.0,4.0,72,194871,194871,100.0,42209,152662,0,21.65996992882471,-0.03667326001302668,0.04334407761802054,1.4447215385624683,0.9066528222412412,21.36592925576407,78.30308255204726,0.3309881921886787,5.357790538356143,0.00794414062066948,1.701312467932417,0.42532811698310424,-27.002575304561688,156.7210293496333,-0.00036673260013026686
EX_2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp3atr__h72,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,3.0,4.0,72,174000,174000,100.0,37080,136920,0,21.310344827586206,-0.04579535856293748,0.03421832876856994,1.0888719512878768,0.8809374082083614,21.01264367816092,78.65344827586208,0.3339080459770115,5.3454310344827585,0.0070571262407897375,1.6490434519369985,0.4122608629842498,-9.363741044091094,43.36907091823678,-0.00045795358562937484
PRE_2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp3atr__h72,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,3.0,4.0,72,171365,171365,100.0,36444,134921,0,21.26688647039944,-0.046049087473052745,0.03396449832627776,1.0871483367603716,0.8805706147890681,20.96985965628921,78.69634989641993,0.3337904472908704,5.334373997023897,0.006924241240084602,1.6533353004651343,0.41333382511628375,-9.363741044091094,29.91643547242213,-0.00046049087473052746
2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp3atr__h72,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,3.0,4.0,72,20871,20871,100.0,5129,15742,0,24.574768817977098,0.03937700819091559,0.11942477810215646,3.0979242104891456,1.0853166172885966,24.311245268554455,75.38210914666283,0.30664558478271287,5.460830817881271,0.015339114608455152,2.1370754300905657,0.534268857522641,-27.002575304561688,156.7210293496333,0.0003937700819091559
2026,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__sl0.75atr__tp3atr__h72,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.75,3.0,4.0,72,2635,2635,100.0,636,1999,0,24.13662239089184,-0.029294313142860837,0.05072597724803834,1.195526692058371,0.9093872005695146,23.795066413662237,75.86337760910816,0.3415559772296015,6.064516129032258,0.015699190053251127,1.3699267069563505,0.3424816767390874,-6.4944320636339965,43.36907091823678,-0.0002929431314286084
