quarter,candidate_id,profile,trend_state,slippage_bps,stop_atr,target_atr,rr,max_hold_bars,eligible_events,trades,acceptance_rate_pct,wins,losses,flats,win_rate_pct,avg_net_return_pct,avg_gross_return_pct,std_net_return_pct,profit_factor,tp_exit_rate_pct,stop_exit_rate_pct,time_exit_rate_pct,avg_hold_bars,avg_gap_pct,avg_tp_distance_pct,avg_stop_distance_pct,min_net_return_pct,max_net_return_pct,mean_account_contribution_pct
2026Q1,bear_body20_range22_vol20_cp20__all__slip0bps__sl0.5atr__tp2atr__h36,bear_body20_range22_vol20_cp20,all,0.0,0.5,2.0,4.0,36,3811,3811,100.0,755,3056,0,19.81107320913146,-0.10123888558815852,-0.021247384541975334,0.8884490750055883,0.6397166963744311,19.601154552610865,80.18892679086854,0.20991865652059827,2.755707163474154,0.013724764045029644,1.0711122176840604,0.2677780544210153,-24.298403123421686,28.886047278824524,-0.0010123888558815851
2025Q3,bear_body20_range22_vol20_cp20__all__slip0bps__sl0.5atr__tp2atr__h72,bear_body20_range22_vol20_cp20,all,0.0,0.5,2.0,4.0,72,22908,22908,100.0,4941,17967,0,21.568884232582505,-0.06522949946936225,0.014776411095075739,0.8097257359765911,0.7749444864670023,21.547057796403006,78.4267504801816,0.026191723415400735,2.814300680984809,0.011043793877787323,1.1514124774020111,0.2878531193505028,-11.693657892199072,27.76465375087765,-0.0006522949946936226
2025Q4,bear_body20_range22_vol20_cp20__all__slip0bps__sl0.5atr__tp2atr__h72,bear_body20_range22_vol20_cp20,all,0.0,0.5,2.0,4.0,72,26746,26746,100.0,6737,20009,0,25.188813280490542,0.0017218430003672818,0.0817545448182945,1.9498573360356566,1.0048704482612347,25.162641142600762,74.81118671950946,0.026172137889777913,2.6366185597846408,0.013592196352235329,1.5532246727973646,0.3883061681993408,-33.28372547820872,104.45401956642218,1.721843000367282e-05
2026Q1,bear_body20_range22_vol20_cp20__all__slip0bps__sl0.5atr__tp2atr__h72,bear_body20_range22_vol20_cp20,all,0.0,0.5,2.0,4.0,72,3811,3811,100.0,752,3059,0,19.732353712936238,-0.10176051592784129,-0.021769223617288235,0.889887330364084,0.6385058473885911,19.65363421674101,80.26764628706377,0.07871949619522435,2.7987404880608766,0.013724764045029644,1.0711122176840604,0.2677780544210153,-24.298403123421686,28.886047278824524,-0.001017605159278413
2025Q3,bear_body20_range22_vol20_cp20__all__slip0bps__sl0.5atr__tp3atr__h12,bear_body20_range22_vol20_cp20,all,0.0,0.5,3.0,6.0,12,23319,23319,100.0,4390,18929,0,18.825850165101418,-0.06280164407016758,0.017205238025042483,0.8839662297629314,0.7845399674731021,11.11111111111111,80.3507869119602,8.538101976928685,3.3625369870063038,0.010886254003831608,1.7035320406419228,0.28392200677365376,-11.693657892199072,22.316773693143485,-0.0006280164407016759
2025Q4,bear_body20_range22_vol20_cp20__all__slip0bps__sl0.5atr__tp3atr__h12,bear_body20_range22_vol20_cp20,all,0.0,0.5,3.0,6.0,12,27070,27070,100.0,5918,21152,0,21.861839674916883,0.037631564579666,0.1176786360340795,2.641655038668828,1.1045398098423043,14.62504617657924,77.58034724787588,7.794606575544884,3.3414850387883264,0.01346570443027478,2.306602291135012,0.3844337151891688,-33.28372547820872,156.7210293496333,0.00037631564579666
2026Q1,bear_body20_range22_vol20_cp20__all__slip0bps__sl0.5atr__tp3atr__h12,bear_body20_range22_vol20_cp20,all,0.0,0.5,3.0,6.0,12,3883,3883,100.0,722,3161,0,18.593870718516612,-0.0855825514325308,-0.005584785346669358,1.0590218914019816,0.6934855887201015,9.966520731393253,80.94257017769766,9.090909090909092,3.266031419005923,0.013557154828258507,1.583975153501231,0.2639958589168722,-24.298403123421686,43.36907091823678,-0.000855825514325308
2025Q3,bear_body20_range22_vol20_cp20__all__slip0bps__sl0.5atr__tp3atr__h36,bear_body20_range22_vol20_cp20,all,0.0,0.5,3.0,6.0,36,23319,23319,100.0,3626,19693,0,15.549551867575797,-0.06694297776419637,0.013062247134657501,0.9524740740337205,0.7815511102073867,14.679017110510742,84.36468116128479,0.9563017282044685,4.192418199751276,0.010886254003831608,1.7035320406419228,0.28392200677365376,-11.693657892199072,25.037677659080348,-0.0006694297776419638
2025Q4,bear_body20_range22_vol20_cp20__all__slip0bps__sl0.5atr__tp3atr__h36,bear_body20_range22_vol20_cp20,all,0.0,0.5,3.0,6.0,36,27070,27070,100.0,5111,21959,0,18.880679719246398,0.02711845947155735,0.1071613240011578,2.664393906874377,1.072182875871204,17.883265607683782,81.07868489102327,1.0380495012929443,4.101699298115996,0.01346570443027478,2.306602291135012,0.3844337151891688,-33.28372547820872,156.7210293496333,0.0002711845947155735
2026Q1,bear_body20_range22_vol20_cp20__all__slip0bps__sl0.5atr__tp3atr__h36,bear_body20_range22_vol20_cp20,all,0.0,0.5,3.0,6.0,36,3883,3883,100.0,638,3245,0,16.43059490084986,-0.07527946832205819,0.004722420646200326,1.0823877960789732,0.7395623946083517,15.503476693278392,83.4921452485192,1.0043780582024209,4.130826680401751,0.013557154828258507,1.583975153501231,0.2639958589168722,-24.298403123421686,43.36907091823678,-0.0007527946832205819
2025Q3,bear_body20_range22_vol20_cp20__all__slip0bps__sl0.5atr__tp3atr__h72,bear_body20_range22_vol20_cp20,all,0.0,0.5,3.0,6.0,72,23319,23319,100.0,3557,19762,0,15.253655817144818,-0.06691463310720053,0.013090603134053073,0.9602145735825485,0.7830010414417002,15.082121874865988,84.74205583429821,0.17582229083579912,4.33968008919765,0.010886254003831608,1.7035320406419228,0.28392200677365376,-11.693657892199072,23.64483046911286,-0.0006691463310720053
2025Q4,bear_body20_range22_vol20_cp20__all__slip0bps__sl0.5atr__tp3atr__h72,bear_body20_range22_vol20_cp20,all,0.0,0.5,3.0,6.0,72,27070,27070,100.0,5005,22065,0,18.489102327299594,0.026446881906165447,0.10648947769724433,2.67345161502432,1.069942656895164,18.319172515700036,81.4924270410048,0.1884004432951607,4.273328407831547,0.01346570443027478,2.306602291135012,0.3844337151891688,-33.28372547820872,156.7210293496333,0.00026446881906165445
2026Q1,bear_body20_range22_vol20_cp20__all__slip0bps__sl0.5atr__tp3atr__h72,bear_body20_range22_vol20_cp20,all,0.0,0.5,3.0,6.0,72,3883,3883,100.0,629,3254,0,16.19881534895699,-0.07438930594406881,0.00561293923162391,1.1087102847971344,0.7437501970793694,15.838269379345867,83.77543136749935,0.38629925315477726,4.350759721864538,0.013557154828258507,1.583975153501231,0.2639958589168722,-24.298403123421686,43.36907091823678,-0.0007438930594406882
2025Q3,bear_body20_range22_vol20_cp20__all__slip0bps__sl0.75atr__tp1atr__h12,bear_body20_range22_vol20_cp20,all,0.0,0.75,1.0,1.3333333333333333,12,17693,17693,100.0,7405,10288,0,41.85271011134347,-0.092321052280202,-0.012325982673271351,0.7943437620856167,0.7276800168753983,41.620980048606796,57.89295201492115,0.48606793647205115,1.8085683603685072,0.012544459803791451,0.6748854219091099,0.5061640664318328,-8.117099388709443,23.147315784398142,-0.00092321052280202
2025Q4,bear_body20_range22_vol20_cp20__all__slip0bps__sl0.75atr__tp1atr__h12,bear_body20_range22_vol20_cp20,all,0.0,0.75,1.0,1.3333333333333333,12,21716,21716,100.0,9882,11834,0,45.50561797752809,-0.09654290244945936,-0.016549522258362686,1.6246151552575963,0.7779966724597797,45.270768097255484,54.26874194142568,0.46048996131884323,1.688294345183275,0.014473371699499657,0.90043847151997,0.6753288536399769,-49.885588217313085,52.18700978321109,-0.0009654290244945936
2026Q1,bear_body20_range22_vol20_cp20__all__slip0bps__sl0.75atr__tp1atr__h12,bear_body20_range22_vol20_cp20,all,0.0,0.75,1.0,1.3333333333333333,12,2853,2853,100.0,1062,1791,0,37.22397476340694,-0.14136978363550498,-0.061394341372053816,0.8185296246908964,0.5862161047869668,36.873466526463375,62.46056782334385,0.6659656501927795,1.8987031195233088,0.015370197345192975,0.6348800688746485,0.47616005165598685,-19.557354455445548,14.403023639412261,-0.0014136978363550499
2025Q3,bear_body20_range22_vol20_cp20__all__slip0bps__sl0.75atr__tp1atr__h36,bear_body20_range22_vol20_cp20,all,0.0,0.75,1.0,1.3333333333333333,36,17693,17693,100.0,7399,10294,0,41.818798394845416,-0.09276408460081013,-0.012769192277721272,0.8008576866524783,0.7279028697313206,41.801842536596396,58.15859379415588,0.039563669247725086,1.8429322330865314,0.012544459803791451,0.6748854219091099,0.5061640664318328,-8.117099388709443,23.147315784398142,-0.0009276408460081013
2025Q4,bear_body20_range22_vol20_cp20__all__slip0bps__sl0.75atr__tp1atr__h36,bear_body20_range22_vol20_cp20,all,0.0,0.75,1.0,1.3333333333333333,36,21716,21716,100.0,9880,11836,0,45.496408178301714,-0.09663579263637939,-0.016642449616225907,1.6276061171359069,0.7785200360802281,45.48719837907534,54.49438202247191,0.01841959845275373,1.7158776938662736,0.014473371699499657,0.90043847151997,0.6753288536399769,-49.885588217313085,52.18700978321109,-0.000966357926363794
2026Q1,bear_body20_range22_vol20_cp20__all__slip0bps__sl0.75atr__tp1atr__h36,bear_body20_range22_vol20_cp20,all,0.0,0.75,1.0,1.3333333333333333,36,2853,2853,100.0,1064,1789,0,37.294076410795654,-0.14134381119991127,-0.06136835854332859,0.91528527139386,0.5916449885461444,37.22397476340694,62.67087276550999,0.10515247108307045,1.9558359621451105,0.015370197345192975,0.6348800688746485,0.47616005165598685,-27.752095049504966,14.403023639412261,-0.0014134381119991126
2025Q3,bear_body20_range22_vol20_cp20__all__slip0bps__sl0.75atr__tp1atr__h72,bear_body20_range22_vol20_cp20,all,0.0,0.75,1.0,1.3333333333333333,72,17693,17693,100.0,7401,10292,0,41.83010230034477,-0.09275847516211111,-0.012763580594348877,0.8012733114549802,0.7280265088021248,41.824450347595096,58.16989769965522,0.005651952749675013,1.8495450178036512,0.012544459803791451,0.6748854219091099,0.5061640664318328,-8.117099388709443,23.147315784398142,-0.0009275847516211111
2025Q4,bear_body20_range22_vol20_cp20__all__slip0bps__sl0.75atr__tp1atr__h72,bear_body20_range22_vol20_cp20,all,0.0,0.75,1.0,1.3333333333333333,72,21716,21716,100.0,9879,11837,0,45.49180327868852,-0.09687024432377796,-0.016876995121826697,1.6278019199998883,0.7780854795076216,45.48719837907534,54.50819672131148,0.004604899613188432,1.719285319580033,0.014473371699499657,0.90043847151997,0.6753288536399769,-49.885588217313085,52.18700978321109,-0.0009687024432377796
2026Q1,bear_body20_range22_vol20_cp20__all__slip0bps__sl0.75atr__tp1atr__h72,bear_body20_range22_vol20_cp20,all,0.0,0.75,1.0,1.3333333333333333,72,2853,2853,100.0,1064,1789,0,37.294076410795654,-0.1447267502431022,-0.06475265130362369,1.0141785140000075,0.585504426778769,37.22397476340694,62.705923589204346,0.07010164738871363,1.9831756046267088,0.015370197345192975,0.6348800688746485,0.47616005165598685,-36.40760468513254,14.403023639412261,-0.001447267502431022
2025Q3,bear_body20_range22_vol20_cp20__all__slip0bps__sl0.75atr__tp1.5atr__h12,bear_body20_range22_vol20_cp20,all,0.0,0.75,1.5,2.0,12,21860,21860,100.0,7456,14404,0,34.10795974382433,-0.07602562071966285,0.003975969668204414,0.8638837055097333,0.7776933596576348,32.7676120768527,65.14181152790485,2.0905763952424516,2.546523330283623,0.01129313436192507,0.8921218792622817,0.4460609396311411,-8.117099388709443,34.760973676597246,-0.0007602562071966285
2025Q4,bear_body20_range22_vol20_cp20__all__slip0bps__sl0.75atr__tp1.5atr__h12,bear_body20_range22_vol20_cp20,all,0.0,0.75,1.5,2.0,12,25880,25880,100.0,9744,16136,0,37.65069551777434,-0.04754678823015159,0.03246619824914809,1.8525822502740115,0.8897966635987903,36.464451313755795,61.785162287480674,1.750386398763524,2.3863987635239567,0.013741409350124353,1.1949373841790474,0.5974686920895234,-49.885588217313085,78.32051467481664,-0.00047546788230151595
2026Q1,bear_body20_range22_vol20_cp20__all__slip0bps__sl0.75atr__tp1.5atr__h12,bear_body20_range22_vol20_cp20,all,0.0,0.75,1.5,2.0,12,3618,3618,100.0,1116,2502,0,30.845771144278604,-0.13681900840026154,-0.056841745098300735,0.8357475634119153,0.5978438242870721,28.883360972913213,68.49087893864014,2.6257600884466554,2.6489773355444997,0.014067490814454214,0.8319387526527654,0.4159693763263826,-19.557354455445548,21.64453545911838,-0.0013681900840026154
2025Q3,bear_body20_range22_vol20_cp20__all__slip0bps__sl0.75atr__tp1.5atr__h36,bear_body20_range22_vol20_cp20,all,0.0,0.75,1.5,2.0,36,21860,21860,100.0,7368,14492,0,33.70539798719122,-0.07810775992082494,0.0018929972780863291,0.8851606846165592,0.7759988586650696,33.618481244281796,66.23970722781335,0.14181152790484905,2.6888380603842634,0.01129313436192507,0.8921218792622817,0.4460609396311411,-8.117099388709443,34.760973676597246,-0.0007810775992082495
2025Q4,bear_body20_range22_vol20_cp20__all__slip0bps__sl0.75atr__tp1.5atr__h36,bear_body20_range22_vol20_cp20,all,0.0,0.75,1.5,2.0,36,25880,25880,100.0,9677,16203,0,37.39180834621329,-0.04718848714735142,0.032824642709732475,1.8640415673186597,0.8919560964640663,37.29907264296754,62.5772797527048,0.12364760432766615,2.517658423493045,0.013741409350124353,1.1949373841790474,0.5974686920895234,-49.885588217313085,78.32051467481664,-0.00047188487147351417
2026Q1,bear_body20_range22_vol20_cp20__all__slip0bps__sl0.75atr__tp1.5atr__h36,bear_body20_range22_vol20_cp20,all,0.0,0.75,1.5,2.0,36,3618,3618,100.0,1107,2511,0,30.597014925373134,-0.137882783748678,-0.05790594612712871,0.9104820965721515,0.6028461129821958,30.403537866224433,69.29242675511333,0.30403537866224434,2.859314538419016,0.014067490814454214,0.8319387526527654,0.4159693763263826,-27.752095049504966,21.64453545911838,-0.00137882783748678
2025Q3,bear_body20_range22_vol20_cp20__all__slip0bps__sl0.75atr__tp1.5atr__h72,bear_body20_range22_vol20_cp20,all,0.0,0.75,1.5,2.0,72,21860,21860,100.0,7364,14496,0,33.687099725526075,-0.07896356061919048,0.0010368541224585,0.8883071939128901,0.774199368785688,33.677950594693506,66.29460201280878,0.02744739249771272,2.7130375114364136,0.01129313436192507,0.8921218792622817,0.4460609396311411,-8.117099388709443,34.760973676597246,-0.0007896356061919048
2025Q4,bear_body20_range22_vol20_cp20__all__slip0bps__sl0.75atr__tp1.5atr__h72,bear_body20_range22_vol20_cp20,all,0.0,0.75,1.5,2.0,72,25880,25880,100.0,9665,16215,0,37.34544049459041,-0.047735250867138916,0.03227766019693983,1.864422896635683,0.8908506870843074,37.322256568778975,62.6468315301391,0.030911901081916538,2.5419242658423493,0.013741409350124353,1.1949373841790474,0.5974686920895234,-49.885588217313085,78.32051467481664,-0.0004773525086713892
2026Q1,bear_body20_range22_vol20_cp20__all__slip0bps__sl0.75atr__tp1.5atr__h72,bear_body20_range22_vol20_cp20,all,0.0,0.75,1.5,2.0,72,3618,3618,100.0,1107,2511,0,30.597014925373134,-0.14018613663757237,-0.060210220725862545,0.9918544023907903,0.599571476296924,30.48645660585959,69.40298507462687,0.11055831951354339,2.91404090657822,0.014067490814454214,0.8319387526527654,0.4159693763263826,-36.40760468513254,21.64453545911838,-0.0014018613663757237
2025Q3,bear_body20_range22_vol20_cp20__all__slip0bps__sl0.75atr__tp2atr__h12,bear_body20_range22_vol20_cp20,all,0.0,0.75,2.0,2.6666666666666665,12,22908,22908,100.0,6859,16049,0,29.94150515103894,-0.06317034136777708,0.016836393189498727,0.9235248395727421,0.8198604676542057,26.10005238344683,68.69652523136023,5.203422385192946,3.2675048018159596,0.011043793877787323,1.1514124774020111,0.4317796790257546,-8.117099388709443,27.76465375087765,-0.0006317034136777708
2025Q4,bear_body20_range22_vol20_cp20__all__slip0bps__sl0.75atr__tp2atr__h12,bear_body20_range22_vol20_cp20,all,0.0,0.75,2.0,2.6666666666666665,12,26746,26746,100.0,8587,18159,0,32.1057354370747,-0.027577168043357726,0.052443809480434436,2.169616985775622,0.938716536680475,28.830479324011066,66.95954535257609,4.209975323412847,3.0730950422493084,0.013592196352235329,1.5532246727973646,0.5824592522990111,-49.885588217313085,104.45401956642218,-0.0002757716804335773
2026Q1,bear_body20_range22_vol20_cp20__all__slip0bps__sl0.75atr__tp2atr__h12,bear_body20_range22_vol20_cp20,all,0.0,0.75,2.0,2.6666666666666665,12,3811,3811,100.0,1051,2760,0,27.578063500393597,-0.11780207870380281,-0.0378172055860374,0.9392357040360262,0.6563434405301402,22.986092889005512,71.26738388874311,5.746523222251378,3.2909997376016795,0.013724764045029644,1.0711122176840604,0.40166708163152254,-19.557354455445548,28.886047278824524,-0.0011780207870380282
