horizon,events,up_rate_pct,avg_ret_pct,med_ret_pct,avg_abs_ret_pct,med_abs_ret_pct,avg_mfe_pct,med_mfe_pct,avg_mae_pct,med_mae_pct,avg_max_abs_excursion_pct,med_max_abs_excursion_pct,avg_realized_vol_pct,p75_abs_ret_pct,p90_abs_ret_pct,p75_max_abs_excursion_pct,p90_max_abs_excursion_pct
12,207054,48.630791967312874,-0.005576786140458102,0.0,0.6399678107572918,0.4280821917808264,0.6702817331473648,0.4469987228607808,-0.6758680500000692,-0.46058077621306537,1.0751444637287146,0.8301310194130385,0.7990980906359577,0.8318948881519406,1.4147804321068904,1.3125071950181644,2.0194571189192474
36,207054,48.24152153544486,-0.024319216165471315,-0.025740287869557843,1.2087438253686864,0.7829440544328548,1.308805852148556,0.8568368439842988,-1.3159018183730973,-0.8954120610229543,2.085064439003131,1.592739303177576,1.6247625286934164,1.5418248830436132,2.701929426384302,2.5255812311432564,3.953092224695685
72,207054,47.279453669091154,-0.061539051663411067,-0.07918701470911449,1.832928606785782,1.1739138245162262,2.0045090543414728,1.2773252283879932,-2.0151724416203947,-1.3799595641334816,3.1918578674437765,2.4137201698196664,2.505612570701859,2.3510049897954133,4.112337011033101,3.871342937812,6.079338324789396
288,207054,46.4999468737624,-0.16932600115584634,-0.274891418720824,4.142573547745997,2.7419567590841245,4.560490717766388,2.736318407960203,-4.536069910130953,-3.2148708631127065,7.253135492095247,5.524032042723636,5.7408694422290285,5.346633070454332,9.048024295470707,8.65200140947005,13.291095231501414
