rank_by_cd_mdd10_first,strategy,axis,baseline_version,engine,data_scope,end_date,holdout_start,trades,wins,losses,win_rate_pct,final_asset,final_return_pct,peak_asset,max_return_pct,max_drawdown_pct,official_cd_value,profit_factor,max_conc,max_conc_unique_symbols,same_bar_trades,active_leftover,pending_leftover,blocked_by_guard,generated_entry_candidates,executed_entries,fee_per_side,position_fraction,short_dev,short_wick_mult,score_min_short,score_dev_weight,score_rsi_weight,score_wick_weight,atr_stop_mult,rr_mult,timeout_bars,time_reduce_bars,fail_fast_bars,atr_pct_min,atr_pct_max,close_position_min,close_position_max,upper_body_ratio_min,upper_body_ratio_max,dd_brake_trigger_pct,dd_brake_freeze_steps,dd_brake_mode,better_than_short_max_v11_cd,better_than_current_baseline_cd,mdd_under_10,mdd_under_5,short_main_formula_candidate,cd_delta_vs_short_max_v11,mdd_delta_vs_short_max_v11,cd_delta_vs_current_baseline,mdd_delta_vs_current_baseline,elapsed_seconds_candidate,elapsed_minutes_candidate,elapsed_minutes_total_so_far,load_errors
1,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,short_max,short_max/v11,actual_bar_engine_no_same_timestamp_reentry_force_final_close_train_to_20251231_FAST_SIGNAL_PRECOMPUTE,train_only_until_2025_12_31_end,2025-12-31 23:59:59,2026-01-01 00:00:00,63863,7025,56838,11.000109609633121,4320.190005886,4220.190005886,4320.190005886,4220.190005886,4.260534220480682,4136.12683229544,1.7783712609125915,310,310,3477,0,0,169,64032,63863,0.0004,0.01,0.032,1.3,2.35,1.3,0.8,0.7,2.15,5.4,200,4,10,0.0,999.0,-999.0,999.0,0.0,inf,0.03,5,edge_current,True,True,True,True,True,271.4278728844438,-0.12840423880625718,271.4278728844438,-0.12840423880625718,62.098,1.035,14.301,0
2,smv11_topcombo1_02_combo02_stop214_rr550_tr4_mid_top1_top2,short_max,short_max/v11,actual_bar_engine_no_same_timestamp_reentry_force_final_close_train_to_20251231_FAST_SIGNAL_PRECOMPUTE,train_only_until_2025_12_31_end,2025-12-31 23:59:59,2026-01-01 00:00:00,63903,7019,56884,10.983834874732015,4268.882222280804,4168.882222280804,4268.882222280804,4168.882222280804,4.2866756021232355,4085.889089574917,1.7741971265802077,310,310,3523,0,0,159,64062,63903,0.0004,0.01,0.032,1.3,2.35,1.3,0.8,0.7,2.14,5.5,200,4,10,0.0,999.0,-999.0,999.0,0.0,inf,0.03,5,edge_current,True,True,True,True,True,221.19013016392046,-0.10226285716370409,221.19013016392046,-0.10226285716370409,66.308,1.105,13.266,0
3,smv11_topcombo1_04_combo04_stop212_rr540_tr4_top2_plus_rr540,short_max,short_max/v11,actual_bar_engine_no_same_timestamp_reentry_force_final_close_train_to_20251231_FAST_SIGNAL_PRECOMPUTE,train_only_until_2025_12_31_end,2025-12-31 23:59:59,2026-01-01 00:00:00,64048,7033,57015,10.98082687984012,4233.529870887163,4133.529870887163,4233.529870887163,4133.529870887163,4.36690201152704,4048.6557697967933,1.7651497035018298,310,310,3610,0,0,124,64172,64048,0.0004,0.01,0.032,1.3,2.35,1.3,0.8,0.7,2.12,5.4,200,4,10,0.0,999.0,-999.0,999.0,0.0,inf,0.03,5,edge_current,True,True,True,True,True,183.95681038579687,-0.022036447759899325,183.95681038579687,-0.022036447759899325,64.201,1.07,15.371,0
4,smv11_topcombo1_01_combo01_stop213_rr550_tr4_mid_top1_top2,short_max,short_max/v11,actual_bar_engine_no_same_timestamp_reentry_force_final_close_train_to_20251231_FAST_SIGNAL_PRECOMPUTE,train_only_until_2025_12_31_end,2025-12-31 23:59:59,2026-01-01 00:00:00,63906,7018,56888,10.981754451851158,4224.866401384853,4124.866401384853,4224.866401384853,4124.866401384853,4.345528565003354,4041.2736250794446,1.7715383210186733,310,310,3572,0,0,233,64139,63906,0.0004,0.01,0.032,1.3,2.35,1.3,0.8,0.7,2.13,5.5,200,4,10,0.0,999.0,-999.0,999.0,0.0,inf,0.03,5,edge_current,True,True,True,True,True,176.57466566844823,-0.04340989428358544,176.57466566844823,-0.04340989428358544,103.79,1.73,12.161,0
