avg_trade_net_return_pct,bankrupt,cd_value,cooldown_bars,entries,ex_q4_final_return_pct,ex_q4_max_leveraged_cd_value,ex_q4_mdd_pct,ex_q4_pf,exits,fee_per_side,final_equity,final_return_pct,flats,gap_min,horizon,leverage,leveraged_final_equity_at_optimal,leveraged_mdd_pct_at_optimal,leveraged_peak_equity_at_optimal,losses,max_concurrent_cap,max_concurrent_positions,max_drawdown_pct,max_gross_exposure_pct,max_leveraged_cd_value,min_equity,mtm_mode,optimal_leverage,peak_equity,period,position_fraction,profit_factor_contribution,rank,return_over_mdd,robust_pass,scenario,selected_after_cap,selected_before_cap,slippage_bps,spec,win_rate_pct,wins,y2026_final_return_pct,y2026_max_leveraged_cd_value,y2026_mdd_pct,y2026_pf,z_threshold
0.3860079844076556,False,3970.314151757697,144,104606,1699.3842244918894,1546.300917039408,-28.649242303509737,1.1980576794796751,104606,0.0004,5519.418103704907,5419.418103704907,0,0.5,144,1.0,9508.634909735874,-49.73786043376307,9586.904466151445,47909,0,1,-28.649242303509737,1.0,4818.583302858841,74.30657314896159,quick_exit_order,1.7360968889452906,5564.5017375239395,BASE,0.01,1.3451203078680445,1,189.1644479212279,True,btc_rb_z4_gap0.5_cd144_h144_k1_short_capnone,104606,104606,1.0,btc_rb_z4_gap0.5_cd144_h144_k1_short,54.200523870523675,56697,0.04635358854114813,94.33552369337853,-6.288494651080157,1.002064974422895,4.0
0.3860079844076556,False,3970.314151757697,144,104606,1699.3842244918894,1546.300917039408,-28.649242303509737,1.1980576794796751,104606,0.0004,5519.418103704907,5419.418103704907,0,0.5,144,1.0,9508.634909735874,-49.73786043376307,9586.904466151445,47909,0,1,-28.649242303509737,1.0,4818.583302858841,74.30657314896159,quick_exit_order,1.7360968889452906,5564.5017375239395,BASE,0.01,1.3451203078680445,2,189.1644479212279,True,btc_rb_z4_gap0.5_cd144_h144_k1_short_capnone,104606,104606,1.0,btc_rb_z4_gap0.5_cd144_h144_k1_short,54.200523870523675,56697,0.04635358854114813,94.33552369337853,-6.288494651080157,1.002064974422895,4.0
0.3849609843795025,False,3888.07228778556,144,104666,1903.7017084064232,1689.3748641430193,-29.079726965063102,1.2149353563465577,104666,0.0004,5474.779457138716,5374.779457138716,0,1.5,144,1.0,9291.524470298367,-49.72985852172324,9304.410007480412,48011,0,1,-29.079726965063102,1.0,4677.340074479344,74.59542877354795,quick_exit_order,1.710121232619191,5482.314324805559,BASE,0.01,1.3472183659893613,3,184.82908947515466,True,btc_rb_z3.75_gap1.5_cd144_h144_k1_short_capnone,104666,104666,1.0,btc_rb_z3.75_gap1.5_cd144_h144_k1_short,54.12932566449468,56655,1.0307461174361654,95.91368817103248,-5.1953306110174235,1.0523063333225033,3.75
0.3849609843795025,False,3888.07228778556,144,104666,1903.7017084064232,1689.3748641430193,-29.079726965063102,1.2149353563465577,104666,0.0004,5474.779457138716,5374.779457138716,0,1.5,144,1.0,9291.524470298367,-49.72985852172324,9304.410007480412,48011,0,1,-29.079726965063102,1.0,4677.340074479344,74.59542877354795,quick_exit_order,1.710121232619191,5482.314324805559,BASE,0.01,1.3472183659893613,4,184.82908947515466,True,btc_rb_z3.75_gap1.5_cd144_h144_k1_short_capnone,104666,104666,1.0,btc_rb_z3.75_gap1.5_cd144_h144_k1_short,54.12932566449468,56655,1.0307461174361654,95.91368817103248,-5.1953306110174235,1.0523063333225033,3.75
0.4060198093651583,False,3731.1758688396253,144,97681,1755.0834864355672,1648.1776486762164,-27.46878509515286,1.2236567739613793,97681,0.0004,5142.885460610598,5042.885460610598,0,1.0,144,1.0,9229.31533940841,-49.727720980941825,9231.757774240594,44551,0,1,-27.46878509515286,1.0,4641.015026629826,76.04351461221503,quick_exit_order,1.8103356522206282,5144.234621927279,BASE,0.01,1.3629459195504683,5,183.58603932215644,True,btc_rb_z4_gap1_cd144_h144_k1_short_capnone,97681,97681,1.0,btc_rb_z4_gap1_cd144_h144_k1_short,54.39133506004238,53130,1.5476020242733313,96.81136355046954,-4.689060867451456,1.0774588840686228,4.0
0.4060198093651583,False,3731.1758688396253,144,97681,1755.0834864355672,1648.1776486762164,-27.46878509515286,1.2236567739613793,97681,0.0004,5142.885460610598,5042.885460610598,0,1.0,144,1.0,9229.31533940841,-49.727720980941825,9231.757774240594,44551,0,1,-27.46878509515286,1.0,4641.015026629826,76.04351461221503,quick_exit_order,1.8103356522206282,5144.234621927279,BASE,0.01,1.3629459195504683,6,183.58603932215644,True,btc_rb_z4_gap1_cd144_h144_k1_short_capnone,97681,97681,1.0,btc_rb_z4_gap1_cd144_h144_k1_short,54.39133506004238,53130,1.5476020242733313,96.81136355046954,-4.689060867451456,1.0774588840686228,4.0
0.3824787339954552,False,3608.2412065244166,144,103378,1954.802897895554,1733.3573308545838,-29.079726965063102,1.223935887624151,103378,0.0004,5080.750400639366,4980.750400639366,0,1.5,144,1.0,8614.026710037464,-49.708488116441664,8625.97971473338,47433,50,1,-29.079726965063102,1.0,4338.135613308469,74.59542877354795,quick_exit_order,1.7093863424564584,5087.742971247329,BASE,0.01,1.3433071770214793,7,171.27913224987728,True,btc_rb_z3.75_gap1.5_cd144_h144_k1_short_cap50,103378,104666,1.0,btc_rb_z3.75_gap1.5_cd144_h144_k1_short,54.11693010118207,55945,1.2037317797201297,96.1647015402647,-5.109691582825581,1.0675551830654226,3.75
0.3824787339954552,False,3608.2412065244166,144,103378,1954.802897895554,1733.3573308545838,-29.079726965063102,1.223935887624151,103378,0.0004,5080.750400639366,4980.750400639366,0,1.5,144,1.0,8614.026710037464,-49.708488116441664,8625.97971473338,47433,50,1,-29.079726965063102,1.0,4338.135613308469,74.59542877354795,quick_exit_order,1.7093863424564584,5087.742971247329,BASE,0.01,1.3433071770214793,8,171.27913224987728,True,btc_rb_z3.75_gap1.5_cd144_h144_k1_short_cap50,103378,104666,1.0,btc_rb_z3.75_gap1.5_cd144_h144_k1_short,54.11693010118207,55945,1.2037317797201297,96.1647015402647,-5.109691582825581,1.0675551830654226,3.75
0.4138449856750409,False,3339.278672840931,144,92903,1630.3240350671408,1573.2145212569546,-26.7726158384339,1.2239732718686702,92903,0.0004,4558.954180250736,4458.954180250736,0,1.5,144,1.0,8377.466740929103,-49.69986867141272,8379.686913284162,42278,0,1,-26.7726158384339,1.0,4214.993522306376,76.63871276049629,quick_exit_order,1.8563695445876156,4560.150155675743,BASE,0.01,1.360173340701596,9,166.54906667168493,True,btc_rb_z4_gap1.5_cd144_h144_k1_short_capnone,92903,92903,1.0,btc_rb_z4_gap1.5_cd144_h144_k1_short,54.492319946610976,50625,1.2340253665192868,96.70608308897226,-4.497801054592776,1.0670476821736798,4.0
0.4138449856750409,False,3339.278672840931,144,92903,1630.3240350671408,1573.2145212569546,-26.7726158384339,1.2239732718686702,92903,0.0004,4558.954180250736,4458.954180250736,0,1.5,144,1.0,8377.466740929103,-49.69986867141272,8379.686913284162,42278,0,1,-26.7726158384339,1.0,4214.993522306376,76.63871276049629,quick_exit_order,1.8563695445876156,4560.150155675743,BASE,0.01,1.360173340701596,10,166.54906667168493,True,btc_rb_z4_gap1.5_cd144_h144_k1_short_capnone,92903,92903,1.0,btc_rb_z4_gap1.5_cd144_h144_k1_short,54.492319946610976,50625,1.2340253665192868,96.70608308897226,-4.497801054592776,1.0670476821736798,4.0
