avg_trade_net_return_pct,bankrupt,cd_value,cooldown_bars,entries,exits,final_equity,final_return_pct,flats,gap_min,horizon,leveraged_final_equity_at_optimal,leveraged_mdd_pct_at_optimal,leveraged_peak_equity_at_optimal,losses,max_concurrent_cap,max_concurrent_positions,max_drawdown_pct,max_gross_exposure_pct,max_leveraged_cd_value,min_equity,mtm_mode,optimal_leverage,peak_equity,period,profit_factor_contribution,return_over_mdd,scenario,selected_after_cap,spec,win_rate_pct,wins,z_threshold
0.3860079844076556,False,3301.6404691910434,144,104606,104606,4672.975975974853,4572.975975974853,0,0.5,144,7598.079667351929,-49.67330480287822,7702.392878821823,47909,0,83,-30.29506748240005,83.0,3876.3597870094727,73.57685039510099,bar_close_mtm,1.639649914354407,4736.595173314894,BASE,1.3290639363246006,150.9478722445998,btc_rb_z4_gap0.5_cd144_h144_k1_short_capnone,104606,btc_rb_z4_gap0.5_cd144_h144_k1_short,54.200523870523675,56697,4.0
0.3054481724441418,False,1129.4690937857106,144,95333,95333,1585.7720405082391,1485.7720405082391,0,0.5,144,2507.5674735223265,-49.00462392872158,2561.613521901421,44185,0,83,-30.24201850608709,83.0,1306.3044489863496,73.57685039510099,bar_close_mtm,1.6204151161027154,1619.1252521896267,EX_2025Q4,1.189325601113368,49.129393932788716,btc_rb_z4_gap0.5_cd144_h144_k1_short_capnone,95333,btc_rb_z4_gap0.5_cd144_h144_k1_short,53.65193584592953,51148,4.0
0.3095502579516354,False,1129.4690937857106,144,94048,94048,1586.1030506347504,1486.1030506347504,0,0.5,144,2508.1038473349086,-49.00462392872158,2561.613521901421,43579,0,77,-30.24201850608709,77.0,1306.3044489863496,73.57685039510099,bar_close_mtm,1.6204151161027154,1619.1252521896267,PRE_2025Q4,1.1983813940828112,49.14033930425738,btc_rb_z4_gap0.5_cd144_h144_k1_short_capnone,94048,btc_rb_z4_gap0.5_cd144_h144_k1_short,53.66302313712147,50469,4.0
1.2142198418343415,False,207.70866758282716,144,9273,9273,294.6283784394163,194.62837843941628,0,0.5,144,372.06836747589654,-42.349063474699676,376.7573834566437,3724,0,76,-30.295067482400086,76.0,217.20415999097202,96.69218277496695,bar_close_mtm,1.3978864215866942,297.98273964383003,ONLY_2025Q4,1.5766056585518213,6.4244246543595125,btc_rb_z4_gap0.5_cd144_h144_k1_short_capnone,9273,btc_rb_z4_gap0.5_cd144_h144_k1_short,59.84039685107301,5549,4.0
0.0052202052777946695,False,93.75431812718703,144,1285,1285,99.97913060400563,-0.020869395994371764,0,0.5,144,99.97913060400563,-6.888151129786224,100.68999731480875,606,0,83,-6.888151129786224,83.0,93.75431812718703,93.75431812718703,bar_close_mtm,0.0,100.68999731480875,2026_ENTRY_ONLY,0.9990716741652846,-0.003029752919346799,btc_rb_z4_gap0.5_cd144_h144_k1_short_capnone,1285,btc_rb_z4_gap0.5_cd144_h144_k1_short,52.84046692607004,679,4.0
0.3860079844076556,False,3301.6404691910434,144,104606,104606,4672.975975974853,4572.975975974853,0,0.5,144,7598.079667351929,-49.67330480287822,7702.392878821823,47909,0,83,-30.29506748240005,83.0,3876.3597870094727,73.57685039510099,bar_close_mtm,1.639649914354407,4736.595173314894,BASE,1.3290639363246006,150.9478722445998,btc_rb_z4_gap0.5_cd144_h144_k1_short_capnone,104606,btc_rb_z4_gap0.5_cd144_h144_k1_short,54.200523870523675,56697,4.0
0.3054481724441418,False,1129.4690937857106,144,95333,95333,1585.7720405082391,1485.7720405082391,0,0.5,144,2507.5674735223265,-49.00462392872158,2561.613521901421,44185,0,83,-30.24201850608709,83.0,1306.3044489863496,73.57685039510099,bar_close_mtm,1.6204151161027154,1619.1252521896267,EX_2025Q4,1.189325601113368,49.129393932788716,btc_rb_z4_gap0.5_cd144_h144_k1_short_capnone,95333,btc_rb_z4_gap0.5_cd144_h144_k1_short,53.65193584592953,51148,4.0
0.3095502579516354,False,1129.4690937857106,144,94048,94048,1586.1030506347504,1486.1030506347504,0,0.5,144,2508.1038473349086,-49.00462392872158,2561.613521901421,43579,0,77,-30.24201850608709,77.0,1306.3044489863496,73.57685039510099,bar_close_mtm,1.6204151161027154,1619.1252521896267,PRE_2025Q4,1.1983813940828112,49.14033930425738,btc_rb_z4_gap0.5_cd144_h144_k1_short_capnone,94048,btc_rb_z4_gap0.5_cd144_h144_k1_short,53.66302313712147,50469,4.0
1.2142198418343415,False,207.70866758282716,144,9273,9273,294.6283784394163,194.62837843941628,0,0.5,144,372.06836747589654,-42.349063474699676,376.7573834566437,3724,0,76,-30.295067482400086,76.0,217.20415999097202,96.69218277496695,bar_close_mtm,1.3978864215866942,297.98273964383003,ONLY_2025Q4,1.5766056585518213,6.4244246543595125,btc_rb_z4_gap0.5_cd144_h144_k1_short_capnone,9273,btc_rb_z4_gap0.5_cd144_h144_k1_short,59.84039685107301,5549,4.0
0.0052202052777946695,False,93.75431812718703,144,1285,1285,99.97913060400563,-0.020869395994371764,0,0.5,144,99.97913060400563,-6.888151129786224,100.68999731480875,606,0,83,-6.888151129786224,83.0,93.75431812718703,93.75431812718703,bar_close_mtm,0.0,100.68999731480875,2026_ENTRY_ONLY,0.9990716741652846,-0.003029752919346799,btc_rb_z4_gap0.5_cd144_h144_k1_short_capnone,1285,btc_rb_z4_gap0.5_cd144_h144_k1_short,52.84046692607004,679,4.0
0.3849609843795025,False,3252.9640406875665,144,104666,104666,4687.931227348029,4587.931227348029,0,1.5,144,7427.759010630978,-49.66354549063464,7480.425006684098,48011,0,70,-31.09449026458665,70.0,3765.3807305967316,73.79905266250951,bar_close_mtm,1.5971815285615467,4720.905560641598,BASE,1.3328463673009725,147.54804430974062,btc_rb_z3.75_gap1.5_cd144_h144_k1_short_capnone,104666,btc_rb_z3.75_gap1.5_cd144_h144_k1_short,54.12932566449468,56655,3.75
0.31356815853285797,False,1234.2227271791526,144,96296,96296,1770.1384322223935,1670.1384322223935,0,1.5,144,2736.207943520302,-49.08068735723985,2769.423059922263,44664,0,70,-31.09449026458665,70.0,1410.1711862825118,73.79905266250951,bar_close_mtm,1.578436788627392,1791.181477240905,EX_2025Q4,1.2061121406227686,53.71171606323148,btc_rb_z3.75_gap1.5_cd144_h144_k1_short_capnone,96296,btc_rb_z3.75_gap1.5_cd144_h144_k1_short,53.61801113234195,51632,3.75
0.3162643511459752,False,1234.2227271791526,144,95145,95145,1752.8418226064898,1652.8418226064896,0,1.5,144,2708.906338584033,-49.08068735723985,2769.423059922263,44136,0,70,-31.09449026458665,70.0,1410.1711862825118,73.79905266250951,bar_close_mtm,1.578436788627392,1791.181477240905,PRE_2025Q4,1.2130633766242844,53.15545643431571,btc_rb_z3.75_gap1.5_cd144_h144_k1_short_capnone,95145,btc_rb_z3.75_gap1.5_cd144_h144_k1_short,53.61185558883809,51009,3.75
1.2063281955776484,False,192.2126484833785,144,8370,8370,264.8042385829639,164.80423858296388,0,1.5,144,339.2044377381497,-41.54616483125395,345.723769164856,3347,0,67,-28.623984261330126,67.0,202.088802166801,96.95933642428894,bar_close_mtm,1.4514459081568591,269.2958502855212,ONLY_2025Q4,1.5652827459868135,5.757557615960819,btc_rb_z3.75_gap1.5_cd144_h144_k1_short_capnone,8370,btc_rb_z3.75_gap1.5_cd144_h144_k1_short,60.01194743130227,5023,3.75
0.09069305325480667,False,95.6189546041516,144,1151,1151,100.98677526932704,0.9867752693270448,0,1.5,144,100.98677526932704,-5.609758450475977,101.30173737714497,528,0,67,-5.609758450475977,67.0,95.6189546041516,94.95492865037879,bar_close_mtm,0.0,101.30173737714497,2026_ENTRY_ONLY,1.0500561031769027,0.17590334379608072,btc_rb_z3.75_gap1.5_cd144_h144_k1_short_capnone,1151,btc_rb_z3.75_gap1.5_cd144_h144_k1_short,54.12684622067767,623,3.75
0.3849609843795025,False,3252.9640406875665,144,104666,104666,4687.931227348029,4587.931227348029,0,1.5,144,7427.759010630978,-49.66354549063464,7480.425006684098,48011,0,70,-31.09449026458665,70.0,3765.3807305967316,73.79905266250951,bar_close_mtm,1.5971815285615467,4720.905560641598,BASE,1.3328463673009725,147.54804430974062,btc_rb_z3.75_gap1.5_cd144_h144_k1_short_capnone,104666,btc_rb_z3.75_gap1.5_cd144_h144_k1_short,54.12932566449468,56655,3.75
0.31356815853285797,False,1234.2227271791526,144,96296,96296,1770.1384322223935,1670.1384322223935,0,1.5,144,2736.207943520302,-49.08068735723985,2769.423059922263,44664,0,70,-31.09449026458665,70.0,1410.1711862825118,73.79905266250951,bar_close_mtm,1.578436788627392,1791.181477240905,EX_2025Q4,1.2061121406227686,53.71171606323148,btc_rb_z3.75_gap1.5_cd144_h144_k1_short_capnone,96296,btc_rb_z3.75_gap1.5_cd144_h144_k1_short,53.61801113234195,51632,3.75
