avg_trade_net_return_pct,bankrupt,cd_value,cooldown_bars,entries,ex_q4_final_return_pct,ex_q4_max_leveraged_cd_value,ex_q4_mdd_pct,ex_q4_pf,exits,final_equity,final_return_pct,flats,gap_min,horizon,leveraged_final_equity_at_optimal,leveraged_mdd_pct_at_optimal,leveraged_peak_equity_at_optimal,losses,max_concurrent_cap,max_concurrent_positions,max_drawdown_pct,max_gross_exposure_pct,max_leveraged_cd_value,min_equity,mtm_mode,optimal_leverage,peak_equity,period,profit_factor_contribution,rank,return_over_mdd,robust_pass,scenario,selected_after_cap,spec,win_rate_pct,wins,y2026_final_return_pct,y2026_max_leveraged_cd_value,y2026_mdd_pct,y2026_pf,z_threshold
0.4060198093651583,False,3191.55554583423,144,97681,1563.5395196206084,1412.6074649736424,-28.860829938483555,1.2152497148626236,97681,4474.075954333895,4374.075954333895,0,1.0,144,7628.0162149808075,-49.671015780930546,7649.148697987112,44551,0,76,-28.860829938483555,76.0,3849.738841103091,75.4278089463593,bar_close_mtm,1.7210529249090758,4486.354764997095,BASE,1.3489557031284538,1,151.55752497960646,True,btc_rb_z4_gap1_cd144_h144_k1_short_capnone,97681,btc_rb_z4_gap1_cd144_h144_k1_short,54.39133506004238,53130,1.505808881741988,96.38730337200725,-5.302465212172535,1.0753431451854083,4.0
0.4060198093651583,False,3191.55554583423,144,97681,1563.5395196206084,1412.6074649736424,-28.860829938483555,1.2152497148626236,97681,4474.075954333895,4374.075954333895,0,1.0,144,7628.0162149808075,-49.671015780930546,7649.148697987112,44551,0,76,-28.860829938483555,76.0,3849.738841103091,75.4278089463593,bar_close_mtm,1.7210529249090758,4486.354764997095,BASE,1.3489557031284538,2,151.55752497960646,True,btc_rb_z4_gap1_cd144_h144_k1_short_capnone,97681,btc_rb_z4_gap1_cd144_h144_k1_short,54.39133506004238,53130,1.505808881741988,96.38730337200725,-5.302465212172535,1.0753431451854083,4.0
0.4138449856750409,False,2904.156210608274,144,92903,1468.6546460420614,1378.7128684133736,-27.87986538812276,1.216321731913321,92903,4020.3094211717994,3920.3094211718,0,1.5,144,7080.801030479074,-49.64500811592857,7092.414523192234,42278,0,68,-27.87986538812276,68.0,3571.384757538153,76.0392262526348,bar_close_mtm,1.7806760335750433,4026.8313782792043,BASE,1.3471086489697417,3,140.6143597394093,True,btc_rb_z4_gap1.5_cd144_h144_k1_short_capnone,92903,btc_rb_z4_gap1.5_cd144_h144_k1_short,54.492319946610976,50625,1.2023236817642946,96.20012593498076,-5.09151218097581,1.0653060962374066,4.0
0.4138449856750409,False,2904.156210608274,144,92903,1468.6546460420614,1378.7128684133736,-27.87986538812276,1.216321731913321,92903,4020.3094211717994,3920.3094211718,0,1.5,144,7080.801030479074,-49.64500811592857,7092.414523192234,42278,0,68,-27.87986538812276,68.0,3571.384757538153,76.0392262526348,bar_close_mtm,1.7806760335750433,4026.8313782792043,BASE,1.3471086489697417,4,140.6143597394093,True,btc_rb_z4_gap1.5_cd144_h144_k1_short_capnone,92903,btc_rb_z4_gap1.5_cd144_h144_k1_short,54.492319946610976,50625,1.2023236817642946,96.20012593498076,-5.09151218097581,1.0653060962374066,4.0
0.3977166372153761,False,2820.0561495833413,144,96337,1570.3888211171932,1413.4314478373315,-28.860829938483555,1.220276831872151,96337,3957.934359433447,3857.934359433447,0,1.0,144,6733.766051352617,-49.626555566354824,6744.436373298116,43983,50,50,-28.860829938483555,50.0,3397.4049088658808,75.4278089463593,bar_close_mtm,1.719512421234355,3964.1397940751112,BASE,1.3350446888207086,5,133.67371512380547,True,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,96337,btc_rb_z4_gap1_cd144_h144_k1_short,54.34464432149642,52354,1.842963203642678,97.08167220969551,-4.824350902079521,1.1050614409087491,4.0
0.3977166372153761,False,2820.0561495833413,144,96337,1570.3888211171932,1413.4314478373315,-28.860829938483555,1.220276831872151,96337,3957.934359433447,3857.934359433447,0,1.0,144,6733.766051352617,-49.626555566354824,6744.436373298116,43983,50,50,-28.860829938483555,50.0,3397.4049088658808,75.4278089463593,bar_close_mtm,1.719512421234355,3964.1397940751112,BASE,1.3350446888207086,6,133.67371512380547,True,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,96337,btc_rb_z4_gap1_cd144_h144_k1_short,54.34464432149642,52354,1.842963203642678,97.08167220969551,-4.824350902079521,1.1050614409087491,4.0
0.40996002768007717,False,2749.5985425464683,144,92289,1501.3235461170734,1410.070648901198,-27.87986538812276,1.2222919733497632,92289,3806.559807591442,3706.559807591442,0,1.5,144,6697.457863617611,-49.624516179328694,6708.07649323044,42010,50,50,-27.87986538812276,50.0,3379.2259885255557,76.0392262526348,bar_close_mtm,1.7799410251266665,3812.525527501782,BASE,1.3383696137980052,7,132.94755035547956,True,btc_rb_z4_gap1.5_cd144_h144_k1_short_cap50,92289,btc_rb_z4_gap1.5_cd144_h144_k1_short,54.47994885631007,50279,1.074464590444446,96.25929335568371,-4.913006234026252,1.061671542133515,4.0
0.40996002768007717,False,2749.5985425464683,144,92289,1501.3235461170734,1410.070648901198,-27.87986538812276,1.2222919733497632,92289,3806.559807591442,3706.559807591442,0,1.5,144,6697.457863617611,-49.624516179328694,6708.07649323044,42010,50,50,-27.87986538812276,50.0,3379.2259885255557,76.0392262526348,bar_close_mtm,1.7799410251266665,3812.525527501782,BASE,1.3383696137980052,8,132.94755035547956,True,btc_rb_z4_gap1.5_cd144_h144_k1_short_cap50,92289,btc_rb_z4_gap1.5_cd144_h144_k1_short,54.47994885631007,50279,1.074464590444446,96.25929335568371,-4.913006234026252,1.061671542133515,4.0
0.4176410595201181,False,2581.8076028073106,144,88562,1240.5053250827025,1228.241536759435,-26.497162399381637,1.2145980890421233,88562,3508.1130796441525,3408.113079644153,0,1.0,144,6446.605863124518,-49.610447811004924,6467.625341675603,40240,0,71,-26.64069893706148,71.0,3259.007446932299,77.79370234811167,bar_close_mtm,1.8622051894437666,3519.4004923687207,BASE,1.3499637248868757,9,127.9288162707669,True,btc_rb_z4.25_gap1_cd144_h144_k1_short_capnone,88562,btc_rb_z4.25_gap1_cd144_h144_k1_short,54.56290508344437,48322,1.3168168695461224,96.03311279640847,-5.519025777149611,1.0696312438474298,4.25
0.4176410595201181,False,2581.8076028073106,144,88562,1240.5053250827025,1228.241536759435,-26.497162399381637,1.2145980890421233,88562,3508.1130796441525,3408.113079644153,0,1.0,144,6446.605863124518,-49.610447811004924,6467.625341675603,40240,0,71,-26.64069893706148,71.0,3259.007446932299,77.79370234811167,bar_close_mtm,1.8622051894437666,3519.4004923687207,BASE,1.3499637248868757,10,127.9288162707669,True,btc_rb_z4.25_gap1_cd144_h144_k1_short_capnone,88562,btc_rb_z4.25_gap1_cd144_h144_k1_short,54.56290508344437,48322,1.3168168695461224,96.03311279640847,-5.519025777149611,1.0696312438474298,4.25
