factor,side,horizon,market_shock_bucket,reversion_net_n,reversion_net_avg_pct,reversion_net_std_pct,reversion_net_win_rate_pct,reversion_net_profit_factor,reversion_net_min_pct,reversion_net_max_pct,continuation_net_n,continuation_net_avg_pct,continuation_net_std_pct,continuation_net_win_rate_pct,continuation_net_profit_factor,continuation_net_min_pct,continuation_net_max_pct,relative_reversion_n,relative_reversion_avg_pct,relative_reversion_std_pct,relative_reversion_win_rate_pct,relative_reversion_profit_factor,relative_reversion_min_pct,relative_reversion_max_pct,dominant_hypothesis,dominant_net_edge_pct,reversion_minus_continuation_pct,relative_hypothesis,relative_edge_abs_pct
market_mom,positive_residual,288,calm_lt025|market_opposite_or_flat,229901,0.5350530541082229,8.154084931745423,53.2015954693542,1.2507341676634163,-93.33188153795577,759.7573422017999,229901,-0.13889058057862438,8.906971589800198,45.00284905241821,0.9442847430709003,-88.39205029613353,1396.6770675440025,229901,-0.10942975260790586,6.686481149836642,53.86666434682755,0.9344142194280086,-93.30047091933625,757.450393408925,mean_reversion,0.5350530541082229,0.6739436346868473,continuation,0.10942975260790586
market_mom,positive_residual,288,calm_lt025|market_same_direction,292616,0.4700534501903644,8.01530745339164,52.681329797413674,1.2177806723891602,-86.60494899271363,1035.8792241676304,292616,-0.09094420515636457,8.4130214746417,45.507422697323456,0.9630510639166139,-91.21383702292668,645.0527795959614,292616,-0.18761241423089578,6.502071892521682,53.10475161987041,0.8891503917855756,-86.4915937445511,1032.709384051186,mean_reversion,0.4700534501903644,0.560997655346729,continuation,0.18761241423089578
market_mom,positive_residual,288,moderate_025_075|market_opposite_or_flat,66045,0.40271792187325106,8.026481758171505,50.80626845332728,1.1689641103085175,-82.96868329915495,394.00742103309614,66045,0.01720887181062208,8.447579933899913,47.52668635021576,1.006647630020544,-79.79783387679153,485.98052993243977,66045,-0.18718600734750745,5.8512172629294,52.165947460065105,0.8885989226728784,-82.77707538773265,374.1171421393659,mean_reversion,0.40271792187325106,0.385509050062629,continuation,0.18718600734750745
market_mom,positive_residual,288,moderate_025_075|market_same_direction,98049,0.41959673440892353,7.811715701721226,51.25396485430754,1.177023967931213,-90.40110189782104,196.0724944908604,98049,-0.007926120920893221,8.68822407686191,47.119297494110086,0.9969465749755813,-66.29197182612154,939.7047535636324,98049,-0.32251351866635813,5.533985063084414,51.26110414180665,0.8139477161344134,-90.27676019717188,189.7669986558189,mean_reversion,0.41959673440892353,0.42752285532981676,continuation,0.32251351866635813
market_mom,positive_residual,288,severe_ge075|market_opposite_or_flat,24848,-0.323618742486173,10.206193194490982,43.878783000643914,0.903084150443386,-78.91623755765242,249.90763402802202,24848,1.1467325328256597,11.010182118938175,54.5033805537669,1.430770796754904,-71.47813018275228,373.3509976266442,24848,-0.08123182274767865,6.294604147760425,51.501126851255634,0.9511918399914103,-78.29781705556877,260.93631729845987,continuation,1.1467325328256597,-1.4703512753118326,continuation,0.08123182274767865
market_mom,positive_residual,288,severe_ge075|market_same_direction,18841,-0.3469902662342755,10.349030909639005,44.61546627036782,0.8958627645447849,-56.173025842355585,311.4132021618631,18841,1.0915363668533968,9.852941887107951,53.99394936574492,1.4145288324388052,-75.74210080433457,127.714100223085,18841,-0.3776383860388603,5.99198209723069,49.328591900642216,0.7904176685654596,-54.646878464459036,192.8491614439404,continuation,1.0915363668533968,-1.4385266330876723,continuation,0.3776383860388603
btc,negative_residual,12,calm_lt025|market_opposite_or_flat,174934,-0.10360725592341179,2.302624687165589,45.914459167457444,0.8404660813563338,-82.091677860474,234.49646690475063,174934,-0.043873792988522925,2.5472117688046363,45.68179999314027,0.9295065947383186,-70.16404962910937,457.2839212994269,174934,0.0016776020392298687,2.188307115949676,50.18921421793362,1.0032164984676524,-80.70953029779369,234.46356806859936,continuation,-0.043873792988522925,-0.05973346293488886,mean_reversion,0.0016776020392298687
btc,negative_residual,12,calm_lt025|market_same_direction,266587,-0.08055804747774559,2.0960013310981034,48.91648880102931,0.8694465456432021,-85.99375087133095,183.31205185058138,266587,-0.07118890718109938,2.647361919794081,42.93682737717893,0.8859266415698481,-64.77375416746531,612.5405163171439,266587,0.012367517114059942,1.8928728109704813,52.0910622048337,1.0260941819585858,-85.91562381410591,185.55293116649761,continuation,-0.07118890718109938,-0.009369140296646206,mean_reversion,0.012367517114059942
btc,negative_residual,12,moderate_025_075|market_opposite_or_flat,53214,-0.010962163948085525,1.792724972218364,48.16213778329011,0.9795052001465366,-34.53105988311533,35.45641727328024,53214,-0.15628073072431725,1.8308207252999804,43.1935205021235,0.7450706896859044,-26.323018231953267,52.439003411245324,53214,0.029022419639170096,1.50695933966406,52.78498139587327,1.0687611993425397,-35.266620175995854,35.45161698583739,mean_reversion,-0.010962163948085525,0.14531856677623173,mean_reversion,0.029022419639170096
btc,negative_residual,12,moderate_025_075|market_same_direction,80207,0.018101825163825906,2.3653063953591094,54.69722094081564,1.0246218341503555,-46.75138845458508,53.95626849002247,80207,-0.16054266728251204,2.442794333166039,39.487825252160036,0.8097476317896344,-35.17626736676084,87.423102615485,80207,0.12053993053043265,1.8019489700369629,58.04480905656614,1.2541150341814198,-46.69811320754717,53.9135445918717,mean_reversion,0.018101825163825906,0.17864449244633795,mean_reversion,0.12053993053043265
btc,negative_residual,12,severe_ge075|market_opposite_or_flat,33063,0.22741078958652478,2.10874003968366,54.81958684934821,1.4496183472655346,-15.72128096358113,93.17182771660053,33063,-0.3867812680891532,1.9080776944192308,38.50225327405256,0.5286441096146095,-48.336048254148466,18.41684472560374,33063,0.2927093436969159,2.0096775100958606,60.50267670810271,1.6931872821848952,-38.25301562096886,87.08769298201953,mean_reversion,0.22741078958652478,0.614192057675678,mean_reversion,0.2927093436969159
btc,negative_residual,12,severe_ge075|market_same_direction,19084,0.32333720651445363,5.420361105605451,63.61873821001886,1.2483093862938455,-55.49078183855124,55.542880904201695,19084,-0.1646298906310604,6.804672116291032,32.87570739886816,0.9011454848747286,-35.83750070853415,124.22366417688507,19084,-0.04681393834510128,4.596816662680086,65.47893523370362,0.9581011136091161,-54.48286193468086,42.33125535973363,mean_reversion,0.32333720651445363,0.487967097145514,continuation,0.04681393834510128
btc,negative_residual,72,calm_lt025|market_opposite_or_flat,174869,-0.10214188676431515,4.452338024833123,47.04435892010591,0.921956410491173,-80.74000043397797,229.86086987195085,174869,0.09036965625445481,4.543007810592582,49.09103385963207,1.0745411190260123,-69.74475938997384,418.173427346015,174869,-0.024094886472783312,4.134929020722737,46.92484088088798,0.977845766670894,-80.70776911018912,231.55733621223663,continuation,0.09036965625445481,-0.19251154301876996,continuation,0.024094886472783312
btc,negative_residual,72,calm_lt025|market_same_direction,266566,-0.042421888568796716,4.335466635816498,48.89670850746157,0.9655103828926695,-83.38630009954495,431.92723241007644,266566,0.019135869627216785,4.673104425060652,47.2663430444993,1.0158574832753857,-81.23799764755316,500.71025994246145,266566,0.020809684283664105,3.9274801717659953,48.4769250392023,1.0212751709695194,-83.3791626213141,431.67170489795114,continuation,0.019135869627216785,-0.0615577581960135,mean_reversion,0.020809684283664105
btc,negative_residual,72,moderate_025_075|market_opposite_or_flat,53212,0.08565031774352354,3.76175140758752,50.27249492595655,1.0751332858051015,-50.6248983750473,68.78258674259014,53212,-0.14357288889747227,3.826086590484672,45.90505900924604,0.8859151559059568,-40.870559111474556,102.12657103200358,53212,0.041702564776859116,3.0722078930489447,49.612869277606556,1.0459916573425483,-45.906428444754525,68.69902348270809,mean_reversion,0.08565031774352354,0.22922320664099582,mean_reversion,0.041702564776859116
btc,negative_residual,72,moderate_025_075|market_same_direction,80194,-0.18155590165966423,5.637474982106254,52.795720378083146,0.8844382747199705,-87.89688990366096,634.0210748197492,80194,0.3685241268660174,8.516430482499958,43.95465994962217,1.260863151946468,-86.40363290896089,724.5830952845059,80194,0.016944004581792134,4.777522286474396,53.83071052697209,1.015759656455248,-87.30452597148626,635.1697657207806,continuation,0.3685241268660174,-0.5500800285256816,mean_reversion,0.016944004581792134
btc,negative_residual,72,severe_ge075|market_opposite_or_flat,33063,0.3241703161622213,4.039360136324056,52.19127120950912,1.2901907904114402,-54.705738463850004,116.94076496529706,33063,-0.37021885248291303,3.864843992366272,44.45150167861355,0.745820349250426,-53.996566816730585,120.33740362105698,33063,0.4397311725829426,3.184671515004202,55.48800774279406,1.5850413407263535,-54.71290223508609,98.03819060708065,mean_reversion,0.3241703161622213,0.6943891686451343,mean_reversion,0.4397311725829426
