rank,factor,residual_mode,profile,side,horizon,reversion_net_n,reversion_net_avg_pct,reversion_net_std_pct,reversion_net_win_rate_pct,reversion_net_profit_factor,reversion_net_min_pct,reversion_net_max_pct,continuation_net_n,continuation_net_avg_pct,continuation_net_std_pct,continuation_net_win_rate_pct,continuation_net_profit_factor,continuation_net_min_pct,continuation_net_max_pct,relative_reversion_n,relative_reversion_avg_pct,relative_reversion_std_pct,relative_reversion_win_rate_pct,relative_reversion_profit_factor,relative_reversion_min_pct,relative_reversion_max_pct,dominant_hypothesis,dominant_net_edge_pct,reversion_minus_continuation_pct,relative_hypothesis,relative_edge_abs_pct,eligible_symbols,positive_reversion_symbols,positive_reversion_symbol_pct,positive_continuation_symbols,positive_continuation_symbol_pct,positive_relative_reversion_symbols,positive_relative_reversion_symbol_pct,mean_symbol_reversion_avg_pct,mean_symbol_continuation_avg_pct,mean_symbol_relative_reversion_avg_pct,ex_2025q4_reversion_net_n,ex_2025q4_reversion_net_avg_pct,ex_2025q4_reversion_net_profit_factor,ex_2025q4_continuation_net_avg_pct,ex_2025q4_continuation_net_profit_factor,ex_2025q4_relative_reversion_avg_pct,2025q4_reversion_net_n,2025q4_reversion_net_avg_pct,2025q4_reversion_net_profit_factor,2025q4_continuation_net_avg_pct,2025q4_continuation_net_profit_factor,2025q4_relative_reversion_avg_pct,2026_reversion_net_n,2026_reversion_net_avg_pct,2026_reversion_net_profit_factor,2026_continuation_net_avg_pct,2026_continuation_net_profit_factor,2026_relative_reversion_avg_pct,pre_2025q4_reversion_net_n,pre_2025q4_reversion_net_avg_pct,pre_2025q4_reversion_net_profit_factor,pre_2025q4_continuation_net_avg_pct,pre_2025q4_continuation_net_profit_factor,pre_2025q4_relative_reversion_avg_pct,eligible_quarters,positive_reversion_quarter_pct,positive_continuation_quarter_pct,preferred_direction,robust_pass
50,market_mom,rolling_beta,z2,negative_residual,72,1916128,-0.05219978848171645,3.922454026255151,47.75897017318258,0.9547278787525746,-93.75368054899282,725.2166489017629,1916128,0.0002911371173149153,4.320438765001535,47.78208971425708,1.000257460185992,-87.90618197161888,1497.7440897934182,1916128,0.15362533899317257,3.0313194136579615,50.10776941832696,1.2464711632728542,-93.72788331580342,692.6819973557867,continuation,0.0002911371173149153,-0.05249092559903137,mean_reversion,0.15362533899317257,597,147,24.623115577889447,352,58.96147403685092,488,81.74204355108878,-0.05165945712509773,0.09893226145627024,0.14684719445384012,1707864,-0.02721226666019136,0.9756075410090758,-0.046736271679670385,0.9584511602808797,0.16169937182720598,208264,-0.2571093694376048,0.8238849580051829,0.38593828927829565,1.3271712001133196,0.08741442394273785,24354,0.16391925605026525,1.191026479980156,-0.2608660973308617,0.7583112095844778,0.05743818987842128,1683510,-0.029977214361179488,0.9732185307751683,-0.04363862582433889,0.9612276769127989,0.16320763541054123,23,47.82608695652174,39.130434782608695,mean_reversion,False
51,market_mom,unit_beta,z3_abs050,negative_residual,72,460262,-0.0029289126141976442,5.144582213617549,45.222503704411835,0.9978833419740366,-85.5924838528486,634.0210748197492,460262,0.04899560612438057,5.557925881025857,45.884517948472826,1.0359205697475458,-86.40363290896089,592.6953878709762,460262,0.15362162012183284,4.302707676384323,48.48890414589951,1.159422392735039,-83.21767417937686,651.0498096303265,continuation,0.04899560612438057,-0.051924518738578215,mean_reversion,0.15362162012183284,597,261,43.71859296482412,349,58.45896147403685,406,68.00670016750419,-0.0258829838978829,0.17647221947542088,0.13744512599875486,398305,0.038127701562127185,1.0287934017519187,-0.04351652882287441,0.9680644859466147,0.16988061139386412,61957,-0.26687091609243313,0.848939736432115,0.6437314053103709,1.4689361083411097,0.04909690913507729,6905,0.041302017799404386,1.0386895023568339,-0.09483401238638844,0.9173550398771446,-0.13321511207389158,391400,0.03807170091414961,1.0286531349309804,-0.0426111961095222,0.9688157473794261,0.1752277651254555,23,52.17391304347826,43.47826086956522,mean_reversion,False
52,btc,rolling_beta,z4,positive_residual,36,297260,-0.005048499209625423,4.709200644621428,51.267577205140284,0.9956159805907249,-91.62794172268165,1259.7136325577208,297260,-0.011834120713992076,5.1056433939824455,43.76505416134024,0.9899766088787652,-92.66020451156672,1092.062890059706,297260,0.15166303689499264,4.3795492284001325,57.28991455291664,1.1641553584226898,-91.63248912762934,1260.4988533105577,mean_reversion,-0.005048499209625423,0.006785621504366653,mean_reversion,0.15166303689499264,596,308,51.67785234899329,257,43.12080536912752,472,79.19463087248322,0.0808516365967552,0.01936180632776749,0.22736334953976128,262987,-0.020885462093430344,0.981135498066548,-0.03611919722443745,0.9680820031349375,0.1346377175648173,34273,0.11647326304997249,1.0780360539773948,0.17451254915011377,1.1120941959850799,0.28230341429658673,4309,0.060423086678836044,1.060733968855728,-0.10073040418632453,0.9059734453487994,0.1959995050593039,258678,-0.022239881629145346,0.9799460065002773,-0.035042918256768134,0.9690605700756499,0.13361556669650324,26,38.46153846153847,34.61538461538461,mean_reversion,False
53,btc,rolling_beta,z2,positive_residual,72,2019312,0.03317494911063598,4.060137450675775,49.24494085114138,1.028845393780344,-90.89327155998576,832.5110309691635,2019312,-0.08141941407741272,4.058711910618521,46.48657562575768,0.9327304956518637,-89.29769230135958,995.8952000761318,2019312,0.15070956284699694,3.4794685363729547,54.87987987987988,1.1755325217701278,-91.47920065243227,834.4900972993621,mean_reversion,0.03317494911063598,0.1145943631880487,mean_reversion,0.15070956284699694,596,412,69.12751677852349,106,17.78523489932886,572,95.97315436241611,0.13576931961677827,-0.08564877385455433,0.24009208745427887,1799583,-0.010564085613920074,0.9907642865179936,-0.05642669545954178,0.9518629581555766,0.123135291401776,219729,0.3913981391616571,1.3257829198885358,-0.2861100627787869,0.8121022283766857,0.3765431584588863,26023,-0.2615246005259662,0.7628504948794276,0.1618526520356346,1.181220516222975,-0.08680820372800416,1773560,-0.006881805071081842,0.993986707949557,-0.05962945344904704,0.9493078030142706,0.12621573952518997,26,42.30769230769231,38.46153846153847,mean_reversion,False
54,market_mom,rolling_beta,z3_abs050,positive_residual,288,530624,0.497027535723832,8.874825283455838,52.89187824146665,1.1972101579598924,-93.33188153795577,1035.8792241676304,530624,0.053518877225120616,9.804093629394387,45.57426727777108,1.019253722743938,-91.21383702292668,1396.6770675440025,530624,-0.15028584990097008,7.046505256820976,54.37221083102159,0.9241523137741878,-93.30047091933625,1032.709384051186,mean_reversion,0.497027535723832,0.4435086584987114,continuation,0.15028584990097008,596,510,85.57046979865771,254,42.61744966442953,331,55.53691275167785,0.8582543494143694,-0.05739886591959859,0.3066841895528116,471069,0.34239662079366057,1.134861586884203,0.14243348244222984,1.0531091181153645,-0.25155109277533405,59555,1.7201293821723398,1.724776115511797,-0.6497791525795732,0.8171149339359676,0.650703432201018,7769,-0.46493745817941784,0.7967006404175636,0.6866646307604165,1.392769283744286,0.4275219548394082,463300,0.35593467056603695,1.1399610163868366,0.1333073615890377,1.0494177810190521,-0.2629383548235079,23,69.56521739130434,60.86956521739131,continuation,False
55,market_mom,unit_beta,z2,negative_residual,72,2011729,-0.05298626974567978,3.8507720884725853,45.53481110030228,0.952093427640996,-89.94558249599541,725.2166489017629,2011729,-0.0064503790013242385,4.045165179553418,45.51363528586604,0.9940597717110105,-87.90618197161888,892.6005143344643,2011729,0.14716720100044398,3.0681284042619743,49.72265151021833,1.2238090465720268,-89.77880384658951,681.1941561307506,continuation,-0.0064503790013242385,-0.04653589074435554,mean_reversion,0.14716720100044398,597,149,24.958123953098827,344,57.6214405360134,481,80.56951423785594,-0.05348602984295295,0.08809341504167212,0.1352396841369417,1780171,-0.028597015039617014,0.9734455354971798,-0.05016962651963365,0.9538414859800699,0.15598261959592588,231558,-0.24048591967937438,0.8191640623746437,0.32965434022200757,1.305786326654051,0.07939604847478025,27513,0.1724218025757496,1.226394971847512,-0.2804752270515464,0.7182262248636873,0.03495266495508707,1752658,-0.03175258259988923,0.9706502566215058,-0.04655431880561615,0.9572242794296206,0.15788253226687105,23,47.82608695652174,39.130434782608695,mean_reversion,False
56,market_mom,unit_beta,z3_abs025_vol15,negative_residual,72,529190,-0.030908733595987215,4.834789122421283,48.13960959201799,0.9767672369602826,-85.5924838528486,634.0210748197492,529190,0.05236648013580989,5.332237439390584,48.07233696781874,1.0403099101770388,-86.40363290896089,592.6953878709762,529190,0.14620317904038704,3.885315885144643,49.5419414576995,1.178725922965295,-83.21767417937686,651.0498096303265,continuation,0.05236648013580989,-0.08327521373179711,mean_reversion,0.14620317904038704,597,233,39.028475711892796,374,62.6465661641541,412,69.01172529313233,-0.046791788698685804,0.1995150651906826,0.13145971411554758,466902,0.012530546118771581,1.0099880870524407,-0.04383059226867676,0.9658342030790764,0.16361882375726008,62288,-0.3565234037953882,0.8122491909194146,0.7734460701017687,1.5444264474265803,0.01565798013213034,7391,0.12063057925875091,1.1181234624821814,-0.18093398652575785,0.8473848823857281,-0.0442559358690015,459511,0.010791812236584679,1.0085764877973442,-0.041625354119961995,0.9675927221107048,0.16696238321154472,23,47.82608695652174,34.78260869565217,mean_reversion,False
57,market_mom,unit_beta,z3_abs025_vol15,positive_residual,288,640341,0.4269313529437092,8.12989984379129,52.03243271944167,1.1867695760194727,-93.33188153795577,1035.8792241676304,640341,0.0034731725267463246,8.967511616926899,46.09840694255092,1.0013749666952303,-91.21383702292668,1396.6770675440025,640341,-0.14542699539976958,6.399622532935544,53.21851950757487,0.9172186194396583,-93.31287506465861,995.2176347001085,mean_reversion,0.4269313529437092,0.42345818041696287,continuation,0.14542699539976958,597,518,86.76716917922948,237,39.698492462311556,334,55.9463986599665,0.802665813156959,-0.05838693067887706,0.31082959706350455,570633,0.287720741113303,1.1252325176843172,0.08315625910843567,1.0341958537479703,-0.2375325257961065,69708,1.5665160356289112,1.7150597783856882,-0.6488163601720711,0.8032376367263138,0.6085532525868715,8980,-0.5789621389095326,0.7360225349051439,0.750023648919014,1.480881890708696,0.17846845408335418,561653,0.3015777173292319,1.1311686895258528,0.07249403677454097,1.0296413336609196,-0.24418376561734412,23,69.56521739130434,65.21739130434783,continuation,False
58,market_mom,unit_beta,z3_abs025,negative_residual,72,635830,-0.029699693348976094,4.578742251642378,45.717094191843735,0.9759790504412372,-85.5924838528486,634.0210748197492,635830,0.02851368838209659,5.015566489918758,45.4973813755249,1.023453897103588,-86.40363290896089,592.6953878709762,635830,0.14061557771588884,3.72690884231271,49.34762436500323,1.1773371127389998,-83.21767417937686,651.0498096303265,continuation,0.02851368838209659,-0.05821338173107268,mean_reversion,0.14061557771588884,597,225,37.688442211055275,352,58.96147403685092,416,69.68174204355108,-0.04377836704955016,0.1679119105315853,0.1304856459542008,555904,0.011882449722139506,1.0100554595584192,-0.05623236225452445,0.9537399572293003,0.15551456813198336,79926,-0.31891321162595054,0.8027716752030376,0.6179422664805891,1.5078152456388536,0.03698961910081185,9067,0.10313774387670914,1.1139607891914618,-0.18431694218984473,0.8260798087803032,-0.07618282138452794,546837,0.010369363094681084,1.0087410854095658,-0.05410861626390283,0.9555814673148358,0.15935629835643095,23,47.82608695652174,30.434782608695656,mean_reversion,False
59,market_mom,unit_beta,z3,negative_residual,72,645915,-0.030481941478101373,4.547969715280196,45.71901875633791,0.975146935884299,-85.5924838528486,634.0210748197492,645915,0.026658202708517324,4.98095854456293,45.47378525038124,1.0221000405663752,-86.40363290896089,592.6953878709762,645915,0.1393656581275159,3.6990324754324346,49.394270143904386,1.1777549799590479,-83.21767417937686,651.0498096303265,continuation,0.026658202708517324,-0.0571401441866187,mean_reversion,0.1393656581275159,597,224,37.52093802345058,352,58.96147403685092,416,69.68174204355108,-0.044112937592629506,0.1670250918549148,0.12933071169139904,565199,0.010223596211014159,1.0087207218208123,-0.05663359718151509,0.9530252783937825,0.1544608593999875,80716,-0.3155150104650489,0.803500626770272,0.6098937694616565,1.5037605752032288,0.03366427718693747,9094,0.10286241474635224,1.1138402772771052,-0.1843449223352865,0.8257889063108149,-0.07588702642403253,556105,0.008708671123556994,1.0074007458213918,-0.05454513045140404,0.9548478606892894,0.15822774456319166,23,47.82608695652174,30.434782608695656,mean_reversion,False
60,btc,unit_beta,z2,positive_residual,72,2120348,0.01942044377650732,4.030069623095101,46.9920031994748,1.0175083602239876,-90.89327155998576,832.5110309691635,2120348,-0.07132469846615014,4.016930973749052,44.43463997419292,0.9383975575212223,-89.29769230135958,995.8952000761318,2120348,0.1361871028795785,3.558631768266593,54.08711211555839,1.1562970524077631,-91.12163035247265,837.8427981228475,mean_reversion,0.01942044377650732,0.09074514224265745,mean_reversion,0.1361871028795785,596,382,64.09395973154362,130,21.812080536912752,565,94.79865771812081,0.10849065360549077,-0.06327238040630903,0.2157312803672558,1875302,-0.01554389302399644,0.9859593526037914,-0.05514550642954922,0.9512849617260987,0.11264708029777383,245046,0.2869975139211262,1.2549656565947889,-0.19514174173403312,0.8560292153009802,0.3163355298186177,29814,-0.2546095362195703,0.7408029004988284,0.14190703902880247,1.1804980415934734,-0.05912119482430837,1845488,-0.011681769246311176,0.9894671478938015,-0.058328905395186134,0.9487258173850446,0.11542200993941319,26,38.46153846153847,38.46153846153847,mean_reversion,False
61,btc,rolling_beta,z3_abs050,positive_residual,36,602612,0.008868130455501626,4.071253898014447,50.81262902165904,1.0082031231658894,-91.62794172268165,1259.7136325577208,602612,-0.06637168936305135,4.2028037888026955,44.969233934936575,0.9413051853453765,-92.66020451156672,1092.062890059706,602612,0.13526158749476222,3.6896550933826786,56.10442540141916,1.1588193599502559,-91.63248912762934,1260.4988533105577,mean_reversion,0.008868130455501626,0.07523981981855297,mean_reversion,0.13526158749476222,595,337,56.63865546218487,176,29.57983193277311,524,88.0672268907563,0.0883431995476502,-0.07278525110590539,0.20643343140618112,533985,-0.01932648614801764,0.9817802438801171,-0.06095816778997555,0.9441773269165812,0.11235706286714983,68627,0.22824974916286586,1.1841898101993877,-0.10849416764709247,0.9242712214695666,0.31348113057949095,8308,-0.05208287887317183,0.9458974879825024,-0.03907102609908724,0.9595250083873047,0.07905906151076035,525677,-0.01880879161171387,0.9822941648927992,-0.06130408053329109,0.9439632984600692,0.11288331719303593,26,38.46153846153847,30.76923076923077,mean_reversion,False
62,btc,rolling_beta,z3_abs025_vol15,positive_residual,36,593516,0.006827277456954188,3.959054498943539,50.87664022536882,1.0066249746227696,-91.62794172268165,1259.7136325577208,593516,-0.07252654947200164,4.115635098481016,44.472095107798275,0.9330744012329835,-92.66020451156672,1092.062890059706,593516,0.13059378217302006,3.61811493780374,56.38769637212813,1.1605573968745801,-91.63248912762934,1260.4988533105577,mean_reversion,0.006827277456954188,0.07935382692895583,mean_reversion,0.13059378217302006,596,349,58.557046979865774,151,25.335570469798657,522,87.58389261744966,0.08794484230670613,-0.071068899000054,0.20415475820556606,526503,-0.019727790755771416,0.9804289693616853,-0.06839855004740791,0.9344657535319815,0.10774657760441471,67013,0.2154632597171821,1.1784342736335294,-0.10495912346580756,0.9249122132449199,0.31009808353222335,8195,-0.0455609423688569,0.9518334682836131,-0.04500999289387009,0.9526895957977425,0.08065953366513141,518308,-0.019319341190128507,0.980852825486053,-0.06876834797812327,0.934203472028312,0.10817485253955451,26,38.46153846153847,23.076923076923077,mean_reversion,False
63,btc,rolling_beta,z3_abs025,positive_residual,36,687155,0.0028786828995462305,3.849100188420488,50.393433795868475,1.0028523287426638,-91.62794172268165,1259.7136325577208,687155,-0.07515169761962172,3.970550908454031,44.839956050672704,0.9290458993401474,-92.66020451156672,1092.062890059706,687155,0.1270605855065051,3.4766223061413917,56.00832417722348,1.1620526440861374,-91.63248912762934,1260.4988533105577,mean_reversion,0.0028786828995462305,0.07803038051916796,mean_reversion,0.1270605855065051,596,333,55.87248322147651,147,24.664429530201343,528,88.59060402684564,0.08249814283975296,-0.07603686959602447,0.1987673232055334,610144,-0.023893468645804383,0.9758752233352653,-0.06867861993898138,0.9328128960942447,0.10548713700854123,77011,0.2149895194357086,1.1855907534138612,-0.1264367024679768,0.9064807425431225,0.29798305321036056,9279,-0.07416989556114219,0.9199172048759781,-0.02406959511853426,0.9734455792767676,0.05881635938803019,600865,-0.02311706302166679,0.9766825035370609,-0.06936750536467418,0.932257456100444,0.10620786153990962,26,38.46153846153847,30.76923076923077,mean_reversion,False
64,btc,rolling_beta,z3,positive_residual,36,695132,0.0017794075088492817,3.8278750379361655,50.09264427475645,1.0017792714478522,-91.62794172268165,1259.7136325577208,695132,-0.07542627384758663,3.9492985111487178,44.597428977517936,0.9281315574250616,-92.66020451156672,1092.062890059706,695132,0.1257134547531081,3.457384142098792,55.99037305144922,1.1619475588656052,-91.63248912762934,1260.4988533105577,mean_reversion,0.0017794075088492817,0.0772056813564359,mean_reversion,0.1257134547531081,596,333,55.87248322147651,145,24.328859060402685,527,88.42281879194631,0.08159751865087916,-0.07554197034303682,0.1979384121232441,617532,-0.0247183238000697,0.9748049073224548,-0.06903930153247899,0.931817982155628,0.1043494122673541,77600,0.21264534836786128,1.1847045749836727,-0.12625307523538504,0.9060197471252989,0.29572608212827145,9379,-0.0756706626747921,0.9176413409175028,-0.023645411676570537,0.9736654424185757,0.057717458938329365,608153,-0.023932531431527498,0.9756297159998576,-0.06973937091133346,0.9312467019831064,0.10506857519226422,26,34.61538461538461,30.76923076923077,mean_reversion,False
65,market_mom,unit_beta,z4,negative_residual,72,260406,-0.011512173082073468,5.510517396716764,45.968218858244434,0.9915553061366161,-85.5924838528486,634.0210748197492,260406,0.08722355215499332,6.1526983492892,45.80424414184005,1.0656825015477338,-86.40363290896089,592.6953878709762,260406,0.12543756329527747,4.535476874147779,49.25692956383494,1.1371957605073812,-83.21767417937686,651.0498096303265,continuation,0.08722355215499332,-0.0987357252370668,mean_reversion,0.12543756329527747,597,259,43.38358458961474,351,58.79396984924623,369,61.80904522613066,-0.015355693773146805,0.25241175313038317,0.13307599443319915,224720,0.03208197895105632,1.0250789486881207,-0.035830770582306,0.9727642282010195,0.13452341660101794,35686,-0.2860309716272993,0.8488391327196273,0.8621147533410576,1.613206036721135,0.06822260631310013,3967,0.06768817823106027,1.066186224737785,-0.0899578024889322,0.9194978377511475,-0.14077124775271183,220753,0.031442124486819045,1.024490504404009,-0.03485809100117421,0.9735750958396727,0.13947054725605426,23,56.52173913043478,39.130434782608695,mean_reversion,False
66,market_mom,unit_beta,z3_abs050,positive_residual,288,578397,0.4410954635228467,8.62286862564826,49.983315957724535,1.1854838208409972,-93.33188153795577,1035.8792241676304,578397,0.059492039259597534,9.474099295233787,43.53670575746416,1.0228386258615718,-91.21383702292668,1396.6770675440025,578397,-0.1239682344780801,6.97532589122393,54.06338552931637,0.9369160116845873,-93.31287506465861,995.2176347001085,mean_reversion,0.4410954635228467,0.3816034242632491,continuation,0.1239682344780801,597,507,84.92462311557789,259,43.38358458961474,341,57.11892797319933,0.7673479188380693,-0.03259438468615818,0.2890011581580162,509120,0.30716387573608744,1.1276871849780719,0.13550990488227674,1.0535479978076991,-0.2184016518890687,69277,1.4253651341782565,1.6550804830995682,-0.49916690592882623,0.8415665794683602,0.5700274852020817,9102,-0.4234931351151724,0.7887727896655212,0.5839740878695447,1.38076024577543,0.3285255826422337,500018,0.3204642771471729,1.1328134389273117,0.12734635678290812,1.0499638023943905,-0.22835755685389794,23,69.56521739130434,65.21739130434783,continuation,False
67,market_mom,rolling_beta,z4,positive_residual,288,355298,0.4838880737516417,8.450438847674992,52.51676057844401,1.207801921215255,-90.40110189782104,1035.8792241676304,355298,-0.006899337253415025,9.144461760578649,45.18939031460914,0.9973543864967704,-91.21383702292668,939.7047535636324,355298,-0.11264973381949528,6.6947774326657505,54.46498432301899,0.9366798333984256,-90.27676019717188,1032.709384051186,mean_reversion,0.4838880737516417,0.49078741100505674,continuation,0.11264973381949528,597,515,86.26465661641541,241,40.36850921273032,346,57.95644891122278,0.9068095949643946,-0.10128505875718821,0.38607700356594565,316934,0.3210963508976594,1.1370364521468777,0.09047696386319579,1.036241800185441,-0.21305308180995838,38364,1.8287486693882846,1.8280654439699244,-0.811347794611666,0.7700134282806608,0.7168058675778961,5038,-0.4358560227539768,0.8043558803021577,0.6466418720233049,1.3750400515014474,0.4570847149788657,311896,0.3333232664671347,1.1421415914145538,0.08149333211636142,1.0324809786741285,-0.22387769713116182,23,69.56521739130434,65.21739130434783,continuation,False
68,market_mom,rolling_beta,z3_abs050,negative_residual,36,419332,0.007588767813443233,4.183570200546322,47.82964333749869,1.0068443641247349,-92.94174781637093,380.1445091876137,419332,-0.04612398970618974,4.766371138037861,47.884492478513444,0.959359647893486,-79.21454938078077,1313.9506107412951,419332,0.11220736332277034,3.314115986967877,49.52328942222392,1.1526505472986273,-92.93217710893374,379.7408111448438,mean_reversion,0.007588767813443233,0.053712757519632975,mean_reversion,0.11220736332277034,596,268,44.966442953020135,264,44.29530201342282,416,69.79865771812081,-0.0031029612558913277,0.02970566466759538,0.10274088896825329,367317,0.010198201185114055,1.0095855559423377,-0.08043953224048649,0.9275803081998366,0.11185011794386836,52015,-0.010838401998764985,0.9923966023079539,0.19620384144002365,1.1502611241741425,0.11473014138375388,6260,-0.0698044825670361,0.9280136981739332,-0.01283207979317224,0.9865200059979325,-0.07685920694626804,361057,0.01158528632759423,1.0108726187960901,-0.08161170907771777,0.9267066818346451,0.11512195694383864,23,56.52173913043478,21.73913043478261,mean_reversion,False
69,market_mom,rolling_beta,z4,negative_residual,36,257890,0.0359829523268309,4.55256524322895,47.90104308038311,1.0344735797450517,-92.94174781637093,380.1445091876137,257890,-0.05885244065826022,5.0817072560556635,46.37170886812207,0.9459461788045863,-79.21454938078077,1313.9506107412951,257890,0.10421466047910345,3.4834112761039964,50.74062584822987,1.154726698875684,-92.93217710893374,379.7408111448438,mean_reversion,0.0359829523268309,0.09483539298509112,mean_reversion,0.10421466047910345,597,295,49.413735343383586,246,41.20603015075377,401,67.16917922948073,0.05901755008834371,0.02699209394528729,0.13478865952305466,226485,0.02333633828746691,1.0237516813708654,-0.09463832443247583,0.9095018447992863,0.09174680359801338,31405,0.12718716760163917,1.0856104575664343,0.19922639667984537,1.1423992737108926,0.19412972386753427,3646,-0.010708486573373992,0.9887416544416366,-0.03860609354434823,0.9605652106252229,-0.019221840543160836,222839,0.023893365699376994,1.024305932239979,-0.09555510073203792,0.9087205219816036,0.09356242688001837,23,60.86956521739131,26.08695652173913,mean_reversion,False
70,btc,unit_beta,z3_abs025_vol15,positive_residual,36,596112,-0.023964439055085406,3.9920101021106382,50.57573073516386,0.9771192287685736,-91.62794172268165,1259.7136325577208,596112,-0.03683835195262287,4.2233825236448945,44.623996832809944,0.9655793246310213,-92.66020451156672,1092.062890059706,596112,0.10186565775320183,3.697862625397533,55.586534074133716,1.120592441262814,-91.62471737606475,1256.272900700014,mean_reversion,-0.023964439055085406,0.012873912897537462,mean_reversion,0.10186565775320183,596,283,47.48322147651007,210,35.23489932885906,478,80.20134228187919,0.051115215129874866,-0.027336366283345025,0.16715613954514982,525056,-0.0364898472073179,0.9641343217107071,-0.050638261265855154,0.9511241920828376,0.09648496123617299,71056,0.06858989418600032,1.0540616388630364,0.06513368678257851,1.0492392282144947,0.14162538234289285,8312,-0.054800524878621255,0.9413355325091964,-0.03944121756249078,0.9577159164112556,0.08182685532654495,516744,-0.03619531383527314,0.964470590916528,-0.05081836945726591,0.9510288857457859,0.09672074177028801,26,38.46153846153847,30.76923076923077,mean_reversion,False
71,market_mom,rolling_beta,z3_abs025,negative_residual,36,606140,-0.018902160725650045,3.626142877508431,47.98874847394991,0.9803168610139407,-92.94174781637093,380.1445091876137,606140,-0.05870999954206667,4.107487367793258,46.83868413237866,0.9402072132762197,-79.21454938078077,1313.9506107412951,606140,0.09774534697460101,2.8030041947827375,50.37862540007259,1.1674761587293172,-92.93217710893374,379.7408111448438,mean_reversion,-0.018902160725650045,0.03980783881641663,mean_reversion,0.09774534697460101,597,228,38.19095477386934,229,38.358458961474035,433,72.52931323283082,-0.017893192595032924,0.0188260047019368,0.09919010200220418,536442,-0.011822650838471052,0.9871683152010716,-0.08983247619466835,0.9067217592383845,0.09855973199502373,69698,-0.07339076072705726,0.9417613915036708,0.18082920704169392,1.160475691785215,0.09147730012783818,8119,-0.041982058626153236,0.9505942968386957,-0.06364188888024354,0.9270013433338955,-0.03948709037361073,528323,-0.011359176350651687,0.9876860563330032,-0.09023495986167852,0.9064400471876628,0.10068116557033838,23,47.82608695652174,21.73913043478261,mean_reversion,False
72,market_mom,rolling_beta,z3_abs025_vol15,negative_residual,36,529750,-0.019738017241431417,3.7207951390018015,48.05361019348749,0.9798963481005468,-92.94174781637093,380.1445091876137,529750,-0.051377937963217345,4.26216143185354,46.846814535158096,0.9486250454347938,-79.21454938078077,1313.9506107412951,529750,0.09698666497057959,2.919817601689653,50.47210948560642,1.1598241592247651,-92.93217710893374,379.7408111448438,mean_reversion,-0.019738017241431417,0.031639920721785925,mean_reversion,0.09698666497057959,597,240,40.20100502512563,250,41.87604690117253,425,71.1892797319933,-0.018180713279223132,0.02772201991350525,0.09798886030133891,468380,-0.013556349326312724,0.9855580670053353,-0.08419334286399191,0.9138880796319686,0.09720411225763008,61370,-0.06691692579745677,0.9489575426047666,0.19907145665018952,1.1700674568400555,0.09532709253602419,7247,-0.0452616401285844,0.948228214018475,-0.0530309709364637,0.9404396039217511,-0.049289581731235335,461133,-0.01305808040510331,0.986103874950733,-0.0846830794678758,0.9135086163832128,0.09950635434470095,23,47.82608695652174,21.73913043478261,mean_reversion,False
73,btc,unit_beta,z3_abs050,positive_residual,36,621487,-0.03075703184792686,4.035191855671604,49.373679578173,0.9713070280227448,-91.62794172268165,1259.7136325577208,621487,-0.026930047241028862,4.239301887046342,44.137850027434204,0.975185301182935,-92.66020451156672,1092.062890059706,621487,0.09647382270910039,3.7252333249118426,55.184098782436315,1.1102500070688774,-91.62471737606475,1256.272900700014,continuation,-0.026930047241028862,-0.003826984606897999,mean_reversion,0.09647382270910039,596,267,44.79865771812081,229,38.422818791946305,467,78.35570469798658,0.034864786675273936,-0.02195028947937122,0.15321993073750478,543963,-0.0405101796820846,0.9613615209943799,-0.04187434715452363,0.9604898691824705,0.09287519829165618,77524,0.03767792449219994,1.0304642483725563,0.07792968927726697,1.0616765070892138,0.12172430686866569,8550,-0.05651282082246988,0.940018342406595,-0.03682944254444585,0.9608413556454675,0.0640080942745515,535413,-0.0402546338104859,0.9616673074667746,-0.04195490914016119,0.9604848971536777,0.0933361765259281,26,42.30769230769231,34.61538461538461,mean_reversion,False
74,market_mom,rolling_beta,z3,negative_residual,36,625952,-0.02106941698732629,3.574236180047307,47.68624431266295,0.9776161526338396,-92.94174781637093,380.1445091876137,625952,-0.06001047870748203,4.046830887844178,46.46266806400491,0.9376511004813467,-79.21454938078077,1313.9506107412951,625952,0.0957232982229122,2.7608261660525537,50.49636393844895,1.168183482566639,-92.93217710893374,379.7408111448438,mean_reversion,-0.02106941698732629,0.03894106172015574,mean_reversion,0.0957232982229122,597,226,37.85594639865997,228,38.19095477386934,435,72.8643216080402,-0.01887617939954177,0.018570509684811224,0.09815265028664788,554927,-0.014503622038892394,0.983932855468836,-0.08999741199277596,0.9045785599289721,0.09635529578013637,71025,-0.07236877486623627,0.9417687432160707,0.17428109365729527,1.1565051560942257,0.09078542411608062,8267,-0.041149914105217525,0.9509193761831388,-0.0660697012364182,0.9233648460228476,-0.03738445085514307,546660,-0.014100656948137065,0.9843960630270351,-0.09035926467053339,0.9043192029268223,0.09837780791827319,23,47.82608695652174,21.73913043478261,mean_reversion,False
