factor,residual_mode,profile,side,horizon,period,reversion_net_n,reversion_net_avg_pct,reversion_net_std_pct,reversion_net_win_rate_pct,reversion_net_profit_factor,reversion_net_min_pct,reversion_net_max_pct,continuation_net_n,continuation_net_avg_pct,continuation_net_std_pct,continuation_net_win_rate_pct,continuation_net_profit_factor,continuation_net_min_pct,continuation_net_max_pct,relative_reversion_n,relative_reversion_avg_pct,relative_reversion_std_pct,relative_reversion_win_rate_pct,relative_reversion_profit_factor,relative_reversion_min_pct,relative_reversion_max_pct,dominant_hypothesis,dominant_net_edge_pct,reversion_minus_continuation_pct,relative_hypothesis,relative_edge_abs_pct
btc,rolling_beta,z3_abs025,positive_residual,72,2026,9279,-0.15805567975780244,4.029158919731858,46.78305851923699,0.8728448320514992,-37.61655845232287,139.2744554895755,9279,0.10860444016382648,3.881131252985825,49.100118547257246,1.0975945649103491,-58.29049128797119,59.97866963112442,9279,0.024670706929869543,3.8823865480349244,52.13923914214894,1.0236949357513319,-37.766471605840295,139.80450323299345,continuation,0.10860444016382648,-0.2666601199216289,mean_reversion,0.024670706929869543
btc,rolling_beta,z3_abs025,positive_residual,72,ALL,687104,0.07119529543993468,4.857851461492902,50.79842352831594,1.0543235968651987,-84.24340675127833,832.5110309691635,687104,-0.06020042743113156,4.828406983740883,45.70763668964233,0.9565549200017766,-89.29769230135958,533.3869148153632,687104,0.20930583205103115,4.313085978775671,56.264844914307005,1.206870530528927,-84.164728521157,834.4900972993621,mean_reversion,0.07119529543993468,0.13139572287106624,mean_reversion,0.20930583205103115
btc,rolling_beta,z3_abs025,positive_residual,72,EX_2025Q4,610144,0.006248294557500676,4.459027393770024,50.315663187706505,1.0048127568912135,-79.35250637404903,832.5110309691635,610144,-0.027405914164077262,4.344580786690642,46.16008679918183,0.9793386895295376,-89.29769230135958,383.35261250619413,610144,0.16398766576887402,3.959588028164296,55.91352205381025,1.1647992916498455,-79.2891069084402,834.4900972993621,mean_reversion,0.006248294557500676,0.03365420872157794,mean_reversion,0.16398766576887402
btc,rolling_beta,z3_abs025,positive_residual,72,PRE_2025Q4,600865,0.00878559757510312,4.465293885778375,50.370216271541864,1.0067626723728207,-79.35250637404903,832.5110309691635,600865,-0.029506286257323846,4.351317382850721,46.114684662944256,0.9778104066971969,-89.29769230135958,383.35261250619413,600865,0.16613910088502676,3.9607300099251006,55.97180731112646,1.1670809244977298,-79.2891069084402,834.4900972993621,mean_reversion,0.00878559757510312,0.038291883832426966,mean_reversion,0.16613910088502676
btc,rolling_beta,z3_abs025,positive_residual,288,2025Q4,76662,1.6784674547592524,10.714537039803592,58.347029819206384,1.8011099868206195,-88.00660214994286,461.8969722879772,76662,-0.8349323752255862,11.92239961298034,39.89460228013879,0.7487475731570961,-82.23870126017773,732.1261506188465,76662,1.0950550299252806,9.63281266799795,60.48237718817667,1.57636312760966,-88.06681382886494,475.9217597077332,mean_reversion,1.6784674547592524,2.513399829984839,mean_reversion,1.0950550299252806
btc,rolling_beta,z3_abs025,positive_residual,288,2026,9279,-0.6240705464298378,6.411802731309742,44.98329561375148,0.7195656683080065,-40.11580609083188,223.7750409486425,9279,0.8014794048107317,6.15959319664689,52.785860545317384,1.5201227543530935,-69.17606756664286,66.65532813125972,9279,-0.21200093203682202,6.20072663459966,49.70363185688113,0.8869787116661941,-40.003629337886125,229.96647699337927,continuation,0.8014794048107317,-1.4255499512405696,continuation,0.21200093203682202
btc,rolling_beta,z3_abs025,positive_residual,288,ALL,686806,0.3970968970389099,8.248852232966355,51.40345308573309,1.172452839658911,-93.33188153795577,1035.8792241676304,686806,0.027811262218190233,8.832158949288706,46.84001013386604,1.011096914467688,-91.21383702292668,1396.6770675440025,686806,0.5593843226476936,7.195774514964868,57.19708331027976,1.3160146699715747,-93.32521008403361,1037.5352718342822,mean_reversion,0.3970968970389099,0.36928563482071963,mean_reversion,0.5593843226476936
btc,rolling_beta,z3_abs025,positive_residual,288,EX_2025Q4,610144,0.23609813331107388,7.869970273640577,50.53102218492684,1.1013859163458228,-93.33188153795577,1035.8792241676304,610144,0.1362113329125093,8.35722866205365,47.71267110714847,1.056670188075897,-91.21383702292668,1396.6770675440025,610144,0.4920795753072065,6.8253656110002465,56.784300099648604,1.280577425026886,-93.32521008403361,1037.5352718342822,mean_reversion,0.23609813331107388,0.09988680039856457,mean_reversion,0.4920795753072065
btc,rolling_beta,z3_abs025,positive_residual,288,PRE_2025Q4,600865,0.24938149176815821,7.889640555042773,50.61669426576685,1.107016757803584,-93.33188153795577,1035.8792241676304,600865,0.12593777322914707,8.386238454759155,47.634327178317925,1.0521071182230917,-91.21383702292668,1396.6770675440025,600865,0.5029525052126674,6.833995429681304,56.89364499513202,1.287085303571466,-93.32521008403361,1037.5352718342822,mean_reversion,0.24938149176815821,0.12344371853901115,mean_reversion,0.5029525052126674
btc,rolling_beta,z3_abs025_vol15,negative_residual,6,2025Q4,61684,-0.3392948459123499,4.685462360628001,47.672005706504116,0.6296647592954896,-87.33724627380145,193.97900170034222,61684,0.5856355391437442,10.893683333249344,42.79553855132611,1.8934939548807217,-66.05192912389978,688.1397839365923,61684,-0.22720083938130922,4.32936661635448,52.93755268789313,0.7031120681266834,-86.64700135588996,194.15030519059582,continuation,0.5856355391437442,-0.9249303850560942,continuation,0.22720083938130922
btc,rolling_beta,z3_abs025_vol15,negative_residual,6,2026,7968,-0.0958668883605907,1.6468531059637537,46.47339357429719,0.7939370085871302,-67.89698393917807,20.973716091737906,7968,-0.0646114382139877,2.78469108596469,41.8925702811245,0.8606965579784417,-17.50257569801149,210.8748401365278,7968,0.021148137945627987,1.6086933490878772,53.70230923694779,1.0567764350672626,-67.84608364454513,21.093034264095067,continuation,-0.0646114382139877,-0.031255450146603,mean_reversion,0.021148137945627987
btc,rolling_beta,z3_abs025_vol15,negative_residual,6,ALL,556625,-0.08256091467825727,2.2611077312561636,49.334830451381094,0.85060267899597,-87.33724627380145,193.97900170034222,556625,-0.03914339366881298,4.056479669469545,40.67963170896025,0.9307074440857552,-66.05192912389978,688.1397839365923,556625,0.008896286004079641,2.003453539189864,54.44850662474736,1.0211841640624122,-86.64700135588996,194.15030519059582,continuation,-0.03914339366881298,-0.043417521009444286,mean_reversion,0.008896286004079641
btc,rolling_beta,z3_abs025_vol15,negative_residual,6,EX_2025Q4,494941,-0.0505644225423385,1.733349127570501,49.542066630164,0.900329688531524,-67.89698393917807,84.57604442453324,494941,-0.1170089649017676,1.9133935423639534,40.415928363178644,0.7886459916892447,-45.9300364956684,210.8748401365278,494941,0.03832083374264303,1.473186787367069,54.63681529717684,1.101670417942584,-67.84608364454513,85.48671818455465,mean_reversion,-0.0505644225423385,0.06644454235942909,mean_reversion,0.03832083374264303
btc,rolling_beta,z3_abs025_vol15,negative_residual,6,PRE_2025Q4,486973,-0.049823169849396894,1.7347187036728693,49.59227718990581,0.9019239387454012,-60.016348641235325,84.57604442453324,486973,-0.11786630913368226,1.8957983154810467,40.391767100024026,0.7876609158717798,-45.9300364956684,149.6025161949276,486973,0.038601818602400396,1.4708641212593203,54.652105968914086,1.1023962108404117,-60.100866335863046,85.48671818455465,mean_reversion,-0.049823169849396894,0.06804313928428538,mean_reversion,0.038601818602400396
btc,rolling_beta,z3_abs025_vol15,negative_residual,12,2025Q4,61678,-0.1574012973311743,3.8472286452632933,48.04306235610753,0.8294005022944326,-82.091677860474,234.49646690475063,61678,0.12028629818136703,4.795327692466947,44.74691137844937,1.146498082672114,-70.16404962910937,457.2839212994269,61678,-0.059509375861859524,3.6871434420821605,51.27598171146924,0.9225122587285909,-80.70953029779369,234.46356806859936,continuation,0.12028629818136703,-0.27768759551254135,continuation,0.059509375861859524
btc,rolling_beta,z3_abs025_vol15,negative_residual,12,2026,7968,-0.09220362553523893,2.0400581830329547,47.62801204819277,0.84336480402529,-65.67218282613206,29.535826887279406,7968,-0.055824998794538484,2.869497134506512,44.30220883534137,0.9041118691120885,-22.955523382014665,190.7269033524709,7968,0.0036997753294538346,1.9851766200184466,51.342871485943775,1.0074769415811213,-65.61175178745631,29.704101973808587,continuation,-0.055824998794538484,-0.03637862674070045,mean_reversion,0.0036997753294538346
btc,rolling_beta,z3_abs025_vol15,negative_residual,12,ALL,556619,-0.042287309897353506,2.408243326089616,49.835524838354424,0.9368146197078688,-85.99375087133095,234.49646690475063,556619,-0.0955582390165259,2.830454857221058,42.62646442180378,0.8654318324228953,-70.16404962910937,612.5405163171439,556619,0.03351381086208857,2.1452653317827295,53.301809675918356,1.0647285086571252,-85.91562381410591,234.46356806859936,mean_reversion,-0.042287309897353506,0.05327092911917239,mean_reversion,0.03351381086208857
btc,rolling_beta,z3_abs025_vol15,negative_residual,12,EX_2025Q4,494941,-0.027942164684200434,2.162414389410112,50.05889590880529,0.9561817030417127,-85.99375087133095,119.32079937920257,494941,-0.12245611040986695,2.4774431318821657,42.36222095158817,0.8241285392801901,-54.49578875301706,612.5405163171439,494941,0.04510606955708389,1.865553025552805,53.55426202315024,1.092700700509911,-85.91562381410591,119.35866452203898,mean_reversion,-0.027942164684200434,0.09451394572566651,mean_reversion,0.04510606955708389
btc,rolling_beta,z3_abs025_vol15,negative_residual,12,PRE_2025Q4,486973,-0.02689069916134582,2.1643430390741982,50.09867076819454,0.9578835741239503,-85.99375087133095,119.32079937920257,486973,-0.12354634887760746,2.470496006289232,42.330478281136735,0.8230371998190024,-54.49578875301706,612.5405163171439,486973,0.04578357190815007,1.8635242092742572,53.590445466175744,1.094119186284222,-85.91562381410591,119.35866452203898,mean_reversion,-0.02689069916134582,0.09665564971626164,mean_reversion,0.04578357190815007
btc,rolling_beta,z3_abs025_vol15,negative_residual,36,2025Q4,61638,-0.3067724344314124,5.918026047708522,46.61896881793699,0.7884020441531142,-77.02571057703456,380.1445091876137,61638,0.44179037684011646,6.510573740427405,48.46361011064603,1.390749701401368,-79.21454938078077,334.39950642530965,61638,-0.1443511696710716,5.6230632534907015,48.00772250884195,0.879609329247239,-77.09674381677658,382.3155017539607,continuation,0.44179037684011646,-0.7485628112715288,continuation,0.1443511696710716
btc,rolling_beta,z3_abs025_vol15,negative_residual,36,2026,7968,-0.00692134288809416,2.9442566766516998,51.24246987951807,0.9917339330230326,-65.47238272617403,53.82379442864431,7968,-0.09839263033498355,3.528043976785187,43.29819277108434,0.8903679631088013,-35.12044074274917,189.04456124674036,7968,0.0895145426761933,2.8232387601898234,53.96586345381526,1.1276850267548577,-65.41547999796717,54.06612323268287,mean_reversion,-0.00692134288809416,0.09147128744688938,mean_reversion,0.0895145426761933
btc,rolling_beta,z3_abs025_vol15,negative_residual,36,ALL,556579,-0.011756513126474749,3.5397773775351853,49.85563594745759,0.9880711188192802,-92.94174781637093,380.1445091876137,556579,-0.061390924653031934,4.256362611427551,45.176156484524206,0.9400420956232024,-79.21454938078077,1313.9506107412951,556579,0.04683001475684265,3.168735194171891,50.983059008694184,1.0601410111523601,-92.93523530648478,382.3155017539607,mean_reversion,-0.011756513126474749,0.04963441152655718,mean_reversion,0.04683001475684265
btc,rolling_beta,z3_abs025_vol15,negative_residual,36,EX_2025Q4,494941,0.02498360611479591,3.117153280507054,50.25871770574675,1.0269296537798063,-92.94174781637093,216.16584083147467,494941,-0.12405513929969611,3.8805355701898216,44.766749976259796,0.8772472312359506,-68.43422439450684,1313.9506107412951,494941,0.0706389654110981,2.710817276492782,51.35359568110138,1.0972558269564705,-92.93523530648478,217.1165848342774,mean_reversion,0.02498360611479591,0.14903874541449202,mean_reversion,0.0706389654110981
btc,rolling_beta,z3_abs025_vol15,negative_residual,36,PRE_2025Q4,486973,0.025505644572071818,3.1198998852822553,50.24262125415577,1.0274485845241013,-92.94174781637093,216.16584083147467,486973,-0.12447503705877276,3.886035884216824,44.790778954890726,0.8770569265893173,-68.43422439450684,1313.9506107412951,486973,0.07033011748801342,2.70893791491842,51.31085296310062,1.0967755267196075,-92.93523530648478,217.1165848342774,mean_reversion,0.025505644572071818,0.14998068163084458,mean_reversion,0.07033011748801342
btc,rolling_beta,z3_abs025_vol15,negative_residual,72,2025Q4,61582,-0.5202298335138561,7.997605062907647,46.323601052255526,0.7396414285303664,-87.89688990366096,634.0210748197492,61582,0.9781791707857918,10.671963496042324,50.464421421844044,1.6986903022732556,-86.40363290896089,724.5830952845059,61582,-0.28943788194955355,7.54125050289168,46.89032509499529,0.8223063656275733,-87.30452597148626,635.1697657207806,continuation,0.9781791707857918,-1.4984090042996479,continuation,0.28943788194955355
btc,rolling_beta,z3_abs025_vol15,negative_residual,72,2026,7968,0.1799532131165544,3.4428802375192564,51.97038152610442,1.185068695700311,-68.48558423364899,41.463289696620144,7968,-0.24814783608672009,4.181383072045727,43.77510040160642,0.7931626126353125,-29.451520552000552,216.6811042857535,7968,0.13187349436686366,3.275388623468748,51.89508032128514,1.1500574280029128,-68.51914468060279,41.735269571786894,mean_reversion,0.1799532131165544,0.4281010492032745,mean_reversion,0.13187349436686366
btc,rolling_beta,z3_abs025_vol15,negative_residual,72,ALL,556523,-0.019633079974980247,4.672914396154172,49.593098578136036,0.9850446668217353,-87.89688990366096,634.0210748197492,556523,0.039284077308921445,5.435873915588602,46.76536279722491,1.0301208289379524,-86.40363290896089,724.5830952845059,556523,0.036351249831615175,4.153739680081233,49.491755057742445,1.035168235593406,-87.30452597148626,635.1697657207806,continuation,0.039284077308921445,-0.05891715728390169,mean_reversion,0.036351249831615175
btc,rolling_beta,z3_abs025_vol15,negative_residual,72,EX_2025Q4,494941,0.042652625344302336,4.069359273240645,49.99989897785797,1.0347473214122607,-83.38630009954495,203.54197508437107,494941,-0.07753598335789066,4.351012462488634,46.3051151551397,0.9400013928720818,-67.12145006292985,500.71025994246145,494941,0.07688688198443325,3.5084830592205827,49.81543254650554,1.0801255845967443,-83.3791626213141,207.27390546715822,mean_reversion,0.042652625344302336,0.120188608702193,mean_reversion,0.07688688198443325
btc,rolling_beta,z3_abs025_vol15,negative_residual,72,PRE_2025Q4,486973,0.040406071462733416,4.078771464305494,49.96765734445236,1.0328055735777273,-83.38630009954495,203.54197508437107,486973,-0.07474438045065902,4.35367744258914,46.34651202428061,0.9422292933835991,-67.12145006292985,500.71025994246145,486973,0.07598717434671362,3.5121612325691705,49.781404718536756,1.0790790809328672,-83.3791626213141,207.27390546715822,mean_reversion,0.040406071462733416,0.11515045191339243,mean_reversion,0.07598717434671362
btc,rolling_beta,z3_abs025_vol15,negative_residual,288,2025Q4,61311,-0.8058922640346444,11.620176287855177,42.471987082252774,0.7536075191653611,-82.9653076857241,558.6068493182916,61311,1.673247845416487,11.471196417894117,55.68331946958947,1.7906695439994187,-84.84677164208286,485.8644113838586,61311,-0.32381862099487746,11.167155153448181,41.922330413791975,0.8762246051477338,-84.4503125602467,562.6857021381225,continuation,1.673247845416487,-2.4791401094511314,continuation,0.32381862099487746
btc,rolling_beta,z3_abs025_vol15,negative_residual,288,2026,7968,0.8125262889610806,5.945074007387614,56.36295180722892,1.544097491102139,-64.41916028144902,64.81651368284007,7968,-0.6533917490416574,6.325749491876699,41.541164658634536,0.7051503215875128,-39.44769390636934,180.48860186413927,7968,0.6175733622669437,5.640658123874281,53.66465863453815,1.4460509287794354,-65.02659810627536,64.65663659403312,mean_reversion,0.8125262889610806,1.4659180380027381,mean_reversion,0.6175733622669437
btc,rolling_beta,z3_abs025_vol15,negative_residual,288,ALL,556252,0.07308526869412113,8.33210212889477,48.54005019307796,1.0305461480549405,-91.96308328826662,1156.4051941980565,556252,0.31875395932433015,8.275839453586116,49.6447653221921,1.1404356680882413,-92.05668678234136,1141.7722297953158,556252,-0.008545780372010113,7.500166833378738,45.4700387594112,0.9956707397805482,-91.9554288357207,1157.6622278588036,continuation,0.31875395932433015,-0.24566869063020902,continuation,0.008545780372010113
btc,rolling_beta,z3_abs025_vol15,negative_residual,288,EX_2025Q4,494941,0.1819689366649164,7.822376451817874,49.291733762206,1.0796768417841691,-91.96308328826662,1156.4051941980565,494941,0.15096552666226368,7.772882766060314,48.89673718685661,1.0659593333667117,-92.05668678234136,1141.7722297953158,494941,0.030508759727574844,6.910791708329577,45.90951244693812,1.0161046807633534,-91.9554288357207,1157.6622278588036,mean_reversion,0.1819689366649164,0.03100341000265272,mean_reversion,0.030508759727574844
btc,rolling_beta,z3_abs025_vol15,negative_residual,288,PRE_2025Q4,486973,0.17165156592137246,7.848939793448845,49.176032346762554,1.0747360235276717,-91.96308328826662,1156.4051941980565,486973,0.16412666449292113,7.79363718379147,49.01709129664273,1.0716723759993518,-92.05668678234136,1141.7722297953158,486973,0.02090303055360895,6.929224972385287,45.78262039168496,1.0109857185275877,-91.9554288357207,1157.6622278588036,mean_reversion,0.17165156592137246,0.0075249014284513305,mean_reversion,0.02090303055360895
btc,rolling_beta,z3_abs025_vol15,positive_residual,6,2025Q4,67059,0.24556699920008315,6.556890269945469,51.9020563980972,1.3691679769912455,-60.11356323411772,774.6038858315494,67059,-0.21885075476144134,4.2478189784832185,39.37129990008798,0.7441581994010291,-88.58909713587693,150.2108685312552,67059,0.31914933961817615,5.860727214907985,57.33309473746999,1.592398098273089,-58.581192277303494,715.0426899393412,mean_reversion,0.24556699920008315,0.4644177539615245,mean_reversion,0.31914933961817615
btc,rolling_beta,z3_abs025_vol15,positive_residual,6,2026,8195,-0.09733432622685957,2.002920218484029,48.468578401464306,0.8175407986269803,-37.12133403155477,90.40778756682819,8195,-0.06547256566920374,1.9269904659270496,40.97620500305064,0.8758959240299372,-47.58607243253813,58.71869786195416,8195,0.015274462257526024,1.9837980274006544,55.997559487492374,1.0333884379289977,-37.167018096933795,90.54489998544017,continuation,-0.06547256566920374,-0.03186176055765583,mean_reversion,0.015274462257526024
btc,rolling_beta,z3_abs025_vol15,positive_residual,6,ALL,593562,-0.045167127626433025,2.778649961255161,49.13640024125534,0.9207280295225521,-60.11356323411772,774.6038858315494,593562,-0.10033252644340213,2.2404849693230022,41.55100899316331,0.833032214047626,-88.58909713587693,150.2108685312552,593562,0.06476950921548674,2.4814689849094016,56.354685778402256,1.146798546227943,-58.581192277303494,715.0426899393412,mean_reversion,-0.045167127626433025,0.0551653988169691,mean_reversion,0.06476950921548674
btc,rolling_beta,z3_abs025_vol15,positive_residual,6,EX_2025Q4,526503,-0.0821970017408434,1.7934011915828043,48.784147478741815,0.8525935308950857,-53.84532870828549,128.91382880904234,526503,-0.08523723947869466,1.8327318987996295,41.82863155575562,0.8500648424453309,-56.40272133085664,116.22990060379799,526503,0.03236996534399125,1.599334676610736,56.23006896446934,1.075491108542043,-53.932430585602795,129.14285714285714,mean_reversion,-0.0821970017408434,0.0030402377378512535,mean_reversion,0.03236996534399125
btc,rolling_beta,z3_abs025_vol15,positive_residual,6,PRE_2025Q4,518308,-0.08195766456263483,1.7898905022779796,48.78913696103475,0.853123372790284,-53.84532870828549,128.91382880904234,518308,-0.08554973996463884,1.8312008953149368,41.84210932495736,0.8496862630881751,-56.40272133085664,116.22990060379799,518308,0.03264026340574907,1.5925092339409381,56.23374518625991,1.076202082517664,-53.932430585602795,129.14285714285714,mean_reversion,-0.08195766456263483,0.0035920754020040135,mean_reversion,0.03264026340574907
btc,rolling_beta,z3_abs025_vol15,positive_residual,12,2025Q4,67050,0.1713175524060879,4.365814277883036,54.01491424310216,1.2114460786695316,-69.9186715109381,234.07436068249083,67050,-0.19863523755840184,4.308214956715134,39.14988814317673,0.8018578214679433,-70.12635161399425,231.76792672030126,67050,0.2367982818335097,4.069009431309082,58.225205070842655,1.3483370518281657,-69.95914304315527,191.1533439645205,mean_reversion,0.1713175524060879,0.36995278996448977,mean_reversion,0.2367982818335097
btc,rolling_beta,z3_abs025_vol15,positive_residual,12,2026,8195,-0.07327205208204715,2.5446359486574996,50.61622940817572,0.8870075583077763,-61.23976673422072,114.64326154211916,8195,-0.06250394378632709,2.8317559961294485,41.086028065893835,0.9051508710370125,-53.50415422265641,157.48090620031383,8195,0.04000682116487234,2.5187342875898624,56.827333740085415,1.07061421064232,-61.21753791737918,114.97161234649842,continuation,-0.06250394378632709,-0.010768108295720058,mean_reversion,0.04000682116487234
btc,rolling_beta,z3_abs025_vol15,positive_residual,12,ALL,593553,-0.04652490365905182,2.626019431560606,49.91348708539928,0.9348503241049309,-69.9186715109381,310.1698297772943,593553,-0.08733084079236858,2.6399694734878665,42.890019930823364,0.8825870903847085,-75.66856638083999,231.76792672030126,593553,0.06635521416092108,2.3727911749178197,56.231372767048605,1.1181382573102476,-69.95914304315527,310.58020477815705,mean_reversion,-0.04652490365905182,0.04080593713331676,mean_reversion,0.06635521416092108
btc,rolling_beta,z3_abs025_vol15,positive_residual,12,EX_2025Q4,526503,-0.07426707545896127,2.310852194221323,49.39117156027601,0.894189205719949,-67.27120068845815,310.1698297772943,526503,-0.07315625906508015,2.3433980676114277,43.36632459834037,0.8970858811588676,-75.66856638083999,204.93083143104894,526503,0.044649340334091944,2.0577792009469222,55.97745881789847,1.0816808921654872,-66.0397733860169,310.58020477815705,continuation,-0.07315625906508015,-0.0011108163938811227,mean_reversion,0.044649340334091944
btc,rolling_beta,z3_abs025_vol15,positive_residual,12,PRE_2025Q4,518308,-0.07428280783541254,2.3069655761409558,49.371802094507515,0.8942939874260624,-67.27120068845815,310.1698297772943,518308,-0.07332468348397668,2.3348560872881565,43.402378508531605,0.8969678051402656,-75.66856638083999,204.93083143104894,518308,0.04472274349320142,2.0496586047508805,55.96402139268543,1.0818623501844644,-66.0397733860169,310.58020477815705,continuation,-0.07332468348397668,-0.0009581243514358573,mean_reversion,0.04472274349320142
btc,rolling_beta,z3_abs025_vol15,positive_residual,36,2025Q4,67013,0.2154632597171821,5.486173935783931,53.57617178756361,1.1784342736335294,-91.62794172268165,196.13988219841198,67013,-0.10495912346580756,7.446239731136431,42.163460821034725,0.9249122132449199,-66.29964221056235,1092.062890059706,67013,0.31009808353222335,5.087596893708098,58.32301195290466,1.3110657763694018,-91.63248912762934,187.4516373612245,mean_reversion,0.2154632597171821,0.32042238318298966,mean_reversion,0.31009808353222335
btc,rolling_beta,z3_abs025_vol15,positive_residual,36,2026,8195,-0.0455609423688569,3.504605591361714,49.44478340451495,0.9518334682836131,-32.22384590248606,139.2744554895755,8195,-0.04500999289387009,3.27802669135687,45.381330079316655,0.9526895957977425,-58.29049128797119,47.24972401723322,8195,0.08065953366513141,3.422459033820495,54.64307504575961,1.0984749040684976,-32.16431533620045,139.62967379607315,continuation,-0.04500999289387009,-0.0005509494749868157,mean_reversion,0.08065953366513141
btc,rolling_beta,z3_abs025_vol15,positive_residual,36,ALL,593516,0.006827277456954188,3.959054498943539,50.87664022536882,1.0066249746227696,-91.62794172268165,1259.7136325577208,593516,-0.07252654947200164,4.115635098481016,44.472095107798275,0.9330744012329835,-92.66020451156672,1092.062890059706,593516,0.13059378217302006,3.61811493780374,56.38769637212813,1.1605573968745801,-91.63248912762934,1260.4988533105577,mean_reversion,0.006827277456954188,0.07935382692895583,mean_reversion,0.13059378217302006
btc,rolling_beta,z3_abs025_vol15,positive_residual,36,EX_2025Q4,526503,-0.019727790755771416,3.719138285647949,50.53304539575273,0.9804289693616853,-83.59386807544105,1259.7136325577208,526503,-0.06839855004740791,3.4694410021266338,44.76593675629579,0.9344657535319815,-92.66020451156672,508.31035808440265,526503,0.10774657760441471,3.3849462748541943,56.14137051450799,1.1363845675030506,-83.01019308230578,1260.4988533105577,mean_reversion,-0.019727790755771416,0.0486707592916365,mean_reversion,0.10774657760441471
btc,rolling_beta,z3_abs025_vol15,positive_residual,36,PRE_2025Q4,518308,-0.019319341190128507,3.7224295473087805,50.55025197372991,0.980852825486053,-83.59386807544105,1259.7136325577208,518308,-0.06876834797812327,3.472381466165299,44.75620673421981,0.934203472028312,-92.66020451156672,508.31035808440265,518308,0.10817485253955451,3.384348078239844,56.165060157281,1.137006374460312,-83.01019308230578,1260.4988533105577,mean_reversion,-0.019319341190128507,0.04944900678799476,mean_reversion,0.10817485253955451
btc,rolling_beta,z3_abs025_vol15,positive_residual,72,2025Q4,66962,0.522794055270623,7.1979371939790795,55.06854633971506,1.3589372421873611,-84.24340675127833,318.2512296551233,66962,-0.25233464831590147,7.874897899788538,41.729637704967,0.864154332769866,-76.13869541032167,533.3869148153632,66962,0.5303369599305353,6.51933859797739,59.566619873958366,1.4438845301548842,-84.164728521157,304.8246952430295,mean_reversion,0.522794055270623,0.7751287035865244,mean_reversion,0.5303369599305353
btc,rolling_beta,z3_abs025_vol15,positive_residual,72,2026,8195,-0.12491662630833054,4.171608325769518,47.56558877364247,0.9010018064800073,-37.61655845232287,139.2744554895755,8195,0.08498012840059575,3.994646706417351,48.370957901159244,1.0732351698053906,-58.29049128797119,59.97866963112442,8195,0.04326764037354513,4.030234122799621,52.31238560097621,1.0404888403593615,-37.766471605840295,139.80450323299345,continuation,0.08498012840059575,-0.2098967547089263,mean_reversion,0.04326764037354513
btc,rolling_beta,z3_abs025_vol15,positive_residual,72,ALL,593465,0.06496613728036747,4.917586705235713,51.17016167760525,1.0487284479500851,-84.24340675127833,832.5110309691635,593465,-0.047959144553902266,4.940809100207988,45.37386366508556,0.9658268536425397,-89.29769230135958,533.3869148153632,593465,0.2059380598576836,4.425896041701637,56.53560024601282,1.1972220687727197,-84.164728521157,834.4900972993621,mean_reversion,0.06496613728036747,0.11292528183426974,mean_reversion,0.2059380598576836
btc,rolling_beta,z3_abs025_vol15,positive_residual,72,EX_2025Q4,526503,0.006738410098445452,4.543000785234398,50.674355131879594,1.0051143510181981,-79.35250637404903,832.5110309691635,526503,-0.02196614454647398,4.429811983996593,45.837345656150106,0.983676344611158,-89.29769230135958,383.35261250619413,526503,0.16468017690796022,4.081581500503354,56.1501074067954,1.1606566950760344,-79.2891069084402,834.4900972993621,mean_reversion,0.006738410098445452,0.02870455464491943,mean_reversion,0.16468017690796022
btc,rolling_beta,z3_abs025_vol15,positive_residual,72,PRE_2025Q4,518308,0.008820016061219571,4.548598782536119,50.723508029974454,1.006689783381079,-79.35250637404903,832.5110309691635,518308,-0.023657078714577184,4.436328929810532,45.79728655548438,0.9824579548720775,-89.29769230135958,383.35261250619413,518308,0.16659983806869758,4.0823591733348525,56.21078586477538,1.162638800798106,-79.2891069084402,834.4900972993621,mean_reversion,0.008820016061219571,0.03247709477579676,mean_reversion,0.16659983806869758
btc,rolling_beta,z3_abs025_vol15,positive_residual,288,2025Q4,66698,1.655209348738434,10.937167986167188,58.433536237968156,1.7692004324518291,-88.00660214994286,461.8969722879772,66698,-0.7672104794794853,12.330901380300068,39.84077483582716,0.7706474695328831,-82.23870126017773,732.1261506188465,66698,1.1213449032397091,9.93179829237717,60.63600107949264,1.5752235946838131,-88.06681382886494,475.9217597077332,mean_reversion,1.655209348738434,2.4224198282179192,mean_reversion,1.1213449032397091
btc,rolling_beta,z3_abs025_vol15,positive_residual,288,2026,8195,-0.537484770754924,6.629670910133094,45.67419158023185,0.7585041513431015,-40.11580609083188,223.7750409486425,8195,0.7354445472616941,6.322167864260927,52.05613178767541,1.4553143785769285,-69.17606756664286,66.65532813125972,8195,-0.14540148578721626,6.415926453504679,50.25015253203173,0.9228204197247568,-40.003629337886125,229.96647699337927,continuation,0.7354445472616941,-1.272929318016618,continuation,0.14540148578721626
btc,rolling_beta,z3_abs025_vol15,positive_residual,288,ALL,593201,0.40072526696938476,8.33224208713174,51.67219879939515,1.1723400290411619,-93.33188153795577,1035.8792241676304,593201,0.04168302145999655,9.034941781234995,46.594156112346404,1.0164782684111076,-91.21383702292668,1396.6770675440025,593201,0.5573353107516837,7.3323644071377645,57.21955964335866,1.3079354021896803,-93.32521008403361,1037.5352718342822,mean_reversion,0.40072526696938476,0.35904224550938824,mean_reversion,0.5573353107516837
