experiment,trades,final_asset,final_return,peak_asset,peak_growth,win_rate,pf,mdd,max_conc
atr18975_t27_b17_r155_baseline,90232,6350.702895270262,62.50702895270262,6353.669833233792,62.53669833233792,0.373359783668765,1.4106140863837278,-0.33711914280083977,7708
baseline_top100,86634,4413.3682390179565,43.133682390179565,4415.4300879174125,43.15430087917412,0.37152849920354597,1.3667926232946044,-0.19422831501232252,7433
baseline_top50,82321,2967.3306010227902,28.673306010227904,2968.7168862821864,28.687168862821864,0.37019715503941886,1.3528669470371504,-0.13655570811342044,6951
long_guard_soft_ref,83696,5500.339110231851,54.00339110231851,5502.908773021554,54.029087730215544,0.3722878034792583,1.4258384272581377,-0.3135188063949568,7324
long_guard_top100,80532,3723.8670827812757,36.238670827812754,3725.606808729922,36.25606808729922,0.36966671633636317,1.373743954267863,-0.18522421723139992,7092
long_guard_top50,76692,2618.7522928241156,25.187522928241155,2619.9757283591725,25.199757283591726,0.3690215407082877,1.3599780455681592,-0.11953773580588856,6649
asym_guard_soft_ref,81496,5377.706124319794,52.77706124319794,5380.218495110882,52.80218495110882,0.3729630902130166,1.4332219278916365,-0.3120864037327564,7136
asym_guard_top100,78336,3642.141763133107,35.42141763133107,3643.843308433494,35.43843308433494,0.37030228758169936,1.3805184087292584,-0.18360865990057285,6904
asym_guard_top50,74523,2558.6916011861454,24.586916011861454,2559.8869774104337,24.598869774104337,0.3696040148678931,1.3664627235138989,-0.117790605065898,6472
