file,selected,reason,mapping
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_DEV_V24_FROM_V16_20260519_233637\summary_long_max_cd_rank.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_DEV_V25_FROM_LM24_CURRENT_CALC_20260520_083923\errors.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_DEV_V25_FROM_LM24_CURRENT_CALC_20260520_083923\summary_all.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_DEV_V25_FROM_LM24_CURRENT_CALC_20260520_083923\summary_long_main_mdd_lt5.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_DEV_V25_FROM_LM24_CURRENT_CALC_20260520_083923\summary_long_max_cd_rank.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_DEV_V26_FROM_LM25_TOP_MIX_20260520_104251\errors.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_DEV_V26_FROM_LM25_TOP_MIX_20260520_104251\summary_all.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_DEV_V26_FROM_LM25_TOP_MIX_20260520_104251\summary_long_main_mdd_lt5.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_DEV_V26_FROM_LM25_TOP_MIX_20260520_104251\summary_long_max_cd_rank.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_DEV_V27_FROM_V17_LM26_BASELINE_20260521_095707\errors.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_DEV_V27_FROM_V17_LM26_BASELINE_20260521_095707\summary_all.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_DEV_V27_FROM_V17_LM26_BASELINE_20260521_095707\summary_long_main_mdd_lt5.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_DEV_V27_FROM_V17_LM26_BASELINE_20260521_095707\summary_long_max_cd_rank.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_DEV_V2_20260509_111329\errors.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_DEV_V2_20260509_111329\per_symbol_summary.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_DEV_V2_20260509_111329\summary.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_DEV_V2_20260509_111329\trades.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_DEV_V3_20260509_175546\errors.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_DEV_V3_20260509_175546\per_symbol_summary.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_DEV_V3_20260509_175546\summary.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_DEV_V3_20260509_175546\trades.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_DEV_V4_20260509_235230\errors.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_DEV_V4_20260509_235230\per_symbol_summary.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_DEV_V4_20260509_235230\summary.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_DEV_V4_20260509_235230\trades.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_DEV_V5_20260510_163152\errors.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_DEV_V5_20260510_163152\per_symbol_summary.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_DEV_V5_20260510_163152\summary.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_DEV_V5_20260510_163152\trades.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_DEV_V7_20260510_221655\errors.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_DEV_V7_20260510_221655\per_symbol_summary.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_DEV_V7_20260510_221655\summary.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_DEV_V7_20260510_221655\trades.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_DEV_V8_20260511_101823\errors.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_DEV_V8_20260511_101823\per_symbol_summary.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_DEV_V8_20260511_101823\summary.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_DEV_V8_20260511_101823\trades.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_DEV_V9_20260511_132134\errors.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_DEV_V9_20260511_132134\per_symbol_summary.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_DEV_V9_20260511_132134\summary.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_DEV_V9_20260511_132134\trades.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_LM23_RANK1_RETEST_20260519_213610\errors.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_LM23_RANK1_RETEST_20260519_213610\summary_all.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_LM23_RANK1_RETEST_20260519_213610\summary_long_main_mdd_lt5.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_LM23_RANK1_RETEST_20260519_213610\summary_long_max_cd_rank.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_LM24_CURRENT_CALC_RETEST_20260520_071639\errors.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_LM24_CURRENT_CALC_RETEST_20260520_071639\summary_all.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_LM24_CURRENT_CALC_RETEST_20260520_071639\summary_long_main_mdd_lt5.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_LM24_CURRENT_CALC_RETEST_20260520_071639\summary_long_max_cd_rank.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_LM26_TOP_CD32_RETEST_20260520_140001\errors.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_LM26_TOP_CD32_RETEST_20260520_140001\summary_all.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_LM26_TOP_CD32_RETEST_20260520_140001\summary_long_main_mdd_lt5.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_LM26_TOP_CD32_RETEST_20260520_140001\summary_long_max_cd_rank.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_TOP_CANDIDATE_HYBRID_MIX_V2_STANDALONE\LONG_MAIN_TOP_CANDIDATE_HYBRID_MIX_V2_STANDALONE_registry.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_V18_IMPROVE_1H\summary_all.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_V18_IMPROVE_1H\summary_beat_v18.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_V18_IMPROVE_1H\summary_mdd_lt5.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_V18_IMPROVE_1H\summary_top_any_mdd.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_V18_IMPROVE_1H_FINAL\official_reproduction_results.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_V18_IMPROVE_1H_FINAL\official_top.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_V22_RAW_TOP_RETEST_20260518_211340\errors.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_V22_RAW_TOP_RETEST_20260518_211340\summary_all.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_V22_RAW_TOP_RETEST_20260518_211340\summary_long_main_mdd_lt5.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_V22_RAW_TOP_RETEST_20260518_211340\summary_long_max_cd_rank.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_V2_DIAG_V6_20260510_184756\errors.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_V2_DIAG_V6_20260510_184756\feature_decile_summary.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_V2_DIAG_V6_20260510_184756\feature_win_loss_summary.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_V2_DIAG_V6_20260510_184756\loss_cluster_summary.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_V2_DIAG_V6_20260510_184756\per_symbol_summary.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_V2_DIAG_V6_20260510_184756\shadow_filter_screen.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_V2_DIAG_V6_20260510_184756\summary.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_V2_DIAG_V6_20260510_184756\trade_features.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_MAIN_V2_DIAG_V6_20260510_184756\trades.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_NEGATIVE_FILTER_V23_LIGHT2_SAFE_1H\summary_all.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_NEGATIVE_FILTER_V23_LIGHT2_SAFE_1H\summary_mdd_lt5.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_NEGATIVE_FILTER_V23_LIGHT2_SAFE_1H\summary_top_any_mdd.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_NEGATIVE_FILTER_V23_LIGHT_1H\summary_all.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_NEGATIVE_FILTER_V23_LIGHT_1H\summary_mdd_lt5.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_NEGATIVE_FILTER_V23_LIGHT_1H\summary_top_any_mdd.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_NEW_EDGE_FAMILY_PROBE_1H\summary_all.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_NEW_EDGE_FAMILY_PROBE_1H\summary_mdd_lt5.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_NEW_EDGE_FAMILY_PROBE_1H\summary_top_any_mdd.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_NEW_EDGE_PULLBACK_RECLAIM_V2_1H\summary_all.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_NEW_EDGE_PULLBACK_RECLAIM_V2_1H\summary_mdd_lt5.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_NEW_EDGE_PULLBACK_RECLAIM_V2_1H\summary_top_any_mdd.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_QUIET_ACCUMULATION_DRIFT_V5_1H\summary_all.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_QUIET_ACCUMULATION_DRIFT_V5_1H\summary_mdd_lt5.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_QUIET_ACCUMULATION_DRIFT_V5_1H\summary_top_any_mdd.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_RANGE_BODY_COMPRESSION_V22_1H\summary_all.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_RANGE_BODY_COMPRESSION_V22_1H\summary_mdd_lt5.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_RANGE_BODY_COMPRESSION_V22_1H\summary_top_any_mdd.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_SCR17_A016_RETEST_REFINE_V18_1H\summary_all.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_SCR17_A016_RETEST_REFINE_V18_1H\summary_mdd_lt5.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_SCR17_A016_RETEST_REFINE_V18_1H\summary_top_any_mdd.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_SCR18_TRADECOUNT_EXPAND_V19_1H\summary_all.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_SCR18_TRADECOUNT_EXPAND_V19_1H\summary_mdd_lt5.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_SCR18_TRADECOUNT_EXPAND_V19_1H\summary_top_any_mdd.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_SCRF_A012_MDD_COMPRESS_V17_1H\summary_all.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_SCRF_A012_MDD_COMPRESS_V17_1H\summary_mdd_lt5.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_SCRF_A012_MDD_COMPRESS_V17_1H\summary_top_any_mdd.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_SEGMENT_FILTERED_SIMPLE_ENTRY_V6_1H\summary_all.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_SEGMENT_FILTERED_SIMPLE_ENTRY_V6_1H\summary_mdd_lt5.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_SEGMENT_FILTERED_SIMPLE_ENTRY_V6_1H\summary_top_any_mdd.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_SELLOFF_CALM_RECLAIM_FAILURETEST_V16_1H\summary_all.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_SELLOFF_CALM_RECLAIM_FAILURETEST_V16_1H\summary_mdd_lt5.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_SELLOFF_CALM_RECLAIM_FAILURETEST_V16_1H\summary_top_any_mdd.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_STATE_MIGRATION_MULTISTAGE_V15_1H\summary_all.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_STATE_MIGRATION_MULTISTAGE_V15_1H\summary_mdd_lt5.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_STATE_MIGRATION_MULTISTAGE_V15_1H\summary_top_any_mdd.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_TIME_POSITION_CYCLE_EDGE_V14_1H\summary_all.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_TIME_POSITION_CYCLE_EDGE_V14_1H\summary_mdd_lt5.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_main\LONG_TIME_POSITION_CYCLE_EDGE_V14_1H\summary_top_any_mdd.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\LONG_MAIN_DEV_V1_20260508_123728\errors.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\LONG_MAIN_DEV_V1_20260508_123728\per_symbol_summary.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\LONG_MAIN_DEV_V1_20260508_123728\summary.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\LONG_MAIN_DEV_V1_20260508_123728\trades.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_max\LONG_MAX2_V31_2025_EARLY_SURVIVAL_FILTER_DEV_STANDALONE\v31_early_survival_filter_results.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_max\LONG_MAX2_V31_2025_EARLY_SURVIVAL_FILTER_DEV_STANDALONE\v31_top20.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_max\LONG_MAX2_V32_2025_POST_ENTRY_MANAGEMENT_DEV_STANDALONE\v32_post_entry_management_results.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_max\LONG_MAX2_V32_2025_POST_ENTRY_MANAGEMENT_DEV_STANDALONE\v32_top20.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_max\LONG_MAX2_V33_2025_NEXT_BAR_MANAGEMENT_DEV_STANDALONE\v33_next_bar_management_results.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_max\LONG_MAX2_V33_2025_NEXT_BAR_MANAGEMENT_DEV_STANDALONE\v33_top20.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_max\LONG_MAX2_V34_2025_REALISTIC_RULE_DUAL_RETEST_STANDALONE\v34_realistic_dual_retest_results.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_max\LONG_MAX2_V34_2025_REALISTIC_RULE_DUAL_RETEST_STANDALONE\v34_top20.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_max\LONG_MAX2_V35_2025_REALISTIC_PORTFOLIO_AUDIT_STANDALONE\v35_audit_strategy_results.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_max\LONG_MAX2_V35_2025_REALISTIC_PORTFOLIO_AUDIT_STANDALONE\v35_chronological_portfolio_audit.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_max\LONG_MAX2_V35_2025_REALISTIC_PORTFOLIO_AUDIT_STANDALONE\v35_target_monthly_trade_audit.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_max\LONG_MAX2_V35_2025_REALISTIC_PORTFOLIO_AUDIT_STANDALONE\v35_top20.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_max\LONG_MAX2_V35_2025_REALISTIC_PORTFOLIO_AUDIT_STANDALONE\v35_trade_rows.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_max\LONG_MAX2_V36_2025_REALISTIC_EXPOSURE_CONTROL_DEV_STANDALONE\v36_chronological_portfolio_audit.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_max\LONG_MAX2_V36_2025_REALISTIC_EXPOSURE_CONTROL_DEV_STANDALONE\v36_exposure_control_results.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_max\LONG_MAX2_V36_2025_REALISTIC_EXPOSURE_CONTROL_DEV_STANDALONE\v36_target_monthly_trade_audit.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_max\LONG_MAX2_V36_2025_REALISTIC_EXPOSURE_CONTROL_DEV_STANDALONE\v36_top20.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_max\LONG_MAX2_V36_2025_REALISTIC_EXPOSURE_CONTROL_DEV_STANDALONE\v36_trade_rows.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_max\LONG_MAX2_V37_2025_REALISTIC_CHRON_AUDIT_DEV_STANDALONE\v37_chronological_portfolio_audit.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_max\LONG_MAX2_V37_2025_REALISTIC_CHRON_AUDIT_DEV_STANDALONE\v37_target_monthly_trade_audit.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_max\LONG_MAX2_V37_2025_REALISTIC_CHRON_AUDIT_DEV_STANDALONE\v37_trade_list_results.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_max\LONG_MAX2_V37_2025_REALISTIC_CHRON_AUDIT_DEV_STANDALONE\v37_trade_list_top20.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_max\LONG_MAX2_V38_2025_REALISTIC_CHRON_AUDIT_MEMSAFE_DEV_STANDALONE\v38_chronological_portfolio_audit.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_max\LONG_MAX2_V38_2025_REALISTIC_CHRON_AUDIT_MEMSAFE_DEV_STANDALONE\v38_target_monthly_trade_audit.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_max\LONG_MAX2_V38_2025_REALISTIC_CHRON_AUDIT_MEMSAFE_DEV_STANDALONE\v38_trade_list_results.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_max\LONG_MAX2_V38_2025_REALISTIC_CHRON_AUDIT_MEMSAFE_DEV_STANDALONE\v38_trade_list_top20.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_max\LONG_MAX2_V39_2025_CHRON_TOP_MIX_DEV_STANDALONE\v39_chronological_portfolio_audit.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_max\LONG_MAX2_V39_2025_CHRON_TOP_MIX_DEV_STANDALONE\v39_target_monthly_trade_audit.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_max\LONG_MAX2_V39_2025_CHRON_TOP_MIX_DEV_STANDALONE\v39_trade_list_results.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_max\LONG_MAX2_V39_2025_CHRON_TOP_MIX_DEV_STANDALONE\v39_trade_list_top20.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_max\LONG_MAX2_V40_2025_V40_TOP1_RETEST_STANDALONE\v40_retest_chronological_portfolio_audit.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_max\LONG_MAX2_V40_2025_V40_TOP1_RETEST_STANDALONE\v40_retest_target_monthly_trade_audit.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_max\LONG_MAX2_V40_2025_V40_TOP1_RETEST_STANDALONE\v40_retest_trade_list_results.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_max\LONG_MAX2_V40_2025_V40_TOP1_RETEST_STANDALONE\v40_retest_trade_list_top20.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_max\LONG_MAX2_V41_2025_MICRO_REFINEMENT_DEV_STANDALONE\v41_micro_chronological_portfolio_audit.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_max\LONG_MAX2_V41_2025_MICRO_REFINEMENT_DEV_STANDALONE\v41_micro_target_monthly_trade_audit.csv,False,excluded_path_or_result_file,{}
